user_id,day_type,bin,n_bin,fallback,pi0,D_family,G_family,E_family,A_family,n_pool_A
BAR_2_Plass9,Weekend,4,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,5,3,2,0.0769,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,6,1,2,0.0256,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,7,1,2,0.0256,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,8,3,2,0.0769,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,9,8,2,0.2051,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),8
BAR_2_Plass9,Weekend,10,9,2,0.2308,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),9
BAR_2_Plass9,Weekend,11,5,2,0.1282,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),5
BAR_2_Plass9,Weekend,12,7,2,0.1795,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),7
TRO_R_Bl2-1,Weekday,1,0,2,0.0,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,2,0,2,0.0,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,3,0,2,0.0,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,4,10,2,0.0532,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=3),10
TRO_R_Bl2-1,Weekday,5,11,2,0.0585,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=3),11
TRO_R_Bl2-1,Weekday,6,10,2,0.0532,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=3),10
TRO_R_Bl2-1,Weekday,7,11,2,0.0585,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=3),11
TRO_R_Bl2-1,Weekday,8,28,1,0.1489,TruncGMM(K=2),Weibull,TruncGMM(K=1),Weibull,28
TRO_R_Bl2-1,Weekday,9,24,1,0.1277,TruncGMM(K=2),Weibull,TruncGMM(K=3),TruncGMM(K=2),24
TRO_R_Bl2-1,Weekday,10,38,1,0.2021,TruncGMM(K=3),Weibull,TruncGMM(K=1),LogNormal,38
TRO_R_Bl2-1,Weekday,11,40,1,0.2128,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=2),40
TRO_R_Bl2-1,Weekday,12,16,1,0.0851,TruncGMM(K=3),LogNormal,Weibull,TruncGMM(K=3),16
OSL_T_41,Weekend,1,0,2,0.0,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_41,Weekend,2,2,2,0.0588,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_41,Weekend,3,0,2,0.0,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_41,Weekend,4,0,2,0.0,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_41,Weekend,5,0,2,0.0,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_41,Weekend,6,4,2,0.1176,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_41,Weekend,7,9,2,0.2647,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),9
OSL_T_41,Weekend,8,6,2,0.1765,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),6
OSL_T_41,Weekend,9,7,2,0.2059,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),7
OSL_T_41,Weekend,10,3,2,0.0882,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_41,Weekend,11,1,2,0.0294,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_41,Weekend,12,2,2,0.0588,TruncGMM(K=3),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
ASK_Plass29,Weekday,1,1,2,0.003,TruncGMM(K=3),TruncGMM(K=2),Weibull,TruncGMM(K=3),20
ASK_Plass29,Weekday,2,0,2,0.0,TruncGMM(K=3),TruncGMM(K=2),Weibull,TruncGMM(K=3),20
ASK_Plass29,Weekday,3,0,2,0.0,TruncGMM(K=3),TruncGMM(K=2),Weibull,TruncGMM(K=3),20
ASK_Plass29,Weekday,4,1,2,0.003,TruncGMM(K=3),TruncGMM(K=2),Weibull,TruncGMM(K=3),20
ASK_Plass29,Weekday,5,1,2,0.003,TruncGMM(K=3),TruncGMM(K=2),Weibull,TruncGMM(K=3),20
ASK_Plass29,Weekday,6,2,2,0.006,TruncGMM(K=3),TruncGMM(K=2),Weibull,TruncGMM(K=3),20
ASK_Plass29,Weekday,7,7,2,0.021,TruncGMM(K=3),TruncGMM(K=2),Weibull,TruncGMM(K=3),7
ASK_Plass29,Weekday,8,51,1,0.1527,TruncGMM(K=3),LogNormal,Weibull,TruncGMM(K=2),51
ASK_Plass29,Weekday,9,70,1,0.2096,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),70
ASK_Plass29,Weekday,10,90,1,0.2695,Weibull,TruncGMM(K=2),Weibull,TruncGMM(K=2),90
ASK_Plass29,Weekday,11,91,1,0.2725,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=3),91
ASK_Plass29,Weekday,12,20,1,0.0599,Weibull,LogNormal,TruncGMM(K=2),TruncGMM(K=1),20
TRO_R_SR2-3,Weekday,1,0,2,0.0,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=2),20
TRO_R_SR2-3,Weekday,2,0,2,0.0,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=2),20
TRO_R_SR2-3,Weekday,3,1,2,0.0114,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=2),20
TRO_R_SR2-3,Weekday,4,1,2,0.0114,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=2),20
TRO_R_SR2-3,Weekday,5,1,2,0.0114,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=2),20
TRO_R_SR2-3,Weekday,6,2,2,0.0227,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=2),20
TRO_R_SR2-3,Weekday,7,3,2,0.0341,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=2),20
TRO_R_SR2-3,Weekday,8,3,2,0.0341,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=2),20
TRO_R_SR2-3,Weekday,9,26,1,0.2955,TruncGMM(K=3),Weibull,Weibull,TruncGMM(K=2),26
TRO_R_SR2-3,Weekday,10,17,1,0.1932,TruncGMM(K=3),Exponential,TruncGMM(K=1),Weibull,17
TRO_R_SR2-3,Weekday,11,28,1,0.3182,TruncGMM(K=2),Exponential,TruncGMM(K=1),TruncGMM(K=2),28
TRO_R_SR2-3,Weekday,12,6,2,0.0682,TruncGMM(K=3),Weibull,TruncGMM(K=1),TruncGMM(K=2),6
ASK_Plass23,Weekend,1,2,2,0.0171,TruncGMM(K=3),Weibull,TruncGMM(K=3),TruncGMM(K=2),20
ASK_Plass23,Weekend,2,0,2,0.0,TruncGMM(K=3),Weibull,TruncGMM(K=3),TruncGMM(K=2),20
ASK_Plass23,Weekend,3,0,2,0.0,TruncGMM(K=3),Weibull,TruncGMM(K=3),TruncGMM(K=2),20
ASK_Plass23,Weekend,4,1,2,0.0085,TruncGMM(K=3),Weibull,TruncGMM(K=3),TruncGMM(K=2),20
ASK_Plass23,Weekend,5,1,2,0.0085,TruncGMM(K=3),Weibull,TruncGMM(K=3),TruncGMM(K=2),20
ASK_Plass23,Weekend,6,1,2,0.0085,TruncGMM(K=3),Weibull,TruncGMM(K=3),TruncGMM(K=2),20
ASK_Plass23,Weekend,7,5,2,0.0427,TruncGMM(K=3),Weibull,TruncGMM(K=3),TruncGMM(K=2),5
ASK_Plass23,Weekend,8,19,1,0.1624,TruncGMM(K=3),LogNormal,LogNormal,LogNormal,19
ASK_Plass23,Weekend,9,28,1,0.2393,TruncGMM(K=2),LogNormal,LogNormal,LogNormal,28
ASK_Plass23,Weekend,10,25,1,0.2137,TruncGMM(K=1),Exponential,LogNormal,TruncGMM(K=2),25
ASK_Plass23,Weekend,11,27,1,0.2308,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=1),27
ASK_Plass23,Weekend,12,8,2,0.0684,TruncGMM(K=3),Weibull,TruncGMM(K=3),TruncGMM(K=2),8
BAR_2_Plass9,Weekday,1,4,2,0.0357,TruncGMM(K=1),Weibull,Weibull,TruncGMM(K=3),20
BAR_2_Plass9,Weekday,2,0,2,0.0,TruncGMM(K=1),Weibull,Weibull,TruncGMM(K=3),20
BAR_2_Plass9,Weekday,3,0,2,0.0,TruncGMM(K=1),Weibull,Weibull,TruncGMM(K=3),20
BAR_2_Plass9,Weekday,4,0,2,0.0,TruncGMM(K=1),Weibull,Weibull,TruncGMM(K=3),20
BAR_2_Plass9,Weekday,5,1,2,0.0089,TruncGMM(K=1),Weibull,Weibull,TruncGMM(K=3),20
BAR_2_Plass9,Weekday,6,2,2,0.0179,TruncGMM(K=1),Weibull,Weibull,TruncGMM(K=3),20
BAR_2_Plass9,Weekday,7,5,2,0.0446,TruncGMM(K=1),Weibull,Weibull,TruncGMM(K=3),5
BAR_2_Plass9,Weekday,8,16,1,0.1429,TruncGMM(K=3),TruncGMM(K=2),Weibull,Weibull,16
BAR_2_Plass9,Weekday,9,23,1,0.2054,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),23
BAR_2_Plass9,Weekday,10,22,1,0.1964,TruncGMM(K=2),TruncGMM(K=1),Weibull,LogNormal,22
BAR_2_Plass9,Weekday,11,17,1,0.1518,LogNormal,LogNormal,Weibull,TruncGMM(K=2),17
BAR_2_Plass9,Weekday,12,22,1,0.1964,LogNormal,TruncGMM(K=1),TruncGMM(K=1),Weibull,22
BAR_Plass153,Weekday,1,3,2,0.0283,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),20
BAR_Plass153,Weekday,2,1,2,0.0094,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),20
BAR_Plass153,Weekday,3,0,2,0.0,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),20
BAR_Plass153,Weekday,4,10,2,0.0943,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),10
BAR_Plass153,Weekday,5,9,2,0.0849,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),9
BAR_Plass153,Weekday,6,7,2,0.066,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),7
BAR_Plass153,Weekday,7,7,2,0.066,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),7
BAR_Plass153,Weekday,8,24,1,0.2264,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),24
BAR_Plass153,Weekday,9,14,2,0.1321,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),14
BAR_Plass153,Weekday,10,11,2,0.1038,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),11
BAR_Plass153,Weekday,11,14,2,0.1321,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),14
BAR_Plass153,Weekday,12,6,2,0.0566,Exponential,LogNormal,TruncGMM(K=3),TruncGMM(K=1),6
TRO_R_AsO2-1,Weekday,1,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=3),20
TRO_R_AsO2-1,Weekday,2,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=3),20
TRO_R_AsO2-1,Weekday,3,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=3),20
TRO_R_AsO2-1,Weekday,4,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=3),20
TRO_R_AsO2-1,Weekday,5,1,2,0.0059,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=3),20
TRO_R_AsO2-1,Weekday,6,1,2,0.0059,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=3),20
TRO_R_AsO2-1,Weekday,7,3,2,0.0178,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=3),20
TRO_R_AsO2-1,Weekday,8,10,2,0.0592,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=3),10
TRO_R_AsO2-1,Weekday,9,84,1,0.497,TruncGMM(K=2),TruncGMM(K=2),TruncGMM(K=2),TruncGMM(K=2),84
TRO_R_AsO2-1,Weekday,10,51,1,0.3018,TruncGMM(K=2),TruncGMM(K=2),TruncGMM(K=1),TruncGMM(K=2),51
TRO_R_AsO2-1,Weekday,11,16,1,0.0947,LogNormal,TruncGMM(K=2),Weibull,TruncGMM(K=2),16
TRO_R_AsO2-1,Weekday,12,3,2,0.0178,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=3),20
BAR_Plass129,Weekend,1,0,2,0.0,TruncGMM(K=2),Exponential,Weibull,Weibull,20
BAR_Plass129,Weekend,2,0,2,0.0,TruncGMM(K=2),Exponential,Weibull,Weibull,20
BAR_Plass129,Weekend,3,0,2,0.0,TruncGMM(K=2),Exponential,Weibull,Weibull,20
BAR_Plass129,Weekend,4,0,2,0.0,TruncGMM(K=2),Exponential,Weibull,Weibull,20
BAR_Plass129,Weekend,5,1,2,0.0256,TruncGMM(K=2),Exponential,Weibull,Weibull,20
BAR_Plass129,Weekend,6,2,2,0.0513,TruncGMM(K=2),Exponential,Weibull,Weibull,20
BAR_Plass129,Weekend,7,4,2,0.1026,TruncGMM(K=2),Exponential,Weibull,Weibull,20
BAR_Plass129,Weekend,8,5,2,0.1282,TruncGMM(K=2),Exponential,Weibull,Weibull,5
BAR_Plass129,Weekend,9,14,2,0.359,TruncGMM(K=2),Exponential,Weibull,Weibull,14
BAR_Plass129,Weekend,10,12,2,0.3077,TruncGMM(K=2),Exponential,Weibull,Weibull,12
BAR_Plass129,Weekend,11,1,2,0.0256,TruncGMM(K=2),Exponential,Weibull,Weibull,20
BAR_Plass129,Weekend,12,0,2,0.0,TruncGMM(K=2),Exponential,Weibull,Weibull,20
OSL_T_32,Weekend,1,0,2,0.0,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_T_32,Weekend,2,0,2,0.0,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_T_32,Weekend,3,0,2,0.0,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_T_32,Weekend,4,0,2,0.0,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_T_32,Weekend,5,0,2,0.0,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_T_32,Weekend,6,1,2,0.037,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_T_32,Weekend,7,8,2,0.2963,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,8
OSL_T_32,Weekend,8,13,2,0.4815,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,13
OSL_T_32,Weekend,9,4,2,0.1481,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_T_32,Weekend,10,1,2,0.037,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_T_32,Weekend,11,0,2,0.0,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_T_32,Weekend,12,0,2,0.0,TruncGMM(K=3),TruncGMM(K=3),LogNormal,LogNormal,20
OSL_S_KT143,Weekend,1,4,2,0.026,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
OSL_S_KT143,Weekend,2,0,2,0.0,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
OSL_S_KT143,Weekend,3,0,2,0.0,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
OSL_S_KT143,Weekend,4,0,2,0.0,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
OSL_S_KT143,Weekend,5,0,2,0.0,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
OSL_S_KT143,Weekend,6,0,2,0.0,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
OSL_S_KT143,Weekend,7,2,2,0.013,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
OSL_S_KT143,Weekend,8,2,2,0.013,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
OSL_S_KT143,Weekend,9,14,2,0.0909,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),14
OSL_S_KT143,Weekend,10,70,1,0.4545,Weibull,LogNormal,TruncGMM(K=2),LogNormal,70
OSL_S_KT143,Weekend,11,53,1,0.3442,TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=2),TruncGMM(K=2),53
OSL_S_KT143,Weekend,12,9,2,0.0584,TruncGMM(K=3),Exponential,TruncGMM(K=2),TruncGMM(K=2),9
TRO_R_MS1-2,Weekend,1,3,2,0.0638,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),20
TRO_R_MS1-2,Weekend,2,0,2,0.0,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),20
TRO_R_MS1-2,Weekend,3,0,2,0.0,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),20
TRO_R_MS1-2,Weekend,4,0,2,0.0,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),20
TRO_R_MS1-2,Weekend,5,1,2,0.0213,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),20
TRO_R_MS1-2,Weekend,6,2,2,0.0426,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),20
TRO_R_MS1-2,Weekend,7,2,2,0.0426,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),20
TRO_R_MS1-2,Weekend,8,10,2,0.2128,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),10
TRO_R_MS1-2,Weekend,9,8,2,0.1702,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),8
TRO_R_MS1-2,Weekend,10,10,2,0.2128,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),10
TRO_R_MS1-2,Weekend,11,8,2,0.1702,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),8
TRO_R_MS1-2,Weekend,12,3,2,0.0638,TruncGMM(K=1),TruncGMM(K=2),Weibull,TruncGMM(K=2),20
TRO_Plass52,Weekday,1,0,2,0.0,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
TRO_Plass52,Weekday,2,0,2,0.0,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
TRO_Plass52,Weekday,3,0,2,0.0,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
TRO_Plass52,Weekday,4,3,2,0.0278,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
TRO_Plass52,Weekday,5,1,2,0.0093,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),20
TRO_Plass52,Weekday,6,6,2,0.0556,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),6
TRO_Plass52,Weekday,7,12,2,0.1111,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),12
TRO_Plass52,Weekday,8,13,2,0.1204,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),13
TRO_Plass52,Weekday,9,10,2,0.0926,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),10
TRO_Plass52,Weekday,10,18,1,0.1667,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),18
TRO_Plass52,Weekday,11,34,1,0.3148,TruncGMM(K=3),Exponential,TruncGMM(K=2),LogNormal,34
TRO_Plass52,Weekday,12,11,2,0.1019,TruncGMM(K=2),Exponential,TruncGMM(K=2),TruncGMM(K=2),11
BAR_Plass157,Weekend,1,3,2,0.05,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),20
BAR_Plass157,Weekend,2,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),20
BAR_Plass157,Weekend,3,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),20
BAR_Plass157,Weekend,4,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),20
BAR_Plass157,Weekend,5,2,2,0.0333,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),20
BAR_Plass157,Weekend,6,3,2,0.05,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),20
BAR_Plass157,Weekend,7,3,2,0.05,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),20
BAR_Plass157,Weekend,8,10,2,0.1667,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),10
BAR_Plass157,Weekend,9,17,1,0.2833,LogNormal,Exponential,LogNormal,LogNormal,17
BAR_Plass157,Weekend,10,17,1,0.2833,LogNormal,Exponential,LogNormal,LogNormal,17
BAR_Plass157,Weekend,11,3,2,0.05,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),20
BAR_Plass157,Weekend,12,2,2,0.0333,TruncGMM(K=2),TruncGMM(K=3),Weibull,TruncGMM(K=2),20
OSL_S_KT17,Weekday,1,1,2,0.012,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),20
OSL_S_KT17,Weekday,2,0,2,0.0,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),20
OSL_S_KT17,Weekday,3,0,2,0.0,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),20
OSL_S_KT17,Weekday,4,1,2,0.012,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),20
OSL_S_KT17,Weekday,5,0,2,0.0,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),20
OSL_S_KT17,Weekday,6,4,2,0.0482,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),20
OSL_S_KT17,Weekday,7,1,2,0.012,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),20
OSL_S_KT17,Weekday,8,4,2,0.0482,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),20
OSL_S_KT17,Weekday,9,3,2,0.0361,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),20
OSL_S_KT17,Weekday,10,5,2,0.0602,TruncGMM(K=3),TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),5
OSL_S_KT17,Weekday,11,16,1,0.1928,TruncGMM(K=1),TruncGMM(K=1),TruncGMM(K=1),Weibull,16
OSL_S_KT17,Weekday,12,48,1,0.5783,TruncGMM(K=1),TruncGMM(K=3),TruncGMM(K=2),LogNormal,48
TRO_Plass27,Weekend,1,1,2,0.0238,TruncGMM(K=2),Exponential,LogNormal,TruncGMM(K=2),20
TRO_Plass27,Weekend,2,0,2,0.0,TruncGMM(K=2),Exponential,LogNormal,TruncGMM(K=2),20
