user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
norway|OSL_S_KT169,Weekday,15,209,2,0.0767,0.1792,true,-0.0949,0.015,false,
norway|OSL_S_KT169,Weekday,16,30,2,0.3378,0.0022,false,-0.128,0.1501,false,-0.0541
kim|KR_1231,Weekday,18,18,2,0.2167,0.3674,true,0.446,0.4551,true,
kim|KR_1231,Weekday,19,17,2,0.1751,0.6753,true,0.1652,-0.1912,false,
norway|OSL_T_71,Weekday,19,16,2,0.1181,0.9791,true,0.3105,-0.0118,true,
norway|ASK_Plass55,Weekday,17,40,2,0.1171,0.6455,true,-0.0122,0.1672,false,
norway|ASK_Plass55,Weekday,18,19,2,0.1748,0.6082,true,0.6067,0.5485,true,
norway|ASK_Plass55,Weekday,19,16,2,0.2204,0.4196,true,0.0459,0.4371,true,
norway|ASK_Plass55,Weekday,20,16,2,0.1784,0.6894,true,0.0731,0.2441,false,
norway|ASK_Plass55,Weekday,21,17,2,0.1972,0.5244,true,0.3481,0.208,true,
gist|KR_U1228,Weekend,18,23,2,0.1373,0.78,true,-0.3756,-0.4739,true,
norway|TRO_Plass11,Weekday,21,24,2,0.144,0.7038,true,0.1594,0.1948,false,
norway|BOD_02H0505,Weekday,17,44,2,0.2123,0.0386,false,-0.0565,0.2118,false,0.1721
norway|BOD_02H0505,Weekday,18,17,2,0.3042,0.0865,true,0.684,0.5515,true,
norway|BOD_02H0505,Weekday,21,23,2,0.1276,0.8493,true,0.3293,0.3687,true,
norway|BOD_02H0505,Weekday,22,19,2,0.2496,0.1881,true,0.4023,0.2614,true,
norway|BOD_02H0505,Weekday,23,16,2,0.2446,0.2948,true,-0.1529,-0.3235,true,
norway|TRO_R_AsO6-1,Weekday,16,20,2,0.2475,0.1733,true,-0.1866,-0.1459,false,
norway|OSL_T_49,Weekday,19,25,2,0.1771,0.4146,true,0.1178,0.1908,false,
norway|OSL_T_49,Weekday,20,25,2,0.1564,0.5753,true,0.2053,0.035,false,
norway|OSL_T_49,Weekday,21,21,2,0.1738,0.5512,true,0.484,-0.1506,true,
norway|TRO_R_AdO1-2,Weekday,14,15,2,0.1491,0.893,true,-0.0359,0.0893,false,
norway|TRO_R_AdO1-2,Weekday,17,18,2,0.2445,0.2331,true,0.2123,0.3705,true,
norway|TRO_R_AdO1-2,Weekday,21,17,2,0.1389,0.8988,true,0.0735,-0.0784,false,
norway|TRO_R_UT15-2,Weekday,17,41,2,0.3049,0.001,false,0.3514,0.5537,true,
norway|TRO_R_UT15-2,Weekday,18,16,2,0.1892,0.6167,true,-0.3114,-0.3029,true,
norway|BAR_Plass121,Weekday,15,31,2,0.1277,0.6948,true,0.1652,0.3978,true,
norway|BAR_Plass121,Weekday,16,30,2,0.1715,0.3428,true,0.1584,0.3836,true,
norway|BAR_Plass121,Weekday,17,43,2,0.1269,0.4957,true,0.0532,0.2804,false,
norway|BAR_Plass121,Weekday,18,26,2,0.1289,0.7817,true,0.2071,0.0605,false,
norway|BAR_Plass121,Weekday,19,18,2,0.2335,0.2811,true,-0.1218,0.033,false,
norway|BAR_Plass121,Weekday,21,24,2,0.2219,0.189,true,0.2761,0.1853,false,
norway|OSL_T_41,Weekday,18,16,2,0.1933,0.5893,true,0.3224,0.3588,true,
kim|KR_178,Weekday,8,38,2,0.1964,0.1077,true,0.2531,-0.066,false,
norway|ASK_Plass57,Weekend,18,18,2,0.1942,0.5072,true,0.38,0.3325,true,
gist|KR_U280,Weekday,1,16,2,0.1542,0.842,true,0.2428,0.1324,false,
gist|KR_U89,Weekday,6,35,2,0.4042,0.0,false,-0.0295,-0.3603,true,
gist|KR_U89,Weekday,7,29,2,0.4317,0.0,false,-0.156,-0.2484,false,-0.1183
gist|KR_U124,Weekday,19,34,2,0.1981,0.14,true,-0.2063,-0.4796,true,
gist|KR_U124,Weekday,20,15,2,0.2337,0.3865,true,-0.2079,-0.3286,true,
norway|ASK_Plass37,Weekday,16,16,2,0.2519,0.2628,true,0.4874,0.55,true,
norway|ASK_Plass37,Weekday,17,29,2,0.2177,0.1291,true,0.5364,0.7262,true,
norway|ASK_Plass37,Weekday,19,35,2,0.2408,0.035,false,0.5094,0.6546,true,
norway|ASK_Plass37,Weekday,20,23,2,0.237,0.1517,true,0.642,0.7549,true,
norway|ASK_Plass37,Weekday,21,30,2,0.1519,0.4953,true,0.0413,0.0814,false,
norway|ASK_Plass37,Weekday,22,15,2,0.2349,0.3803,true,0.1972,0.1144,false,
norway|ASK_Plass37,Weekday,23,26,2,0.165,0.48,true,0.1607,0.3511,true,
norway|TRO_R_UT1-1,Weekday,17,24,2,0.159,0.58,true,0.112,0.3087,true,
norway|TRO_R_UT1-1,Weekday,20,17,2,0.1617,0.7665,true,0.6485,0.2672,true,
norway|TRO_R_AsO10-1,Weekday,16,15,2,0.2471,0.32,true,-0.0424,0.2286,false,
norway|TRO_R_AsO10-1,Weekday,17,19,2,0.2823,0.0973,true,0.3537,0.0474,true,
norway|TRO_R_AsO10-1,Weekday,21,15,2,0.2789,0.1945,true,-0.0169,0.3,false,
norway|OSL_S_KT43,Weekday,11,15,2,0.298,0.1397,true,0.5694,0.1821,true,
norway|OSL_S_KT43,Weekday,19,20,2,0.1115,0.9651,true,0.3538,0.2466,true,
norway|OSL_S_KT43,Weekday,20,36,2,0.1147,0.7331,true,0.0228,0.2054,false,
norway|OSL_S_KT43,Weekday,21,30,2,0.129,0.7017,true,0.1248,0.259,false,
norway|OSL_S_KT43,Weekday,22,39,2,0.1557,0.3028,true,-0.0708,0.021,false,
norway|OSL_S_KT43,Weekday,23,29,2,0.2065,0.1698,true,0.2004,0.0305,false,
norway|OSL_S_KT43,Weekday,24,27,2,0.1271,0.7769,true,0.091,0.232,false,
norway|TRO_R_Bl2-3,Weekday,16,35,2,0.1082,0.8087,true,0.2514,0.0826,false,
norway|TRO_R_Bl2-3,Weekday,17,42,2,0.1247,0.5333,true,0.1467,0.2326,false,
norway|ASK_Plass23,Weekday,16,18,2,0.2977,0.0828,true,0.4282,0.323,true,
norway|ASK_Plass23,Weekday,18,34,2,0.1942,0.1552,true,0.3506,0.5897,true,
norway|ASK_Plass23,Weekday,19,36,2,0.2418,0.0301,false,0.5132,0.3062,true,
norway|ASK_Plass23,Weekday,20,30,2,0.209,0.1464,true,0.2067,0.2811,false,
norway|ASK_Plass23,Weekday,21,42,2,0.2309,0.0231,false,0.3092,0.1243,true,
norway|ASK_Plass23,Weekday,22,38,2,0.1818,0.1636,true,0.0748,0.2141,false,
norway|ASK_Plass23,Weekday,23,15,2,0.1944,0.6234,true,-0.0496,-0.1519,false,
gist|KR_U186,Weekday,19,27,2,0.1006,0.9481,true,-0.0933,-0.0434,false,
gist|KR_U186,Weekday,20,25,2,0.1376,0.7325,true,0.3756,0.2866,true,
gist|KR_U98,Weekday,16,17,2,0.1369,0.9081,true,0.3452,0.375,true,
gist|KR_U98,Weekday,17,15,2,0.1635,0.818,true,0.1571,0.0571,false,
gist|KR_U98,Weekday,18,18,2,0.1264,0.9362,true,-0.0159,0.126,false,
gist|KR_U98,Weekday,19,16,2,0.1493,0.8686,true,0.1733,0.3647,true,
norway|OSL_T_26,Weekday,12,19,2,0.2151,0.344,true,0.2096,-0.2598,false,
norway|OSL_T_26,Weekday,17,83,2,0.1288,0.1301,true,-0.0172,-0.1067,false,
norway|OSL_T_26,Weekday,18,46,2,0.1289,0.4324,true,0.3249,0.4931,true,
norway|OSL_T_26,Weekday,23,19,2,0.3121,0.0497,false,0.281,0.3484,true,
norway|OSL_S_KT140,Weekday,18,25,2,0.2152,0.1984,true,0.8931,0.8336,true,
norway|OSL_S_KT140,Weekday,19,15,2,0.1659,0.8044,true,0.1484,0.3821,true,
norway|OSL_S_KT140,Weekday,20,15,2,0.2457,0.3262,true,0.5066,0.3464,true,
norway|OSL_S_KT140,Weekday,21,18,2,0.1463,0.8367,true,0.5177,0.356,true,
norway|TRO_Plass45,Weekday,16,24,2,0.1987,0.3009,true,-0.1003,0.1953,false,
norway|TRO_Plass45,Weekday,17,18,2,0.175,0.6407,true,-0.2374,-0.1208,false,
norway|TRO_Plass45,Weekday,18,17,2,0.1585,0.7876,true,0.1032,0.0196,false,
norway|BAR_Plass126,Weekday,17,102,2,0.2614,0.0,false,-0.1012,-0.1577,false,
norway|BAR_Plass126,Weekday,18,96,2,0.1336,0.0672,true,0.0298,-0.0644,false,
norway|OSL_S_KT138,Weekday,21,25,2,0.1419,0.6969,true,0.0897,0.1246,false,
kim|KR_401,Weekday,17,30,2,0.1174,0.8045,true,0.1429,-0.0211,false,
norway|TRO_Plass41,Weekday,12,16,2,0.2698,0.1953,true,0.9557,0.2399,true,
norway|TRO_Plass41,Weekday,13,22,2,0.2678,0.0857,true,0.0407,-0.2169,false,
norway|TRO_Plass41,Weekday,14,17,2,0.3227,0.0584,true,0.557,0.2344,true,
norway|TRO_Plass41,Weekday,15,19,2,0.1958,0.461,true,-0.2288,-0.2291,false,
norway|TRO_Plass41,Weekday,16,18,2,0.1304,0.9199,true,0.3407,0.1354,true,
norway|TRO_Plass41,Weekday,17,22,2,0.2492,0.131,true,0.8536,0.5113,true,
norway|TRO_Plass41,Weekday,18,25,2,0.1903,0.3271,true,0.0882,0.1358,false,
norway|TRO_Plass41,Weekday,19,30,2,0.1917,0.2218,true,0.1856,0.1962,false,
norway|TRO_Plass41,Weekday,20,17,2,0.2049,0.4746,true,-0.3473,-0.1484,true,
norway|TRO_Plass41,Weekday,21,19,2,0.0965,0.9945,true,-0.414,0.1596,true,
norway|TRO_Plass41,Weekday,22,24,2,0.1565,0.6007,true,-0.0699,0.0478,false,
kim|KR_1226,Weekday,18,20,2,0.1688,0.6202,true,0.0517,0.006,false,
norway|OSL_S_KT59,Weekday,1,21,2,0.1119,0.9555,true,0.2867,0.2416,false,
norway|OSL_S_KT59,Weekday,15,25,2,0.2837,0.0361,false,0.6974,0.4201,true,0.5225
norway|OSL_S_KT59,Weekday,23,22,2,0.1333,0.8302,true,0.2229,0.3457,true,
norway|OSL_S_KT59,Weekday,24,39,2,0.1577,0.2887,true,0.1872,0.0997,false,
norway|OSL_S_KT77,Weekday,15,21,2,0.2356,0.1951,true,0.6515,0.4727,true,
norway|OSL_S_KT77,Weekday,16,27,2,0.2162,0.1612,true,0.0756,-0.0122,false,
norway|OSL_S_KT77,Weekday,17,23,2,0.1738,0.4923,true,0.4642,0.3953,true,
norway|OSL_S_KT77,Weekday,18,16,2,0.1081,0.9922,true,0.158,0.2176,false,
norway|OSL_S_KT77,Weekday,19,27,2,0.1024,0.9401,true,0.258,0.2295,false,
kim|KR_1433,Weekday,9,17,2,0.2366,0.298,true,0.3925,0.6225,true,
norway|BAR_2_Plass12,Weekday,16,19,2,0.2166,0.3359,true,0.1705,0.0158,false,
norway|BAR_2_Plass12,Weekday,18,25,2,0.1719,0.4526,true,0.2491,0.5833,true,
norway|BAR_2_Plass12,Weekday,19,16,2,0.1256,0.9627,true,0.1819,0.4706,true,
norway|BAR_2_Plass12,Weekday,20,15,2,0.1849,0.685,true,0.1375,0.0286,false,
norway|BAR_2_Plass12,Weekday,21,23,2,0.1406,0.7544,true,0.1802,0.2717,false,
norway|BAR_2_Plass12,Weekday,22,21,2,0.1595,0.6608,true,0.2093,0.1929,false,
gist|KR_U127,Weekday,15,15,2,0.2734,0.213,true,0.5733,0.3289,true,
gist|KR_U127,Weekday,16,33,2,0.1303,0.6318,true,0.2494,0.168,false,
gist|KR_U127,Weekday,17,19,2,0.2399,0.2253,true,0.3505,-0.0369,true,
gist|KR_U127,Weekday,18,26,2,0.0806,0.996,true,-0.1588,-0.1945,false,
norway|TRO_R_Share-12,Weekday,16,19,2,0.1025,0.9885,true,0.4431,0.5649,true,
norway|TRO_R_Share-12,Weekday,20,16,2,0.1766,0.7015,true,0.4267,0.1382,true,
norway|OSL_S_KT45,Weekday,15,17,2,0.298,0.0982,true,0.2728,-0.1295,false,
norway|OSL_S_KT45,Weekday,16,15,2,0.3533,0.0475,false,0.7631,0.849,true,0.8491
norway|OSL_S_KT45,Weekday,17,38,2,0.2325,0.0334,false,0.271,0.358,true,0.3865
norway|OSL_S_KT45,Weekday,18,69,2,0.24,0.0007,false,0.2904,0.4508,true,0.455
norway|OSL_S_KT45,Weekday,19,37,2,0.2032,0.0953,true,0.244,0.5342,true,
norway|OSL_S_KT45,Weekday,20,31,2,0.2801,0.0157,false,-0.1429,0.1762,false,
norway|OSL_S_KT45,Weekday,21,20,2,0.1809,0.5309,true,-0.0145,0.2414,false,
norway|OSL_S_KT45,Weekday,22,20,2,0.2167,0.3057,true,0.1463,0.4221,true,
norway|OSL_S_KT45,Weekday,23,33,2,0.2283,0.0649,true,0.3874,0.4651,true,
norway|OSL_S_KT45,Weekday,24,27,2,0.1894,0.2891,true,0.1145,0.2229,false,
norway|OSL_T_32,Weekday,16,19,2,0.179,0.578,true,0.061,-0.0368,false,
norway|OSL_T_32,Weekday,21,20,2,0.171,0.6037,true,-0.1635,-0.1596,false,
norway|OSL_S_KT65,Weekday,15,17,2,0.2081,0.4541,true,0.5925,0.5236,true,
norway|OSL_S_KT65,Weekday,19,16,2,0.1138,0.9858,true,0.0328,0.0353,false,
norway|OSL_S_KT65,Weekday,20,19,2,0.1556,0.7482,true,-0.138,0.0,false,
norway|OSL_S_KT65,Weekday,21,17,2,0.207,0.4612,true,-0.1553,0.3066,true,
norway|OSL_S_KT65,Weekday,22,21,2,0.1618,0.6429,true,0.4716,0.3625,true,
norway|OSL_S_KT65,Weekday,23,20,2,0.1271,0.9038,true,-0.4166,-0.1519,true,
kim|KR_160,Weekday,16,16,2,0.1249,0.9645,true,0.0734,-0.0853,false,
kim|KR_160,Weekday,17,25,2,0.2035,0.253,true,-0.0863,-0.2285,false,
kim|KR_160,Weekday,18,38,2,0.1126,0.723,true,-0.0872,-0.2767,false,
gist|KR_U1222,Weekday,18,56,2,0.1272,0.328,true,-0.0548,0.0309,false,
gist|KR_U187,Weekday,24,45,2,0.1883,0.0835,true,0.1332,-0.0739,false,
norway|TRO_Plass25,Weekday,16,17,2,0.2511,0.2351,true,0.3035,0.0956,true,
norway|TRO_Plass25,Weekday,17,22,2,0.3028,0.0357,false,0.8873,-0.2525,true,0.0613
norway|TRO_Plass25,Weekday,21,21,2,0.2007,0.3673,true,0.1069,-0.0506,false,
norway|TRO_Plass25,Weekday,22,42,2,0.1576,0.2502,true,0.0461,-0.2107,false,
norway|TRO_Plass25,Weekday,23,30,2,0.1664,0.3793,true,0.1089,-0.2984,false,
norway|TRO_Plass25,Weekday,24,19,2,0.1727,0.6236,true,-0.0206,0.0658,false,
norway|ASK_Plass29,Weekday,15,18,2,0.374,0.0131,false,0.4799,0.4427,true,0.6135
norway|ASK_Plass29,Weekday,16,33,2,0.3564,0.0005,false,0.3883,0.3376,true,0.5452
norway|ASK_Plass29,Weekday,17,56,2,0.2622,0.0009,false,0.3737,0.5741,true,0.6141
norway|ASK_Plass29,Weekday,19,27,2,0.2207,0.1452,true,0.1049,0.563,true,
norway|ASK_Plass29,Weekday,20,63,2,0.2763,0.0001,false,0.0229,-0.0331,false,0.495
norway|ASK_Plass29,Weekday,21,61,2,0.2397,0.0019,false,0.7855,0.1061,true,
norway|ASK_Plass29,Weekday,22,30,2,0.3106,0.0062,false,0.0325,0.2811,false,0.5186
norway|ASK_Plass29,Weekday,23,16,2,0.316,0.0823,true,0.2262,0.2651,false,
norway|ASK_Plass67,Weekday,11,23,2,0.1351,0.7966,true,0.1548,0.2951,false,
norway|ASK_Plass67,Weekday,12,30,2,0.1583,0.4414,true,-0.0947,0.0616,false,
norway|ASK_Plass67,Weekday,13,34,2,0.2034,0.121,true,0.2501,0.3406,true,
norway|ASK_Plass67,Weekday,14,52,2,0.0689,0.9669,true,0.0856,0.1168,false,
norway|ASK_Plass67,Weekday,15,30,2,0.1411,0.5905,true,-0.2011,0.1471,false,
norway|ASK_Plass67,Weekday,16,42,2,0.2659,0.0054,false,-0.1108,0.1062,false,0.1488
norway|ASK_Plass67,Weekday,17,32,2,0.196,0.1721,true,-0.0351,-0.0302,false,
norway|ASK_Plass67,Weekday,18,26,2,0.1307,0.7671,true,0.4157,0.2274,true,
norway|ASK_Plass67,Weekday,19,18,2,0.1931,0.5142,true,-0.3632,0.0114,true,
norway|OSL_S_KT143,Weekend,19,37,2,0.1469,0.4036,true,0.0559,0.0924,false,
norway|OSL_S_KT143,Weekend,20,33,2,0.1646,0.3346,true,0.0547,0.0471,false,
norway|OSL_S_KT143,Weekend,21,35,2,0.1837,0.1898,true,0.1214,-0.118,false,
norway|OSL_S_KT143,Weekend,22,18,2,0.1795,0.609,true,0.7588,0.5294,true,
norway|ASK_Plass57,Weekday,16,15,2,0.2162,0.4859,true,0.4233,0.5857,true,
norway|ASK_Plass57,Weekday,17,53,2,0.1761,0.0759,true,0.0344,0.4,true,
norway|ASK_Plass57,Weekday,18,30,2,0.2078,0.1509,true,0.327,0.3338,true,
norway|ASK_Plass57,Weekday,19,29,2,0.2109,0.1527,true,0.3325,0.4122,true,
norway|ASK_Plass57,Weekday,20,44,2,0.1634,0.1927,true,-0.0107,0.0149,false,
norway|ASK_Plass57,Weekday,21,29,2,0.1643,0.4157,true,0.0741,-0.0889,false,
norway|ASK_Plass57,Weekday,22,24,2,0.2982,0.0283,false,-0.1183,-0.0252,false,0.1619
norway|ASK_Plass7,Weekday,17,42,2,0.261,0.0067,false,0.2615,0.4887,true,
norway|ASK_Plass7,Weekday,18,25,2,0.2869,0.033,false,0.6534,0.7224,true,0.7349
norway|ASK_Plass7,Weekday,19,34,2,0.262,0.0191,false,-0.2405,-0.0258,false,
norway|ASK_Plass7,Weekday,20,63,2,0.2217,0.0043,false,0.23,0.3944,true,
norway|ASK_Plass7,Weekday,21,18,2,0.2882,0.101,true,-0.1046,0.1621,false,
norway|ASK_Plass7,Weekday,22,40,2,0.1626,0.2428,true,0.1313,-0.0667,false,
norway|ASK_Plass7,Weekday,23,32,2,0.1509,0.4615,true,-0.1229,-0.2205,false,
norway|OSL_S_KT202,Weekday,15,23,2,0.1745,0.4872,true,0.3962,0.3638,true,
norway|OSL_S_KT202,Weekday,16,45,2,0.1811,0.1058,true,0.3001,0.5666,true,
norway|OSL_S_KT202,Weekday,17,15,2,0.2758,0.2046,true,0.2427,0.7024,true,
norway|OSL_S_KT202,Weekday,20,26,2,0.125,0.8122,true,0.065,0.028,false,
norway|OSL_S_KT202,Weekday,21,16,2,0.1652,0.7759,true,0.2572,0.2134,false,
gist|KR_U1225,Weekend,18,15,2,0.2355,0.3772,true,0.1989,-0.0161,false,
norway|OSL_T_30,Weekday,16,17,2,0.185,0.6068,true,0.0249,0.3716,true,
gist|KR_U1446,Weekday,17,26,2,0.1944,0.2808,true,-0.2589,-0.3199,true,
gist|KR_U1446,Weekday,18,31,2,0.1575,0.4276,true,-0.1162,-0.0825,false,
norway|ASK_Plass87,Weekday,17,20,2,0.094,0.9945,true,-0.2609,-0.0767,false,
norway|ASK_Plass87,Weekday,18,19,2,0.142,0.8388,true,0.0772,-0.136,false,
gist|KR_U8,Weekday,18,29,2,0.1714,0.3636,true,0.3222,0.3239,true,
gist|KR_U8,Weekday,19,16,2,0.1857,0.6403,true,0.4797,0.0619,true,
norway|TRO_R_AdO1-3,Weekday,17,52,2,0.2098,0.021,false,0.1395,0.4583,true,
norway|TRO_R_AdO1-3,Weekday,18,16,2,0.1729,0.7261,true,0.1745,0.7294,true,
norway|TRO_R_AdO1-3,Weekday,20,26,2,0.1293,0.7785,true,0.1509,0.0951,false,
norway|TRO_R_AdO1-3,Weekday,21,16,2,0.3476,0.0421,false,0.4304,0.0265,true,
norway|BAR_Plass153,Weekday,16,20,2,0.2102,0.341,true,0.0844,0.2339,false,
norway|BAR_Plass129,Weekday,13,20,2,0.1475,0.778,true,0.3797,0.1038,true,
norway|BAR_Plass129,Weekday,14,40,2,0.2077,0.0643,true,-0.1595,-0.4066,true,
norway|BAR_Plass129,Weekday,15,35,2,0.2023,0.115,true,0.2543,0.0234,false,
norway|BAR_Plass129,Weekday,16,52,2,0.1731,0.0902,true,-0.118,-0.2183,false,
norway|BAR_Plass129,Weekday,17,29,2,0.2316,0.09,true,0.0155,-0.0921,false,
norway|BAR_Plass129,Weekday,18,18,2,0.2566,0.1875,true,-0.1988,-0.6061,true,
norway|TRO_R_AdA6-1,Weekday,16,29,2,0.2071,0.1675,true,0.2135,0.3202,true,
norway|TRO_R_AdA6-1,Weekday,17,19,2,0.2453,0.2039,true,0.8811,0.9035,true,
norway|TRO_R_AdA6-1,Weekday,23,17,2,0.2462,0.255,true,0.2035,-0.4142,true,
gist|KR_U73,Weekday,11,25,2,0.2336,0.1315,true,0.6808,-0.1147,true,
gist|KR_U73,Weekday,15,18,2,0.132,0.913,true,0.4821,0.3911,true,
gist|KR_U434,Weekday,17,20,2,0.1911,0.4596,true,-0.1144,-0.4346,true,
gist|KR_U434,Weekday,18,46,2,0.0939,0.8145,true,-0.142,-0.1346,false,
gist|KR_U434,Weekday,19,17,2,0.1523,0.8263,true,-0.0576,-0.3374,true,
norway|OSL_S_KT160,Weekday,3,18,2,0.2944,0.0887,true,-0.4698,-0.6058,true,
norway|OSL_S_KT94,Weekday,14,22,2,0.1373,0.8024,true,-0.1658,-0.0785,false,
norway|OSL_S_KT94,Weekday,15,22,2,0.178,0.4897,true,0.3073,0.4226,true,
norway|OSL_S_KT94,Weekday,16,15,2,0.2007,0.5822,true,0.3726,0.325,true,
norway|OSL_S_KT94,Weekday,17,18,2,0.1633,0.7241,true,0.3094,0.3044,true,
norway|OSL_T_76,Weekday,19,18,2,0.1867,0.5584,true,-0.0309,0.25,false,
norway|OSL_S_KT164,Weekday,17,28,2,0.1483,0.5711,true,0.0726,0.3408,true,
norway|OSL_S_KT45,Weekend,1,18,2,0.1381,0.8832,true,0.2176,0.1001,false,
norway|OSL_S_KT45,Weekend,19,16,2,0.2295,0.3693,true,0.168,0.2382,false,
norway|ASK_Plass5,Weekday,15,21,2,0.1609,0.6498,true,-0.2303,0.1532,false,
norway|ASK_Plass5,Weekday,16,19,2,0.227,0.2823,true,0.627,0.8012,true,
norway|ASK_Plass5,Weekday,17,43,2,0.2434,0.0125,false,0.1181,0.0123,false,
norway|ASK_Plass5,Weekday,18,17,2,0.3281,0.0518,true,0.9317,0.473,true,
norway|ASK_Plass5,Weekday,19,33,2,0.1561,0.3996,true,-0.027,-0.1575,false,
norway|ASK_Plass5,Weekday,20,16,2,0.2731,0.1844,true,0.4566,0.1884,true,
norway|ASK_Plass5,Weekday,21,15,2,0.2116,0.5137,true,-0.4258,-0.0464,true,
norway|OSL_T_63,Weekend,5,17,2,0.3549,0.0278,false,0.5266,0.3544,true,
norway|OSL_S_KT125,Weekday,1,16,2,0.2196,0.4242,true,0.1079,-0.2471,false,
norway|OSL_S_KT125,Weekday,16,16,2,0.1848,0.6464,true,-0.0942,0.2882,false,
norway|OSL_S_KT125,Weekday,17,19,2,0.17,0.6432,true,-0.1603,-0.1439,false,
norway|OSL_S_KT125,Weekday,18,18,2,0.1746,0.6442,true,-0.1407,0.0052,false,
norway|OSL_S_KT125,Weekday,20,17,2,0.1245,0.9551,true,0.0136,0.0515,false,
norway|OSL_S_KT125,Weekday,21,15,2,0.1619,0.8271,true,-0.2117,0.1357,false,
norway|OSL_S_KT125,Weekday,22,18,2,0.1433,0.8544,true,0.2037,0.2074,false,
norway|OSL_S_KT125,Weekday,23,28,2,0.1056,0.9144,true,0.0288,0.2409,false,
norway|OSL_S_KT125,Weekday,24,26,2,0.12,0.8492,true,0.0881,-0.1111,false,
norway|TRO_R_UT7-2,Weekday,17,15,2,0.3889,0.0216,false,0.1104,-0.1179,false,0.1938
norway|TRO_R_UT7-2,Weekday,20,15,2,0.3853,0.0234,false,-0.4141,-0.1716,true,
norway|TRO_R_UT7-2,Weekday,21,30,2,0.2329,0.078,true,0.0309,-0.3531,true,
gist|KR_U1228,Weekday,18,44,2,0.2768,0.0024,false,0.055,-0.3033,true,
gist|KR_U1228,Weekday,19,62,2,0.1059,0.4937,true,-0.138,-0.3275,true,
gist|KR_U283,Weekday,19,21,2,0.1601,0.6556,true,0.2976,0.1416,false,
kim|KR_927,Weekday,20,15,2,0.3942,0.019,false,0.5547,-0.0964,true,0.4937
kim|KR_927,Weekday,24,21,2,0.1832,0.4824,true,0.0496,0.0818,false,
norway|TRO_R_Bl2-7,Weekday,17,15,2,0.2486,0.313,true,0.0437,-0.025,false,
norway|BAR_Plass113,Weekday,17,17,2,0.1563,0.8011,true,0.7233,0.3407,true,
