location,user_id,session_id,duration_hours,energy,arrival_hour,start_date,start_time,end_date,end_time,start_hour,end_hour,month,day,duration_minutes,day_type,facility,user_id_num
KR_commercial,KR_4,KR21,3.251388888888889,22.1,15.7,2021-11-18,15:42:36,2021-11-18,18:57:41,15,18,November,Thursday,195.08333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR22,0.9944444444444445,6.97,18.133333333333333,2021-11-23,18:08:16,2021-11-23,19:07:56,18,19,November,Tuesday,59.66666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR23,1.0841666666666667,7.47,19.633333333333333,2021-11-23,19:38:00,2021-11-23,20:43:03,19,20,November,Tuesday,65.05,Weekday,apartment,0
KR_commercial,KR_4,KR24,2.796666666666667,17.34,21.366666666666667,2021-11-23,21:22:05,2021-11-24,00:09:53,21,0,November,Tuesday,167.8,Weekday,apartment,0
KR_commercial,KR_4,KR25,2.3113888888888887,13.78,12.483333333333333,2021-11-24,12:29:49,2021-11-24,14:48:30,12,14,November,Wednesday,138.68333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR26,2.99,18.44,19.216666666666665,2021-11-26,19:13:51,2021-11-26,22:13:15,19,22,November,Friday,179.4,Weekday,apartment,0
KR_commercial,KR_4,KR27,8.991388888888888,8.17,18.55,2021-11-28,18:33:16,2021-11-29,03:32:45,18,3,November,Sunday,539.4833333333333,Weekend,apartment,0
KR_commercial,KR_4,KR28,2.5433333333333334,15.59,18.4,2021-12-02,18:24:43,2021-12-02,20:57:19,18,20,December,Thursday,152.6,Weekday,apartment,0
KR_commercial,KR_4,KR29,2.8844444444444446,21.04,22.3,2021-12-04,22:18:29,2021-12-05,01:11:33,22,1,December,Saturday,173.06666666666666,Weekend,apartment,0
KR_commercial,KR_4,KR30,2.6277777777777778,16.07,21.4,2021-12-07,21:24:43,2021-12-08,00:02:23,21,0,December,Tuesday,157.66666666666666,Weekday,apartment,0
KR_commercial,KR_4,KR31,2.457777777777778,14.88,12.7,2021-12-08,12:42:58,2021-12-08,15:10:26,12,15,December,Wednesday,147.46666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR32,3.4955555555555557,22.14,18.983333333333334,2021-12-10,18:59:08,2021-12-10,22:28:52,18,22,December,Friday,209.73333333333335,Weekday,apartment,0
KR_commercial,KR_4,KR33,2.2472222222222222,13.52,16.55,2021-12-14,16:33:35,2021-12-14,18:48:25,16,18,December,Tuesday,134.83333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR34,7.692777777777778,55.24,9.916666666666666,2022-01-01,09:55:03,2022-01-01,17:36:37,9,17,January,Saturday,461.56666666666666,Weekend,apartment,0
KR_commercial,KR_4,KR35,2.5972222222222223,15.79,19.1,2022-01-01,19:06:45,2022-01-01,21:42:35,19,21,January,Saturday,155.83333333333334,Weekend,apartment,0
KR_commercial,KR_4,KR36,9.0,1.29,12.833333333333334,2022-01-03,12:50:35,2022-01-03,21:50:35,12,21,January,Monday,540.0,Weekday,apartment,0
KR_commercial,KR_4,KR37,3.7155555555555555,23.64,11.216666666666667,2022-01-05,11:13:31,2022-01-05,14:56:27,11,14,January,Wednesday,222.93333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR38,3.0458333333333334,19.3,23.4,2022-01-08,23:24:48,2022-01-09,02:27:33,23,2,January,Saturday,182.75,Weekend,apartment,0
KR_commercial,KR_4,KR39,4.726111111111111,33.39,12.7,2022-01-12,12:42:05,2022-01-12,17:25:39,12,17,January,Wednesday,283.56666666666666,Weekday,apartment,0
KR_commercial,KR_4,KR40,9.0,3.89,16.466666666666665,2022-01-13,16:28:47,2022-01-14,01:28:47,16,1,January,Thursday,540.0,Weekday,apartment,0
KR_commercial,KR_4,KR41,3.0594444444444444,19.29,21.233333333333334,2022-01-14,21:14:40,2022-01-15,00:18:14,21,0,January,Friday,183.56666666666666,Weekday,apartment,0
KR_commercial,KR_4,KR42,0.8361111111111111,5.93,19.716666666666665,2022-01-18,19:43:00,2022-01-18,20:33:10,19,20,January,Tuesday,50.16666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR43,1.863888888888889,10.77,21.283333333333335,2022-01-18,21:17:50,2022-01-18,23:09:40,21,23,January,Tuesday,111.83333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR44,3.216388888888889,20.5,11.983333333333333,2022-01-20,11:59:25,2022-01-20,15:12:24,11,15,January,Thursday,192.98333333333335,Weekday,apartment,0
KR_commercial,KR_4,KR45,1.1411111111111112,7.84,13.6,2022-01-22,13:36:42,2022-01-22,14:45:10,13,14,January,Saturday,68.46666666666667,Weekend,apartment,0
KR_commercial,KR_4,KR46,2.266111111111111,13.57,16.25,2022-01-23,16:15:20,2022-01-23,18:31:18,16,18,January,Sunday,135.96666666666667,Weekend,apartment,0
KR_commercial,KR_4,KR47,9.0,12.45,12.15,2022-01-24,12:09:35,2022-01-24,21:09:35,12,21,January,Monday,540.0,Weekday,apartment,0
KR_commercial,KR_4,KR48,1.3944444444444444,7.65,21.45,2022-01-25,21:27:24,2022-01-25,22:51:04,21,22,January,Tuesday,83.66666666666666,Weekday,apartment,0
KR_commercial,KR_4,KR49,2.335277777777778,16.58,18.516666666666666,2022-01-30,18:31:39,2022-01-30,20:51:46,18,20,January,Sunday,140.11666666666667,Weekend,apartment,0
KR_commercial,KR_4,KR50,2.6911111111111112,17.37,12.183333333333334,2022-02-02,12:11:07,2022-02-02,14:52:35,12,14,February,Wednesday,161.46666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR51,2.0655555555555556,12.44,13.1,2022-02-06,13:06:46,2022-02-06,15:10:42,13,15,February,Sunday,123.93333333333334,Weekend,apartment,0
KR_commercial,KR_4,KR52,3.5813888888888887,22.93,13.233333333333333,2022-02-07,13:14:47,2022-02-07,16:49:40,13,16,February,Monday,214.88333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR53,1.7486111111111111,10.33,18.35,2022-02-10,18:21:26,2022-02-10,20:06:21,18,20,February,Thursday,104.91666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR54,2.381666666666667,14.42,22.35,2022-02-12,22:21:54,2022-02-13,00:44:48,22,0,February,Saturday,142.9,Weekend,apartment,0
KR_commercial,KR_4,KR55,0.1502777777777778,1.99,11.866666666666667,2022-02-15,11:52:57,2022-02-15,12:01:58,11,12,February,Tuesday,9.016666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR56,2.386388888888889,14.83,22.35,2022-02-17,22:21:01,2022-02-18,00:44:12,22,0,February,Thursday,143.18333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR57,1.133888888888889,8.1,21.316666666666666,2022-02-18,21:19:43,2022-02-18,22:27:45,21,22,February,Friday,68.03333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR58,2.278611111111111,13.83,22.633333333333333,2022-02-18,22:38:53,2022-02-19,00:55:36,22,0,February,Friday,136.71666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR59,1.9302777777777778,11.26,18.333333333333332,2022-02-21,18:20:50,2022-02-21,20:16:39,18,20,February,Monday,115.81666666666666,Weekday,apartment,0
KR_commercial,KR_4,KR60,3.8841666666666668,25.22,12.466666666666667,2022-02-23,12:28:43,2022-02-23,16:21:46,12,16,February,Wednesday,233.05,Weekday,apartment,0
KR_commercial,KR_4,KR61,1.8569444444444445,12.34,13.7,2022-02-25,13:42:32,2022-02-25,15:33:57,13,15,February,Friday,111.41666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR62,1.9572222222222222,11.38,22.35,2022-02-25,22:21:40,2022-02-26,00:19:06,22,0,February,Friday,117.43333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR63,3.3116666666666665,20.91,13.933333333333334,2022-02-28,13:56:24,2022-02-28,17:15:06,13,17,February,Monday,198.7,Weekday,apartment,0
KR_commercial,KR_4,KR64,2.1680555555555556,12.98,18.333333333333332,2022-03-03,18:20:33,2022-03-03,20:30:38,18,20,March,Thursday,130.08333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR65,1.8330555555555557,12.69,13.516666666666667,2022-03-04,13:31:46,2022-03-04,15:21:45,13,15,March,Friday,109.98333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR66,1.1658333333333333,8.32,16.45,2022-03-05,16:27:46,2022-03-05,17:37:43,16,17,March,Saturday,69.95,Weekend,apartment,0
KR_commercial,KR_4,KR67,1.8783333333333334,10.68,19.15,2022-03-05,19:09:06,2022-03-05,21:01:48,19,21,March,Saturday,112.7,Weekend,apartment,0
KR_commercial,KR_4,KR68,2.5947222222222224,15.96,18.316666666666666,2022-03-09,18:19:35,2022-03-09,20:55:16,18,20,March,Wednesday,155.68333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR69,2.486666666666667,15.61,14.333333333333334,2022-03-10,14:20:36,2022-03-10,16:49:48,14,16,March,Thursday,149.20000000000002,Weekday,apartment,0
KR_commercial,KR_4,KR70,0.9886111111111111,5.26,19.183333333333334,2022-03-13,19:11:21,2022-03-13,20:10:40,19,20,March,Sunday,59.31666666666666,Weekend,apartment,0
KR_commercial,KR_4,KR71,1.043611111111111,5.29,20.333333333333332,2022-03-13,20:20:20,2022-03-13,21:22:57,20,21,March,Sunday,62.61666666666666,Weekend,apartment,0
KR_commercial,KR_4,KR72,3.0580555555555557,19.23,21.433333333333334,2022-03-15,21:26:49,2022-03-16,00:30:18,21,0,March,Tuesday,183.48333333333335,Weekday,apartment,0
KR_commercial,KR_4,KR73,2.596111111111111,16.03,22.366666666666667,2022-03-20,22:22:22,2022-03-21,00:58:08,22,0,March,Sunday,155.76666666666665,Weekend,apartment,0
KR_commercial,KR_4,KR74,3.6147222222222224,23.31,11.533333333333333,2022-03-23,11:32:24,2022-03-23,15:09:17,11,15,March,Wednesday,216.88333333333335,Weekday,apartment,0
KR_commercial,KR_4,KR75,2.4758333333333336,16.2,19.2,2022-03-27,19:12:54,2022-03-27,21:41:27,19,21,March,Sunday,148.55,Weekend,apartment,0
KR_commercial,KR_4,KR76,0.17472222222222222,1.24,21.416666666666668,2022-03-29,21:25:32,2022-03-29,21:36:01,21,21,March,Tuesday,10.483333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR77,3.5469444444444442,22.66,21.716666666666665,2022-03-29,21:43:10,2022-03-30,01:15:59,21,1,March,Tuesday,212.81666666666666,Weekday,apartment,0
KR_commercial,KR_4,KR78,1.2925,9.07,12.833333333333334,2022-04-03,12:50:45,2022-04-03,14:08:18,12,14,April,Sunday,77.55,Weekend,apartment,0
KR_commercial,KR_4,KR79,0.2361111111111111,1.64,14.666666666666666,2022-04-03,14:40:20,2022-04-03,14:54:30,14,14,April,Sunday,14.166666666666666,Weekend,apartment,0
KR_commercial,KR_4,KR80,1.8366666666666667,10.75,15.05,2022-04-03,15:03:17,2022-04-03,16:53:29,15,16,April,Sunday,110.2,Weekend,apartment,0
KR_commercial,KR_4,KR81,2.4644444444444447,15.0,11.583333333333334,2022-04-04,11:35:48,2022-04-04,14:03:40,11,14,April,Monday,147.86666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR82,3.358611111111111,21.38,18.766666666666666,2022-04-07,18:46:33,2022-04-07,22:08:04,18,22,April,Thursday,201.51666666666668,Weekday,apartment,0
KR_commercial,KR_4,KR83,3.0694444444444446,21.23,18.566666666666666,2022-04-13,18:34:47,2022-04-13,21:38:57,18,21,April,Wednesday,184.16666666666669,Weekday,apartment,0
KR_commercial,KR_4,KR84,3.055,21.05,12.616666666666667,2022-04-15,12:37:29,2022-04-15,15:40:47,12,15,April,Friday,183.3,Weekday,apartment,0
KR_commercial,KR_4,KR85,1.6233333333333333,11.48,13.066666666666666,2022-04-16,13:04:33,2022-04-16,14:41:57,13,14,April,Saturday,97.39999999999999,Weekend,apartment,0
KR_commercial,KR_4,KR86,0.7955555555555556,4.52,14.783333333333333,2022-04-16,14:47:11,2022-04-16,15:34:55,14,15,April,Saturday,47.733333333333334,Weekend,apartment,0
KR_commercial,KR_4,KR87,3.3555555555555556,22.3,22.2,2022-04-18,22:12:56,2022-04-19,01:34:16,22,1,April,Monday,201.33333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR88,2.477222222222222,15.33,20.633333333333333,2022-04-21,20:38:01,2022-04-21,23:06:39,20,23,April,Thursday,148.63333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR89,2.186111111111111,15.06,12.45,2022-04-22,12:27:54,2022-04-22,14:39:04,12,14,April,Friday,131.16666666666666,Weekday,apartment,0
KR_commercial,KR_4,KR90,3.045,20.55,18.516666666666666,2022-04-26,18:31:48,2022-04-26,21:34:30,18,21,April,Tuesday,182.7,Weekday,apartment,0
KR_commercial,KR_4,KR91,2.276666666666667,15.75,14.866666666666667,2022-04-27,14:52:41,2022-04-27,17:09:17,14,17,April,Wednesday,136.60000000000002,Weekday,apartment,0
KR_commercial,KR_4,KR92,2.5030555555555556,16.73,20.266666666666666,2022-04-30,20:16:31,2022-04-30,22:46:42,20,22,April,Saturday,150.18333333333334,Weekend,apartment,0
KR_commercial,KR_4,KR93,1.8330555555555557,12.54,12.666666666666666,2022-05-01,12:40:46,2022-05-01,14:30:45,12,14,May,Sunday,109.98333333333333,Weekend,apartment,0
KR_commercial,KR_4,KR94,1.4133333333333333,9.65,15.833333333333334,2022-05-03,15:50:11,2022-05-03,17:14:59,15,17,May,Tuesday,84.8,Weekday,apartment,0
KR_commercial,KR_4,KR95,2.602222222222222,17.88,20.533333333333335,2022-05-03,20:32:51,2022-05-03,23:08:59,20,23,May,Tuesday,156.13333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR96,3.691388888888889,26.03,15.35,2022-05-05,15:21:05,2022-05-05,19:02:34,15,19,May,Thursday,221.48333333333335,Weekday,apartment,0
KR_commercial,KR_4,KR97,2.033611111111111,13.8,14.033333333333333,2022-05-06,14:02:48,2022-05-06,16:04:49,14,16,May,Friday,122.01666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR98,1.6277777777777778,10.93,17.05,2022-05-07,17:03:05,2022-05-07,18:40:45,17,18,May,Saturday,97.66666666666667,Weekend,apartment,0
KR_commercial,KR_4,KR99,3.251388888888889,22.56,12.1,2022-05-09,12:06:24,2022-05-09,15:21:29,12,15,May,Monday,195.08333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR100,2.033888888888889,13.56,11.883333333333333,2022-05-10,11:53:40,2022-05-10,13:55:42,11,13,May,Tuesday,122.03333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR101,2.953888888888889,20.34,10.6,2022-05-12,10:36:40,2022-05-12,13:33:54,10,13,May,Thursday,177.23333333333332,Weekday,apartment,0
KR_commercial,KR_4,KR102,2.3494444444444444,15.88,18.85,2022-05-14,18:51:50,2022-05-14,21:12:48,18,21,May,Saturday,140.96666666666667,Weekend,apartment,0
KR_commercial,KR_4,KR103,2.335,15.83,16.1,2022-05-15,16:06:13,2022-05-15,18:26:19,16,18,May,Sunday,140.1,Weekend,apartment,0
KR_commercial,KR_4,KR104,2.068611111111111,13.96,21.316666666666666,2022-05-17,21:19:03,2022-05-17,23:23:10,21,23,May,Tuesday,124.11666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR105,2.485,16.96,14.1,2022-05-18,14:06:39,2022-05-18,16:35:45,14,16,May,Wednesday,149.1,Weekday,apartment,0
KR_commercial,KR_4,KR106,2.3847222222222224,16.42,22.216666666666665,2022-05-20,22:13:40,2022-05-21,00:36:45,22,0,May,Friday,143.08333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR107,3.068888888888889,21.06,16.2,2022-05-22,16:12:15,2022-05-22,19:16:23,16,19,May,Sunday,184.13333333333333,Weekend,apartment,0
KR_commercial,KR_4,KR108,1.3486111111111112,9.17,13.916666666666666,2022-05-24,13:55:50,2022-05-24,15:16:45,13,15,May,Tuesday,80.91666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR109,1.8163888888888888,12.48,17.216666666666665,2022-05-24,17:13:52,2022-05-24,19:02:51,17,19,May,Tuesday,108.98333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR110,3.5194444444444444,24.03,18.583333333333332,2022-05-27,18:35:40,2022-05-27,22:06:50,18,22,May,Friday,211.16666666666666,Weekday,apartment,0
KR_commercial,KR_4,KR111,2.1830555555555557,14.76,12.0,2022-05-28,12:00:51,2022-05-28,14:11:50,12,14,May,Saturday,130.98333333333335,Weekend,apartment,0
KR_commercial,KR_4,KR112,0.48944444444444446,3.47,18.683333333333334,2022-05-31,18:41:46,2022-05-31,19:11:08,18,19,May,Tuesday,29.366666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR113,3.07,21.12,21.266666666666666,2022-05-31,21:16:44,2022-06-01,00:20:56,21,0,May,Tuesday,184.2,Weekday,apartment,0
KR_commercial,KR_4,KR114,3.617777777777778,24.84,13.666666666666666,2022-06-02,13:40:40,2022-06-02,17:17:44,13,17,June,Thursday,217.0666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR115,2.183333333333333,15.11,14.516666666666667,2022-06-03,14:31:50,2022-06-03,16:42:50,14,16,June,Friday,131.0,Weekday,apartment,0
KR_commercial,KR_4,KR116,3.319166666666667,22.67,18.633333333333333,2022-06-05,18:38:29,2022-06-05,21:57:38,18,21,June,Sunday,199.15,Weekend,apartment,0
KR_commercial,KR_4,KR117,4.533055555555555,31.79,12.883333333333333,2022-06-08,12:53:38,2022-06-08,17:25:37,12,17,June,Wednesday,271.98333333333335,Weekday,apartment,0
KR_commercial,KR_4,KR118,3.0180555555555557,20.77,13.3,2022-06-09,13:18:58,2022-06-09,16:20:03,13,16,June,Thursday,181.08333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR119,3.0016666666666665,20.54,9.4,2022-06-13,09:24:03,2022-06-13,12:24:09,9,12,June,Monday,180.1,Weekday,apartment,0
KR_commercial,KR_4,KR120,0.88,4.58,18.55,2022-06-16,18:33:19,2022-06-16,19:26:07,18,19,June,Thursday,52.8,Weekday,apartment,0
KR_commercial,KR_4,KR121,2.9505555555555554,20.09,19.466666666666665,2022-06-16,19:28:58,2022-06-16,22:26:00,19,22,June,Thursday,177.03333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR122,1.4666666666666666,9.69,14.633333333333333,2022-06-17,14:38:11,2022-06-17,16:06:11,14,16,June,Friday,88.0,Weekday,apartment,0
KR_commercial,KR_4,KR123,0.8411111111111111,5.4,16.15,2022-06-17,16:09:59,2022-06-17,17:00:27,16,17,June,Friday,50.46666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR124,2.5677777777777777,17.48,11.65,2022-06-18,11:39:06,2022-06-18,14:13:10,11,14,June,Saturday,154.06666666666666,Weekend,apartment,0
KR_commercial,KR_4,KR125,3.9519444444444445,27.15,12.933333333333334,2022-06-21,12:56:20,2022-06-21,16:53:27,12,16,June,Tuesday,237.11666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR126,2.885,19.75,12.783333333333333,2022-06-23,12:47:47,2022-06-23,15:40:53,12,15,June,Thursday,173.1,Weekday,apartment,0
KR_commercial,KR_4,KR127,2.549722222222222,17.37,18.5,2022-06-25,18:30:54,2022-06-25,21:03:53,18,21,June,Saturday,152.98333333333332,Weekend,apartment,0
KR_commercial,KR_4,KR128,2.1455555555555557,14.42,12.8,2022-06-28,12:48:45,2022-06-28,14:57:29,12,14,June,Tuesday,128.73333333333335,Weekday,apartment,0
KR_commercial,KR_4,KR129,3.1341666666666668,21.48,13.05,2022-06-29,13:03:36,2022-06-29,16:11:39,13,16,June,Wednesday,188.05,Weekday,apartment,0
KR_commercial,KR_4,KR130,1.8611111111111112,12.54,12.566666666666666,2022-07-02,12:34:08,2022-07-02,14:25:48,12,14,July,Saturday,111.66666666666667,Weekend,apartment,0
KR_commercial,KR_4,KR131,1.2491666666666668,8.74,18.416666666666668,2022-07-08,18:25:03,2022-07-08,19:40:00,18,19,July,Friday,74.95,Weekday,apartment,0
KR_commercial,KR_4,KR132,2.8005555555555555,18.86,19.75,2022-07-08,19:45:14,2022-07-08,22:33:16,19,22,July,Friday,168.03333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR133,3.5355555555555553,24.42,15.333333333333334,2022-07-12,15:20:34,2022-07-12,18:52:42,15,18,July,Tuesday,212.13333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR134,2.1494444444444443,14.6,12.466666666666667,2022-07-13,12:28:15,2022-07-13,14:37:13,12,14,July,Wednesday,128.96666666666667,Weekday,apartment,0
KR_commercial,KR_4,KR135,2.9169444444444443,19.89,10.966666666666667,2022-07-15,10:58:32,2022-07-15,13:53:33,10,13,July,Friday,175.01666666666665,Weekday,apartment,0
KR_commercial,KR_4,KR136,3.8880555555555554,26.65,12.366666666666667,2022-07-19,12:22:07,2022-07-19,16:15:24,12,16,July,Tuesday,233.28333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR137,3.6197222222222223,24.85,12.15,2022-07-22,12:09:54,2022-07-22,15:47:05,12,15,July,Friday,217.18333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR138,2.15,14.45,18.583333333333332,2022-07-24,18:35:13,2022-07-24,20:44:13,18,20,July,Sunday,129.0,Weekend,apartment,0
KR_commercial,KR_4,KR139,6.566666666666666,16.58,14.65,2022-07-25,14:39:42,2022-07-25,21:13:42,14,21,July,Monday,394.0,Weekday,apartment,0
KR_commercial,KR_4,KR140,2.2666666666666666,15.28,18.333333333333332,2022-07-27,18:20:15,2022-07-27,20:36:15,18,20,July,Wednesday,136.0,Weekday,apartment,0
KR_commercial,KR_4,KR141,0.30833333333333335,2.15,13.833333333333334,2022-07-28,13:50:52,2022-07-28,14:09:22,13,14,July,Thursday,18.5,Weekday,apartment,0
KR_commercial,KR_4,KR142,2.616388888888889,17.81,20.966666666666665,2022-07-29,20:58:18,2022-07-29,23:35:17,20,23,July,Friday,156.98333333333332,Weekday,apartment,0
KR_commercial,KR_4,KR143,2.352222222222222,16.12,19.5,2022-08-03,19:30:54,2022-08-03,21:52:02,19,21,August,Wednesday,141.13333333333333,Weekday,apartment,0
KR_commercial,KR_4,KR144,2.8525,18.82,19.333333333333332,2022-08-05,19:20:59,2022-08-05,22:12:08,19,22,August,Friday,171.15,Weekday,apartment,0
KR_commercial,KR_4,KR145,0.8727777777777778,5.75,11.1,2022-08-07,11:06:36,2022-08-07,11:58:58,11,11,August,Sunday,52.36666666666667,Weekend,apartment,0
KR_commercial,KR_4,KR146,3.8697222222222223,26.58,12.65,2022-08-08,12:39:44,2022-08-08,16:31:55,12,16,August,Monday,232.18333333333334,Weekday,apartment,0
KR_commercial,KR_4,KR147,2.5830555555555557,17.39,13.9,2022-08-09,13:54:49,2022-08-09,16:29:48,13,16,August,Tuesday,154.98333333333335,Weekday,apartment,0
KR_commercial,KR_4,KR148,2.6966666666666668,18.56,12.8,2022-08-14,12:48:57,2022-08-14,15:30:45,12,15,August,Sunday,161.8,Weekend,apartment,0
KR_commercial,KR_4,KR149,2.3833333333333333,16.01,16.583333333333332,2022-08-15,16:35:32,2022-08-15,18:58:32,16,18,August,Monday,143.0,Weekday,apartment,0
KR_commercial,KR_4,KR150,3.0594444444444444,21.23,14.45,2022-08-16,14:27:31,2022-08-16,17:31:05,14,17,August,Tuesday,183.56666666666666,Weekday,apartment,0
KR_commercial,KR_4,KR151,2.272222222222222,8.51,16.0,2022-08-18,16:00:42,2022-08-18,18:17:02,16,18,August,Thursday,136.33333333333331,Weekday,apartment,0
KR_commercial,KR_4,KR152,2.685,18.35,21.35,2022-08-18,21:21:38,2022-08-19,00:02:44,21,0,August,Thursday,161.1,Weekday,apartment,0
KR_commercial,KR_4,KR153,1.1666666666666667,8.18,17.066666666666666,2022-08-22,17:04:30,2022-08-22,18:14:30,17,18,August,Monday,70.0,Weekday,apartment,0
KR_commercial,KR_4,KR154,1.633888888888889,11.22,15.8,2022-08-23,15:48:58,2022-08-23,17:27:00,15,17,August,Tuesday,98.03333333333333,Weekday,apartment,0
