user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
norway|TRO_R_Bl2-3,Weekday,17,42,1,0.1521,0.2877,true,0.1467,0.2326,false,
norway|ASK_Plass23,Weekday,16,18,1,0.293,0.0915,true,0.4282,0.323,true,
norway|ASK_Plass23,Weekday,18,34,1,0.1934,0.1584,true,0.3506,0.5897,true,
norway|ASK_Plass23,Weekday,19,36,1,0.23,0.0449,false,0.5132,0.3062,true,
norway|ASK_Plass23,Weekday,20,30,1,0.2094,0.145,true,0.2067,0.2811,false,
norway|ASK_Plass23,Weekday,21,42,1,0.1773,0.1442,true,0.3092,0.1243,true,
norway|ASK_Plass23,Weekday,22,38,1,0.217,0.0565,true,0.0748,0.2141,false,
norway|ASK_Plass23,Weekday,23,15,1,0.1936,0.6287,true,-0.0496,-0.1519,false,
pecan|PS_8156,Weekday,8,15,1,0.2993,0.1367,true,-0.2593,-0.1522,false,
pecan|PS_8156,Weekday,18,19,1,0.2048,0.404,true,0.5033,0.2474,true,
pecan|PS_8156,Weekday,19,57,1,0.1921,0.0305,false,0.0628,0.0531,false,
pecan|PS_8156,Weekday,20,82,1,0.1417,0.0764,true,-0.163,-0.2949,false,
pecan|PS_8156,Weekday,21,18,1,0.1674,0.6949,true,0.117,0.2552,false,
pecan|PS_8156,Weekday,23,15,1,0.2909,0.1584,true,-0.1003,-0.2129,false,
norway|TRO_Plass45,Weekday,16,24,1,0.2001,0.2931,true,-0.1003,0.1953,false,
norway|TRO_Plass45,Weekday,17,18,1,0.1829,0.5845,true,-0.2374,-0.1208,false,
norway|TRO_Plass45,Weekday,18,17,1,0.1963,0.5303,true,0.1032,0.0196,false,
kim|KR_401,Weekday,17,30,1,0.1152,0.8219,true,0.1429,-0.0211,false,
georgia|GT_37412595,Weekday,14,24,1,0.1135,0.9173,true,0.1931,-0.1122,false,
georgia|GT_37412595,Weekday,18,21,1,0.1676,0.5982,true,-0.4101,-0.4519,true,
georgia|GT_37412595,Weekday,19,26,1,0.0872,0.9891,true,-0.0621,0.1713,false,
georgia|GT_45267948,Weekday,13,44,1,0.2489,0.0088,false,-0.0913,-0.4247,true,
norway|TRO_Plass41,Weekday,12,16,1,0.2748,0.179,true,0.9557,0.2399,true,
norway|TRO_Plass41,Weekday,13,22,1,0.26,0.1027,true,0.0407,-0.2169,false,
norway|TRO_Plass41,Weekday,14,17,1,0.3179,0.0648,true,0.557,0.2344,true,
norway|TRO_Plass41,Weekday,15,19,1,0.1864,0.5249,true,-0.2288,-0.2291,false,
norway|TRO_Plass41,Weekday,16,18,1,0.1344,0.9015,true,0.3407,0.1354,true,
norway|TRO_Plass41,Weekday,17,22,1,0.2553,0.1144,true,0.8536,0.5113,true,
norway|TRO_Plass41,Weekday,18,25,1,0.1935,0.3079,true,0.0882,0.1358,false,
norway|TRO_Plass41,Weekday,19,30,1,0.1915,0.2229,true,0.1856,0.1962,false,
norway|TRO_Plass41,Weekday,20,17,1,0.2034,0.4841,true,-0.3473,-0.1484,true,
norway|TRO_Plass41,Weekday,21,19,1,0.1002,0.9912,true,-0.414,0.1596,true,
norway|TRO_Plass41,Weekday,22,24,1,0.1545,0.6171,true,-0.0699,0.0478,false,
kim|KR_283,Weekday,19,21,1,0.1648,0.6194,true,0.2989,0.1416,false,
georgia|GT_98345808,Weekday,9,44,1,0.2757,0.0026,false,-0.0747,-0.3728,true,
georgia|GT_98345808,Weekday,10,69,1,0.2755,0.0001,false,0.0051,-0.1103,false,
georgia|GT_74843010,Weekday,11,19,1,0.3497,0.0193,false,0.2625,-0.1737,false,0.1969
georgia|GT_74843010,Weekday,12,22,1,0.3714,0.0047,false,0.1059,0.0661,false,0.2576
norway|BAR_2_Plass12,Weekday,16,19,1,0.2137,0.3519,true,0.1705,0.0158,false,
norway|BAR_2_Plass12,Weekday,18,25,1,0.1749,0.4305,true,0.2491,0.5833,true,
norway|BAR_2_Plass12,Weekday,19,16,1,0.1288,0.9537,true,0.1819,0.4706,true,
norway|BAR_2_Plass12,Weekday,20,15,1,0.1763,0.7403,true,0.1375,0.0286,false,
norway|BAR_2_Plass12,Weekday,21,23,1,0.1289,0.8401,true,0.1802,0.2717,false,
norway|BAR_2_Plass12,Weekday,22,21,1,0.1575,0.6762,true,0.2093,0.1929,false,
norway|TRO_R_Share-12,Weekday,16,19,1,0.2297,0.2696,true,0.4431,0.5649,true,
norway|TRO_R_Share-12,Weekday,20,16,1,0.1709,0.7392,true,0.4267,0.1382,true,
norway|OSL_T_32,Weekday,16,19,1,0.2306,0.2656,true,0.061,-0.0368,false,
norway|OSL_T_32,Weekday,21,20,1,0.1883,0.4787,true,-0.1635,-0.1596,false,
georgia|GT_47158353,Weekday,18,38,1,0.2258,0.0421,false,-0.2245,-0.1977,false,
georgia|GT_47158353,Weekday,19,19,1,0.4453,0.0011,false,0.2935,0.1404,false,0.3302
georgia|GT_10909503,Weekday,11,28,1,0.3299,0.0046,false,0.159,0.1845,false,
georgia|GT_10909503,Weekday,12,17,1,0.2336,0.3124,true,-0.0765,-0.0784,false,
norway|OSL_S_KT65,Weekday,15,17,1,0.2012,0.4979,true,0.5925,0.5236,true,
norway|OSL_S_KT65,Weekday,19,16,1,0.1174,0.9803,true,0.0328,0.0353,false,
norway|OSL_S_KT65,Weekday,20,19,1,0.1557,0.7475,true,-0.138,0.0,false,
norway|OSL_S_KT65,Weekday,21,17,1,0.2031,0.4858,true,-0.1553,0.3066,true,
norway|OSL_S_KT65,Weekday,22,21,1,0.1631,0.6329,true,0.4716,0.3625,true,
norway|OSL_S_KT65,Weekday,23,20,1,0.1238,0.9197,true,-0.4166,-0.1519,true,
korea|KR_U463,Weekday,7,27,1,0.182,0.3346,true,0.1954,0.5347,true,
korea|KR_U463,Weekday,8,29,1,0.1004,0.9327,true,0.1092,0.385,true,
korea|KR_U463,Weekday,11,19,1,0.2178,0.3293,true,-0.0224,0.08,false,
korea|KR_U463,Weekday,12,16,1,0.1499,0.8654,true,-0.1684,-0.0162,false,
korea|KR_U280,Weekday,1,16,1,0.1696,0.7477,true,0.2428,0.1324,false,
norway|ASK_Plass67,Weekday,11,23,1,0.1359,0.7907,true,0.1548,0.2951,false,
norway|ASK_Plass67,Weekday,12,30,1,0.1538,0.4786,true,-0.0947,0.0616,false,
norway|ASK_Plass67,Weekday,13,34,1,0.1926,0.1616,true,0.2501,0.3406,true,
norway|ASK_Plass67,Weekday,14,52,1,0.0655,0.9796,true,0.0856,0.1168,false,
norway|ASK_Plass67,Weekday,15,30,1,0.1406,0.5951,true,-0.2011,0.1471,false,
norway|ASK_Plass67,Weekday,16,42,1,0.2775,0.0032,false,-0.1108,0.1062,false,0.1488
norway|ASK_Plass67,Weekday,17,32,1,0.191,0.1947,true,-0.0351,-0.0302,false,
norway|ASK_Plass67,Weekday,18,26,1,0.1318,0.7581,true,0.4157,0.2274,true,
norway|ASK_Plass67,Weekday,19,18,1,0.1892,0.5408,true,-0.3632,0.0114,true,
norway|OSL_S_KT143,Weekend,19,37,1,0.1534,0.3505,true,0.0559,0.0924,false,
norway|OSL_S_KT143,Weekend,20,33,1,0.1526,0.4275,true,0.0547,0.0471,false,
norway|OSL_S_KT143,Weekend,21,35,1,0.1897,0.1623,true,0.1214,-0.118,false,
norway|OSL_S_KT143,Weekend,22,18,1,0.2033,0.4477,true,0.7588,0.5294,true,
norway|ASK_Plass7,Weekday,17,42,1,0.2628,0.0062,false,0.2615,0.4887,true,
norway|ASK_Plass7,Weekday,18,25,1,0.2813,0.0386,false,0.6534,0.7224,true,0.7349
norway|ASK_Plass7,Weekday,19,34,1,0.2595,0.0208,false,-0.2405,-0.0258,false,
norway|ASK_Plass7,Weekday,20,63,1,0.2364,0.0018,false,0.23,0.3944,true,0.5008
norway|ASK_Plass7,Weekday,21,18,1,0.2891,0.0992,true,-0.1046,0.1621,false,
norway|ASK_Plass7,Weekday,22,40,1,0.1649,0.2288,true,0.1313,-0.0667,false,
norway|ASK_Plass7,Weekday,23,32,1,0.139,0.5682,true,-0.1229,-0.2205,false,
norway|ASK_Plass87,Weekday,17,20,1,0.1005,0.9877,true,-0.2609,-0.0767,false,
norway|ASK_Plass87,Weekday,18,19,1,0.1481,0.7995,true,0.0772,-0.136,false,
kim|KR_98,Weekday,16,17,1,0.1147,0.9788,true,0.3449,0.375,true,
kim|KR_98,Weekday,17,15,1,0.158,0.8486,true,0.158,0.0571,false,
kim|KR_98,Weekday,18,18,1,0.1357,0.8951,true,-0.0145,0.129,false,
kim|KR_98,Weekday,19,16,1,0.1452,0.8892,true,0.1725,0.3647,true,
pecan|PS_27,Weekday,17,24,1,0.3044,0.0237,false,-0.4396,-0.1653,true,
pecan|PS_27,Weekday,20,17,1,0.1584,0.7878,true,0.3687,-0.0467,true,
norway|OSL_S_KT160,Weekday,3,18,1,0.2927,0.092,true,-0.4698,-0.6058,true,
norway|OSL_S_KT94,Weekday,14,22,1,0.1294,0.8559,true,-0.1658,-0.0785,false,
norway|OSL_S_KT94,Weekday,15,22,1,0.179,0.4824,true,0.3073,0.4226,true,
norway|OSL_S_KT94,Weekday,16,15,1,0.1981,0.599,true,0.3726,0.325,true,
norway|OSL_S_KT94,Weekday,17,18,1,0.1667,0.7001,true,0.3094,0.3044,true,
norway|OSL_T_76,Weekday,19,18,1,0.1977,0.4839,true,-0.0309,0.25,false,
norway|ASK_Plass5,Weekday,15,21,1,0.1602,0.6552,true,-0.2303,0.1532,false,
norway|ASK_Plass5,Weekday,16,19,1,0.2179,0.3286,true,0.627,0.8012,true,
norway|ASK_Plass5,Weekday,17,43,1,0.2571,0.007,false,0.1181,0.0123,false,
norway|ASK_Plass5,Weekday,18,17,1,0.323,0.058,true,0.9317,0.473,true,
norway|ASK_Plass5,Weekday,19,33,1,0.1642,0.3379,true,-0.027,-0.1575,false,
norway|ASK_Plass5,Weekday,20,16,1,0.275,0.1784,true,0.4566,0.1884,true,
norway|ASK_Plass5,Weekday,21,15,1,0.2075,0.5392,true,-0.4258,-0.0464,true,
norway|OSL_T_63,Weekend,5,17,1,0.3601,0.0245,false,0.5266,0.3544,true,
norway|OSL_S_KT125,Weekday,1,16,1,0.2242,0.3982,true,0.1079,-0.2471,false,
norway|OSL_S_KT125,Weekday,16,16,1,0.1743,0.7168,true,-0.0942,0.2882,false,
norway|OSL_S_KT125,Weekday,17,19,1,0.1728,0.6226,true,-0.1603,-0.1439,false,
norway|OSL_S_KT125,Weekday,18,18,1,0.1878,0.5509,true,-0.1407,0.0052,false,
norway|OSL_S_KT125,Weekday,20,17,1,0.1206,0.9659,true,0.0136,0.0515,false,
norway|OSL_S_KT125,Weekday,21,15,1,0.1594,0.841,true,-0.2117,0.1357,false,
norway|OSL_S_KT125,Weekday,22,18,1,0.1411,0.8669,true,0.2037,0.2074,false,
norway|OSL_S_KT125,Weekday,23,28,1,0.1182,0.8299,true,0.0288,0.2409,false,
norway|OSL_S_KT125,Weekday,24,26,1,0.1238,0.8217,true,0.0881,-0.1111,false,
norway|TRO_R_UT7-2,Weekday,17,15,1,0.3819,0.0253,false,0.1104,-0.1179,false,0.1938
norway|TRO_R_UT7-2,Weekday,20,15,1,0.223,0.4456,true,-0.4141,-0.1716,true,
norway|TRO_R_UT7-2,Weekday,21,30,1,0.2394,0.0649,true,0.0309,-0.3531,true,
korea|KR_U89,Weekday,6,35,1,0.4025,0.0,false,-0.0295,-0.3603,true,
korea|KR_U89,Weekday,7,29,1,0.44,0.0,false,-0.156,-0.2484,false,-0.1183
norway|BAR_Plass113,Weekday,17,17,1,0.1531,0.8209,true,0.7233,0.3407,true,
norway|BAR_Plass113,Weekday,18,17,1,0.2563,0.2147,true,0.463,0.6863,true,
norway|BAR_Plass113,Weekday,20,17,1,0.1499,0.8405,true,0.049,0.1103,false,
norway|BAR_Plass113,Weekday,21,44,1,0.1256,0.4937,true,0.0601,-0.0711,false,
norway|BAR_Plass113,Weekday,22,46,1,0.14,0.3309,true,-0.1452,-0.2464,false,
norway|OSL_T_35,Weekday,15,21,1,0.2165,0.2797,true,-0.1958,-0.0533,false,
norway|OSL_T_35,Weekday,16,36,1,0.2428,0.0292,false,-0.1531,-0.1904,false,
norway|OSL_T_35,Weekday,17,47,1,0.3213,0.0001,false,0.2028,0.0396,false,
norway|ASK_Plass25,Weekday,17,19,1,0.1684,0.6549,true,-0.021,0.3975,true,
norway|ASK_Plass25,Weekday,18,22,1,0.1733,0.5247,true,0.3655,0.4816,true,
norway|ASK_Plass25,Weekday,19,38,1,0.1326,0.519,true,0.4821,0.1095,true,
norway|ASK_Plass25,Weekday,20,28,1,0.1749,0.3601,true,-0.1352,-0.1005,false,
norway|ASK_Plass25,Weekday,21,16,1,0.2922,0.1307,true,-0.1575,-0.1471,false,
norway|ASK_Plass25,Weekday,23,15,1,0.2146,0.4954,true,-0.0772,-0.0626,false,
pecan|PS_1642,Weekday,8,23,1,0.1463,0.71,true,0.385,0.1642,true,
pecan|PS_1642,Weekday,16,22,1,0.1623,0.6094,true,-0.4051,-0.4003,true,
pecan|PS_1642,Weekday,17,51,1,0.2892,0.0004,false,-0.1175,-0.1823,false,
pecan|PS_1642,Weekday,18,50,1,0.2458,0.0049,false,-0.1361,-0.2697,false,
pecan|PS_1642,Weekday,21,22,1,0.1841,0.4466,true,-0.3709,-0.511,true,
pecan|PS_1642,Weekday,22,16,1,0.2155,0.4483,true,-0.2664,-0.3549,true,
norway|TRO_R_Bl2-1,Weekday,16,20,1,0.216,0.3094,true,0.3877,0.4391,true,
norway|TRO_R_Bl2-1,Weekday,19,17,1,0.2337,0.3123,true,0.3483,0.3799,true,
norway|TRO_R_Bl2-1,Weekday,20,21,1,0.1773,0.5253,true,0.2073,0.2701,false,
norway|TRO_R_Bl2-1,Weekday,21,23,1,0.1022,0.9703,true,-0.0117,0.0879,false,
norway|TRO_R_Bl2-1,Weekday,22,17,1,0.1159,0.9765,true,-0.1651,-0.2083,false,
norway|TRO_R_Bl2-1,Weekday,23,15,1,0.1968,0.6076,true,0.0615,-0.0036,false,
norway|OSL_T_13,Weekday,23,25,1,0.21,0.2214,true,0.0203,0.3362,true,
norway|OSL_T_13,Weekday,24,21,1,0.1509,0.7266,true,-0.3382,0.0364,true,
norway|OSL_S_KT17,Weekend,23,18,1,0.1853,0.5681,true,0.297,0.4407,true,
norway|ASK_Plass67,Weekend,12,24,1,0.1427,0.7144,true,-0.0619,0.0844,false,
norway|OSL_S_KT17,Weekday,23,41,1,0.1221,0.5766,true,0.0439,0.2977,false,
korea|KR_U1446,Weekday,17,26,1,0.1224,0.8319,true,-0.2589,-0.3199,true,
korea|KR_U1446,Weekday,18,31,1,0.1551,0.4473,true,-0.1162,-0.0825,false,
norway|TRO_Plass52,Weekday,21,20,1,0.1465,0.785,true,0.0377,0.2114,false,
norway|KRO_aYnkLAxyEe,Weekday,16,29,1,0.2156,0.1359,true,0.0572,0.5798,true,
norway|KRO_aYnkLAxyEe,Weekday,17,25,1,0.2556,0.0769,true,0.2542,0.2592,false,
norway|TRO_R_AdO1-1,Weekday,8,17,1,0.1163,0.9757,true,0.0078,-0.0245,false,
norway|TRO_R_AdO1-1,Weekday,22,20,1,0.1084,0.9731,true,0.0756,0.1669,false,
georgia|GT_32751774,Weekday,11,29,1,0.3729,0.0006,false,0.0206,0.1113,false,
georgia|GT_32751774,Weekday,12,68,1,0.1877,0.0172,false,0.1046,-0.2175,false,
kim|KR_233,Weekday,21,17,1,0.1877,0.5885,true,0.4579,0.3698,true,
norway|BAR_Plass157,Weekday,16,22,1,0.1321,0.8383,true,0.0317,0.2011,false,
norway|BAR_Plass157,Weekday,17,46,1,0.1479,0.2688,true,-0.0628,0.0824,false,
norway|BAR_Plass157,Weekday,18,32,1,0.1705,0.3115,true,0.0128,0.1228,false,
norway|BAR_Plass157,Weekday,19,21,1,0.245,0.1616,true,-0.0544,-0.1908,false,
norway|BAR_Plass157,Weekday,20,15,1,0.1729,0.762,true,0.5966,-0.1143,true,
kim|KR_422,Weekday,17,30,1,0.1482,0.5268,true,0.3382,0.1671,true,
korea|KR_U187,Weekday,24,45,1,0.1455,0.2993,true,0.1332,-0.0739,false,
norway|TRO_Plass27,Weekday,16,17,1,0.2159,0.4076,true,0.3493,0.2672,true,
norway|TRO_Plass27,Weekday,17,39,1,0.2065,0.0729,true,0.4592,0.6662,true,
norway|TRO_Plass27,Weekday,18,38,1,0.2524,0.0161,false,0.0893,0.1358,false,
norway|TRO_Plass27,Weekday,19,26,1,0.391,0.0007,false,0.893,0.0568,true,0.4667
norway|TRO_Plass27,Weekday,20,17,1,0.209,0.4486,true,0.6655,-0.0515,true,
norway|TRO_Plass27,Weekday,21,25,1,0.3104,0.0164,false,0.3196,0.1855,true,
norway|OSL_T_50,Weekday,17,43,1,0.1652,0.1933,true,0.1498,0.0737,false,
norway|OSL_T_50,Weekday,18,36,1,0.2517,0.0212,false,0.1612,0.1021,false,
korea|KR_U8,Weekday,18,29,1,0.231,0.0914,true,0.3222,0.3239,true,
korea|KR_U8,Weekday,19,16,1,0.185,0.645,true,0.4797,0.0619,true,
georgia|GT_30296079,Weekday,10,38,1,0.444,0.0,false,0.0497,-0.5965,true,0.0202
georgia|GT_30296079,Weekday,11,18,1,0.1636,0.7218,true,-0.3352,-0.7544,true,
korea|KR_U1225,Weekday,18,83,1,0.1667,0.0207,false,-0.0201,-0.313,true,
korea|KR_U1225,Weekday,19,18,1,0.156,0.7744,true,0.0698,-0.1685,false,
norway|OSL_S_KT95,Weekday,22,15,1,0.2063,0.5465,true,0.2071,0.2857,false,
norway|OSL_S_KT95,Weekday,23,49,1,0.185,0.071,true,-0.0191,-0.0904,false,
pecan|PS_6139,Weekday,9,18,1,0.2748,0.1326,true,-0.1946,-0.2708,false,
pecan|PS_6139,Weekday,21,16,1,0.3679,0.0265,false,-0.1997,-0.6973,true,
pecan|PS_6139,Weekday,23,104,1,0.3191,0.0,false,-0.0368,-0.0134,false,
kim|KR_1447,Weekday,17,29,1,0.0709,0.9986,true,0.2367,0.0882,false,
georgia|GT_81375624,Weekday,13,31,1,0.2328,0.0701,true,0.4985,0.3016,true,
georgia|GT_81375624,Weekday,14,49,1,0.2833,0.0008,false,0.326,0.1915,true,
georgia|GT_81375624,Weekday,16,19,1,0.2122,0.3601,true,0.3387,0.0596,true,
georgia|GT_90692118,Weekday,13,32,1,0.2677,0.0207,false,0.5408,0.1265,true,
georgia|GT_90692118,Weekday,17,18,1,0.3597,0.0191,false,-0.0158,-0.4118,true,
georgia|GT_97867440,Weekday,13,50,1,0.3481,0.0,false,0.0298,-0.35,true,-0.0408
georgia|GT_97867440,Weekday,18,24,1,0.2459,0.1104,true,-0.1721,-0.2948,false,
georgia|GT_97867440,Weekday,19,20,1,0.1066,0.9771,true,-0.0735,-0.2481,false,
norway|OSL_S_KT84,Weekday,1,26,1,0.1774,0.3881,true,0.1946,0.0602,false,
norway|OSL_S_KT84,Weekday,2,18,1,0.1437,0.8519,true,0.1137,0.0568,false,
norway|OSL_S_KT84,Weekday,19,22,1,0.2399,0.1598,true,0.691,0.6894,true,
norway|OSL_S_KT84,Weekday,21,20,1,0.1978,0.4156,true,0.2302,0.1437,false,
norway|OSL_S_KT84,Weekday,22,19,1,0.1548,0.7539,true,0.5558,0.5509,true,
norway|OSL_S_KT84,Weekday,23,17,1,0.1467,0.8587,true,0.3135,0.2794,true,
norway|OSL_S_KT84,Weekday,24,26,1,0.1272,0.7952,true,0.1896,0.1617,false,
norway|OSL_S_KT72,Weekday,16,19,1,0.1883,0.5119,true,0.1641,-0.1028,false,
norway|OSL_S_KT72,Weekday,17,41,1,0.212,0.051,true,0.2689,0.0376,false,
norway|OSL_S_KT72,Weekday,18,54,1,0.2669,0.001,false,0.4205,0.2082,true,0.2964
norway|OSL_S_KT72,Weekday,19,21,1,0.218,0.272,true,0.4578,0.2424,true,
norway|OSL_S_KT72,Weekday,20,25,1,0.2519,0.0844,true,0.1834,0.1708,false,
norway|OSL_S_KT72,Weekday,21,41,1,0.2199,0.0385,false,0.3014,0.5917,true,
norway|OSL_S_KT72,Weekday,22,41,1,0.2119,0.0511,true,0.1486,0.5402,true,
norway|OSL_S_KT72,Weekday,23,44,1,0.2138,0.0364,false,-0.1532,0.2887,false,
norway|OSL_S_KT72,Weekday,24,33,1,0.1625,0.3505,true,0.3441,0.3406,true,
georgia|GT_88561539,Weekday,17,20,1,0.1499,0.7609,true,0.1767,-0.2541,false,
georgia|GT_88561539,Weekday,18,38,1,0.3194,0.0009,false,-0.0433,-0.1531,false,-0.0116
georgia|GT_88561539,Weekday,19,15,1,0.1662,0.8026,true,-0.1573,-0.1679,false,
pecan|PS_3000,Weekday,3,21,1,0.3006,0.0454,false,-0.1991,-0.4557,true,
pecan|PS_3000,Weekday,4,20,1,0.2491,0.1679,true,0.2598,0.0873,false,
pecan|PS_3000,Weekday,6,17,1,0.1488,0.8468,true,-0.1786,-0.4169,true,
pecan|PS_3000,Weekday,7,15,1,0.1614,0.8303,true,0.1071,0.1537,false,
korea|KR_U1230,Weekday,18,57,1,0.1272,0.3186,true,-0.1195,-0.1698,false,
norway|ASK_Plass27,Weekday,15,38,1,0.114,0.7091,true,0.0689,0.1393,false,
norway|ASK_Plass27,Weekday,16,45,1,0.1917,0.0744,true,-0.0732,-0.1305,false,
kim|KR_187,Weekday,24,45,1,0.1585,0.2104,true,0.1334,-0.0746,false,
norway|OSL_S_KT162,Weekday,1,26,1,0.1546,0.565,true,-0.3518,-0.5598,true,
norway|OSL_S_KT162,Weekday,17,20,1,0.1749,0.5747,true,0.2663,0.2414,false,
norway|OSL_S_KT162,Weekday,22,17,1,0.1713,0.7015,true,-0.1763,0.0221,false,
norway|OSL_S_KT162,Weekday,23,24,1,0.162,0.5561,true,0.1351,0.0052,false,
norway|OSL_S_KT162,Weekday,24,27,1,0.1755,0.3778,true,-0.2702,-0.2055,false,
norway|BAR_Plass160,Weekday,16,207,1,0.3227,0.0,false,0.0193,0.2293,false,
norway|BAR_Plass160,Weekday,17,27,1,0.1895,0.2886,true,0.1252,-0.1869,false,
norway|BAR_Plass160,Weekday,18,42,1,0.1773,0.1442,true,-0.1704,0.3907,true,
norway|BAR_Plass113,Weekend,18,15,1,0.1238,0.9757,true,-0.1377,0.1571,false,
