user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
TRO_R_SR2-3,Weekday,10,17,2,0.2179,0.396,true,0.4901,0.4902,true,
TRO_R_SR2-3,Weekday,11,28,2,0.1844,0.2987,true,0.0635,0.2846,false,
ASK_Plass23,Weekend,8,19,2,0.2299,0.2688,true,0.4614,0.7193,true,
ASK_Plass23,Weekend,9,28,2,0.1765,0.3491,true,0.2163,0.4702,true,
ASK_Plass23,Weekend,10,25,2,0.1951,0.2986,true,-0.0203,-0.2692,false,
ASK_Plass23,Weekend,11,27,2,0.154,0.5456,true,-0.0165,0.0308,false,
BAR_2_Plass9,Weekday,8,16,2,0.1835,0.6551,true,0.3985,0.4235,true,
BAR_2_Plass9,Weekday,9,23,2,0.1114,0.9384,true,-0.2958,-0.1265,false,
BAR_2_Plass9,Weekday,10,22,2,0.1237,0.8902,true,0.0765,0.2355,false,
BAR_2_Plass9,Weekday,11,17,2,0.1416,0.8854,true,0.2938,0.2675,false,
BAR_2_Plass9,Weekday,12,22,2,0.1254,0.8805,true,0.2715,0.2016,false,
ASK_Plass57,Weekend,8,23,2,0.2591,0.0919,true,0.7285,0.6937,true,
ASK_Plass57,Weekend,9,26,2,0.1554,0.5582,true,0.284,0.2843,false,
ASK_Plass57,Weekend,10,24,2,0.1215,0.8713,true,-0.227,0.0457,false,
OSL_S_KT149,Weekday,4,24,2,0.1621,0.5556,true,0.0902,0.3096,true,
OSL_S_KT149,Weekday,10,16,2,0.1391,0.9167,true,0.2034,0.156,false,
OSL_S_KT149,Weekday,11,18,2,0.1531,0.7936,true,-0.0524,0.1723,false,
OSL_S_KT149,Weekday,12,46,2,0.1186,0.5405,true,0.2415,0.3289,true,
OSL_S_KT112,Weekend,12,15,2,0.1572,0.8528,true,0.091,0.0786,false,
BAR_Plass153,Weekday,8,24,2,0.2179,0.2055,true,-0.1207,0.1144,false,
TRO_R_AsO2-1,Weekday,9,84,2,0.1314,0.1125,true,0.0535,0.1004,false,
TRO_R_AsO2-1,Weekday,10,51,2,0.1798,0.0752,true,0.2908,0.0159,false,
TRO_R_AsO2-1,Weekday,11,16,2,0.2818,0.1581,true,0.1369,-0.1206,false,
TRO_R_AdO1-1,Weekday,4,23,2,0.12,0.8958,true,-0.0982,-0.1462,false,
TRO_R_AdO1-1,Weekday,11,32,2,0.1147,0.7954,true,0.0727,0.0931,false,
OSL_S_KT143,Weekend,10,70,2,0.1308,0.1854,true,0.0497,0.1136,false,
OSL_S_KT143,Weekend,11,53,2,0.1619,0.1261,true,0.3086,0.1281,true,
ASK_Plass29,Weekend,8,16,2,0.3532,0.0372,false,0.4029,0.7147,true,0.7515
ASK_Plass29,Weekend,10,22,2,0.1887,0.4147,true,-0.2598,-0.3145,true,
ASK_Plass29,Weekend,11,19,2,0.1639,0.6884,true,0.0098,-0.0562,false,
TRO_Plass52,Weekday,10,18,2,0.1547,0.7834,true,-0.0917,-0.1455,false,
TRO_Plass52,Weekday,11,34,2,0.0869,0.96,true,-0.0051,0.0634,false,
BAR_Plass157,Weekend,9,17,2,0.2845,0.1281,true,0.5459,0.0392,true,
BAR_Plass157,Weekend,10,17,2,0.1778,0.6571,true,0.0126,-0.0196,false,
OSL_S_KT17,Weekday,11,16,2,0.1889,0.6188,true,0.3577,0.3794,true,
OSL_S_KT17,Weekday,12,48,2,0.102,0.7033,true,-0.0524,0.2144,false,
TRO_R_Bl2-2,Weekday,1,17,2,0.1653,0.7429,true,0.0054,-0.0564,false,
TRO_R_Bl2-2,Weekday,8,37,2,0.1692,0.2422,true,0.2003,0.6408,true,
TRO_R_Bl2-2,Weekday,9,20,2,0.1317,0.8793,true,0.3865,0.4617,true,
TRO_R_Bl2-2,Weekday,10,26,2,0.1901,0.3061,true,0.117,0.3436,true,
TRO_R_Bl2-2,Weekday,11,35,2,0.1494,0.4175,true,0.2711,0.3454,true,
TRO_R_Bl2-2,Weekday,12,36,2,0.1292,0.5872,true,-0.0218,0.079,false,
BAR_Plass157,Weekday,8,32,2,0.1738,0.2906,true,0.1165,0.2561,false,
BAR_Plass157,Weekday,9,78,2,0.1146,0.2617,true,-0.0276,0.0788,false,
BAR_Plass157,Weekday,10,36,2,0.1338,0.5418,true,0.0355,-0.0215,false,
BAR_Plass157,Weekday,11,19,2,0.2298,0.2693,true,0.101,0.2799,false,
ASK_Plass25,Weekend,9,17,2,0.226,0.3515,true,0.2753,0.1103,false,
ASK_Plass25,Weekend,10,23,2,0.1118,0.9368,true,0.0313,-0.0909,false,
OSL_T_74,Weekday,4,16,2,0.1566,0.8282,true,-0.2714,-0.3118,true,
OSL_T_74,Weekday,7,18,2,0.1578,0.762,true,0.6454,0.5335,true,
OSL_T_74,Weekday,8,29,2,0.1781,0.3181,true,-0.0856,0.2015,false,
OSL_T_74,Weekday,9,30,2,0.1788,0.2947,true,0.299,0.4844,true,
OSL_T_74,Weekday,10,18,2,0.2334,0.2814,true,0.5141,0.5844,true,
OSL_T_74,Weekday,11,26,2,0.1662,0.4708,true,0.1453,-0.0017,false,
OSL_T_32,Weekday,7,20,2,0.162,0.6714,true,0.1868,0.0481,false,
OSL_T_32,Weekday,8,31,2,0.2104,0.1297,true,0.0258,0.0585,false,
OSL_T_32,Weekday,11,20,2,0.1771,0.5585,true,-0.1635,-0.1596,false,
OSL_S_KT95,Weekday,11,23,2,0.1536,0.6508,true,0.0187,0.0148,false,
OSL_S_KT95,Weekday,12,56,2,0.1933,0.0312,false,0.0574,-0.0278,false,
OSL_S_KT84,Weekday,1,44,2,0.1832,0.1058,true,0.1008,0.0611,false,
OSL_S_KT84,Weekday,2,22,2,0.1628,0.6058,true,0.7242,0.2321,true,
OSL_S_KT84,Weekday,9,18,2,0.1818,0.5928,true,0.4982,0.3581,true,
OSL_S_KT84,Weekday,10,35,2,0.2005,0.1211,true,0.6014,0.5723,true,
OSL_S_KT84,Weekday,11,39,2,0.1779,0.1708,true,0.3524,0.417,true,
OSL_S_KT84,Weekday,12,43,2,0.1132,0.6424,true,0.2213,0.1929,false,
OSL_T_35,Weekend,6,28,2,0.2249,0.1186,true,0.2396,0.2835,false,
OSL_T_35,Weekend,9,15,2,0.1754,0.7459,true,-0.0255,0.0464,false,
OSL_S_KT138,Weekend,3,29,2,0.2671,0.0323,false,-0.3348,-0.6641,true,
ASK_Plass67,Weekend,6,24,2,0.1504,0.6512,true,-0.0619,0.0844,false,
ASK_Plass67,Weekend,7,18,2,0.1643,0.7168,true,0.1581,0.3829,true,
ASK_Plass67,Weekend,8,19,2,0.2286,0.2749,true,-0.0498,0.0316,false,
ASK_Plass67,Weekend,9,24,2,0.1946,0.3246,true,-0.1092,-0.0243,false,
OSL_T_24,Weekday,8,15,2,0.155,0.8646,true,0.3432,0.4464,true,
OSL_T_24,Weekday,9,19,2,0.1442,0.8249,true,-0.007,-0.0719,false,
OSL_T_24,Weekday,10,15,2,0.1112,0.9926,true,0.2999,0.2536,false,
OSL_S_KT84,Weekend,1,18,2,0.1511,0.8066,true,0.1931,0.0114,false,
OSL_S_KT84,Weekend,3,15,2,0.1892,0.6574,true,0.1548,-0.2607,false,
OSL_S_KT84,Weekend,12,19,2,0.1992,0.4393,true,0.3548,0.4186,true,
OSL_S_KT112,Weekday,1,19,2,0.1871,0.5202,true,0.4093,0.5351,true,
OSL_S_KT112,Weekday,10,15,2,0.1027,0.9975,true,-0.2234,-0.175,false,
OSL_S_KT112,Weekday,11,17,2,0.1167,0.9748,true,0.3092,0.1814,true,
OSL_S_KT112,Weekday,12,45,2,0.1219,0.5186,true,-0.164,-0.174,false,
BOD_02H0505,Weekday,8,21,2,0.1947,0.4048,true,0.1773,0.4701,true,
BOD_02H0505,Weekday,9,61,2,0.2296,0.0033,false,0.022,0.2721,false,0.2265
BOD_02H0505,Weekday,10,21,2,0.2745,0.085,true,0.3788,0.2909,true,
BOD_02H0505,Weekday,11,42,2,0.1343,0.4372,true,0.2297,0.3343,true,
BOD_02H0505,Weekday,12,22,2,0.2795,0.0648,true,0.1638,0.0683,false,
OSL_S_KT94,Weekday,5,18,2,0.2262,0.3169,true,0.0575,0.356,true,
OSL_S_KT94,Weekday,7,29,2,0.1052,0.906,true,-0.2644,-0.2054,false,
OSL_S_KT94,Weekday,8,37,2,0.125,0.6122,true,0.3628,0.4018,true,
OSL_S_KT94,Weekday,9,30,2,0.1205,0.7782,true,0.365,0.3544,true,
OSL_S_KT94,Weekday,11,15,2,0.1745,0.7516,true,-0.5572,-0.6071,true,
OSL_S_KT43,Weekday,6,28,2,0.275,0.0293,false,0.1273,0.1691,false,0.2285
OSL_S_KT43,Weekday,7,21,2,0.2314,0.212,true,-0.1422,-0.0883,false,
OSL_S_KT43,Weekday,8,22,2,0.2283,0.2025,true,-0.2515,-0.2638,false,
OSL_S_KT43,Weekday,9,24,2,0.1713,0.4832,true,-0.0934,-0.0013,false,
OSL_S_KT43,Weekday,10,56,2,0.1014,0.6164,true,0.0765,0.2171,false,
OSL_S_KT43,Weekday,11,69,2,0.1202,0.2757,true,0.0046,0.1095,false,
OSL_S_KT43,Weekday,12,56,2,0.1383,0.237,true,0.1821,0.0664,false,
OSL_S_KT72,Weekend,1,24,2,0.1744,0.4602,true,0.3485,0.3739,true,
OSL_S_KT72,Weekend,8,25,2,0.1689,0.4753,true,0.0552,0.0823,false,
OSL_S_KT72,Weekend,9,19,2,0.1712,0.6346,true,0.6465,-0.0334,true,
OSL_S_KT72,Weekend,10,30,2,0.156,0.4608,true,0.0753,0.2296,false,
OSL_S_KT72,Weekend,11,35,2,0.1212,0.6853,true,-0.0764,-0.0971,false,
OSL_S_KT72,Weekend,12,24,2,0.1169,0.8989,true,0.2447,0.2087,false,
TRO_Plass25,Weekend,9,17,2,0.1555,0.8062,true,0.4243,0.0882,true,
TRO_Plass11,Weekday,11,28,2,0.1071,0.9061,true,0.1293,0.0769,false,
OSL_T_30,Weekday,6,16,2,0.1602,0.8069,true,0.3565,0.0147,true,
OSL_T_30,Weekday,7,18,2,0.1386,0.8802,true,0.3128,0.3416,true,
OSL_T_30,Weekday,8,30,2,0.1162,0.8138,true,0.1823,0.3822,true,
OSL_T_30,Weekday,10,16,2,0.287,0.1439,true,-0.2332,0.0103,false,
TRO_R_AdO3-2,Weekday,9,16,2,0.1204,0.9747,true,-0.0362,-0.2235,false,
TRO_R_AdO3-2,Weekday,10,29,2,0.1563,0.4797,true,0.2962,0.269,false,
TRO_R_AdO3-2,Weekday,11,21,2,0.2228,0.2492,true,0.0189,-0.1039,false,
TRO_R_AdO3-2,Weekday,12,16,2,0.1696,0.7477,true,0.0327,0.0147,false,
OSL_T_76,Weekday,10,31,2,0.1302,0.6715,true,0.1324,0.3836,true,
OSL_T_76,Weekday,11,22,2,0.0922,0.9922,true,-0.1286,-0.127,false,
OSL_S_KT169,Weekend,8,17,2,0.2645,0.1859,true,0.0009,0.3497,true,
OSL_S_KT169,Weekend,10,26,2,0.1596,0.5232,true,0.0704,-0.0394,false,
OSL_S_KT169,Weekend,11,15,2,0.2544,0.2868,true,-0.1737,-0.118,false,
OSL_S_KT17,Weekend,12,31,2,0.1292,0.681,true,0.075,0.175,false,
OSL_S_KT45,Weekend,1,25,2,0.132,0.7777,true,0.2152,0.1131,false,
OSL_S_KT45,Weekend,2,24,2,0.1041,0.9576,true,-0.0509,0.1052,false,
OSL_S_KT45,Weekend,9,20,2,0.1809,0.5309,true,0.0051,0.3881,true,
OSL_S_KT45,Weekend,10,28,2,0.1566,0.5005,true,0.1339,0.1341,false,
OSL_S_KT45,Weekend,12,21,2,0.113,0.9519,true,0.1616,0.1818,false,
TRO_R_Bl2-8,Weekday,9,63,2,0.2035,0.0112,false,0.3246,0.468,true,
TRO_R_Bl2-8,Weekday,10,18,2,0.2995,0.0796,true,0.0574,0.1146,false,
ASK_Plass89,Weekend,9,16,2,0.2478,0.2804,true,0.2082,0.0265,false,
ASK_Plass89,Weekend,10,25,2,0.1409,0.7052,true,0.2613,0.2681,false,
OSL_S_KT140,Weekday,9,37,2,0.1822,0.1727,true,0.7816,0.7625,true,
OSL_S_KT140,Weekday,10,30,2,0.1669,0.3756,true,0.2104,0.3562,true,
OSL_S_KT140,Weekday,11,24,2,0.1141,0.9142,true,0.4527,0.3035,true,
ASK_Plass33,Weekday,8,41,2,0.205,0.0646,true,0.0377,0.083,false,
ASK_Plass33,Weekday,9,26,2,0.2032,0.2347,true,0.2219,0.385,true,
ASK_Plass33,Weekday,10,44,2,0.1261,0.4894,true,0.0449,0.1269,false,
ASK_Plass33,Weekday,11,39,2,0.1665,0.2319,true,0.0545,0.0061,false,
ASK_Plass33,Weekday,12,30,2,0.1814,0.2786,true,0.1866,0.1429,false,
OSL_T_50,Weekday,7,15,2,0.1352,0.947,true,0.0384,-0.0893,false,
OSL_T_50,Weekday,9,79,2,0.089,0.5632,true,0.1468,0.054,false,
OSL_T_50,Weekday,10,18,2,0.1197,0.9589,true,0.4164,0.3071,true,
TRO_R_AsO4-2,Weekday,8,37,2,0.1951,0.1207,true,0.2195,0.2074,false,
TRO_R_AsO4-2,Weekday,9,20,2,0.3107,0.0424,false,0.4957,0.8165,true,0.8162
TRO_R_AsO4-2,Weekday,10,20,2,0.182,0.523,true,0.9072,0.588,true,
TRO_R_AsO4-2,Weekday,11,28,2,0.2244,0.1201,true,-0.2062,-0.0799,false,
ASK_Plass31,Weekday,8,25,2,0.2018,0.2618,true,-0.0329,0.2631,false,
ASK_Plass31,Weekday,9,89,2,0.161,0.0206,false,0.1716,0.385,true,
ASK_Plass31,Weekday,10,36,2,0.1764,0.214,true,0.1873,0.451,true,
ASK_Plass31,Weekday,11,26,2,0.1768,0.3924,true,0.03,0.0947,false,
TRO_R_Share-12,Weekday,8,28,2,0.1905,0.263,true,0.3705,0.4461,true,
TRO_R_Share-12,Weekday,10,25,2,0.1393,0.7185,true,0.0808,0.0692,false,
TRO_R_Share-12,Weekday,11,15,2,0.1541,0.869,true,0.2758,0.0607,false,
OSL_S_KT77,Weekday,7,16,2,0.1958,0.5727,true,0.3794,0.6412,true,
OSL_S_KT77,Weekday,8,48,2,0.1631,0.1576,true,0.2775,0.1892,false,
OSL_S_KT77,Weekday,9,39,2,0.0982,0.8479,true,0.3147,0.3216,true,
OSL_S_KT77,Weekday,10,39,2,0.1011,0.8224,true,0.2225,0.2825,false,
OSL_S_KT77,Weekday,11,20,2,0.2477,0.1726,true,0.4155,-0.2586,true,
OSL_S_KT162,Weekend,1,19,2,0.1477,0.8028,true,0.3932,0.3537,true,
OSL_S_KT162,Weekend,3,15,2,0.1804,0.7141,true,0.365,0.4786,true,
OSL_S_KT162,Weekend,12,16,2,0.1726,0.7281,true,0.4881,0.6421,true,
ASK_Plass7,Weekday,9,67,2,0.246,0.0006,false,0.4291,0.6136,true,
ASK_Plass7,Weekday,10,97,2,0.2351,0.0,false,0.0781,0.2632,false,
ASK_Plass7,Weekday,11,58,2,0.2349,0.0034,false,-0.0538,0.0481,false,
ASK_Plass7,Weekday,12,45,2,0.1115,0.6338,true,-0.0682,-0.108,false,
TRO_R_AsO6-1,Weekday,8,24,2,0.2628,0.0733,true,-0.1812,-0.0939,false,
ASK_Plass89,Weekday,5,22,2,0.1514,0.6957,true,0.0144,0.013,false,
ASK_Plass89,Weekday,6,22,2,0.1551,0.6666,true,0.5511,0.4116,true,
ASK_Plass89,Weekday,7,30,2,0.1422,0.5808,true,0.2305,0.3431,true,
ASK_Plass89,Weekday,8,42,2,0.1526,0.2846,true,0.1187,0.285,false,
ASK_Plass89,Weekday,9,21,2,0.1514,0.7226,true,0.1826,0.1793,false,
ASK_Plass89,Weekday,10,32,2,0.1702,0.3139,true,0.2296,0.4555,true,
ASK_Plass89,Weekday,11,55,2,0.0817,0.8589,true,0.2719,0.0713,false,
ASK_Plass89,Weekday,12,19,2,0.2165,0.3367,true,-0.0938,0.1176,false,
ASK_Plass37,Weekday,8,18,2,0.3077,0.0667,true,0.3333,0.5769,true,
ASK_Plass37,Weekday,9,39,2,0.2562,0.0122,false,0.6051,0.7438,true,
ASK_Plass37,Weekday,10,58,2,0.2351,0.0034,false,0.5646,0.6796,true,
ASK_Plass37,Weekday,11,45,2,0.163,0.1847,true,0.1354,0.1932,false,
ASK_Plass37,Weekday,12,29,2,0.1525,0.5117,true,0.0731,0.1777,false,
OSL_T_13,Weekday,1,15,2,0.1185,0.9845,true,0.0554,0.1179,false,
OSL_T_13,Weekday,5,17,2,0.18,0.6412,true,0.1558,0.1299,false,
OSL_T_13,Weekday,7,17,2,0.2717,0.1631,true,-0.2722,0.0834,false,
OSL_T_13,Weekday,10,16,2,0.2567,0.2432,true,0.2943,0.2441,false,
OSL_T_13,Weekday,11,22,2,0.1355,0.8152,true,-0.1885,0.0655,false,
OSL_T_13,Weekday,12,46,2,0.1847,0.088,true,-0.0932,0.2172,false,
OSL_S_KT138,Weekday,11,30,2,0.1707,0.3483,true,0.0983,0.2192,false,
TRO_Plass27,Weekday,8,24,2,0.1657,0.5267,true,0.439,0.4136,true,
TRO_Plass27,Weekday,9,77,2,0.182,0.0127,false,0.2851,0.4338,true,
TRO_Plass27,Weekday,10,43,2,0.3683,0.0,false,0.8891,0.0412,true,0.4646
TRO_Plass27,Weekday,11,36,2,0.3552,0.0002,false,0.7116,0.3886,true,0.6148
TRO_R_MS1-2,Weekday,9,32,2,0.2934,0.0083,false,0.1264,0.1796,false,0.191
TRO_R_MS1-2,Weekday,10,26,2,0.2204,0.161,true,0.2242,0.4769,true,
TRO_R_MS1-2,Weekday,11,16,2,0.1926,0.594,true,0.0956,0.1235,false,
TRO_R_MS1-2,Weekday,12,21,2,0.3925,0.0031,false,-0.3837,-0.1688,true,
OSL_S_KT160,Weekday,1,25,2,0.2078,0.2318,true,0.1157,-0.0281,false,
OSL_S_KT160,Weekday,2,27,2,0.2571,0.0569,true,-0.3495,-0.4835,true,
TRO_R_UT7-2,Weekday,9,17,2,0.3399,0.0396,false,-0.0284,-0.098,false,0.0776
TRO_R_UT7-2,Weekday,10,19,2,0.2478,0.1947,true,-0.3371,0.0509,true,
TRO_R_UT7-2,Weekday,11,33,2,0.2166,0.0914,true,0.028,-0.2533,false,
TRO_R_AsO10-1,Weekday,8,16,2,0.2407,0.3129,true,-0.0045,0.2147,false,
TRO_R_AsO10-1,Weekday,9,21,2,0.3397,0.0159,false,0.3337,0.0779,true,0.29
TRO_R_AsO10-1,Weekday,10,18,2,0.2414,0.2458,true,0.7005,0.5975,true,
TRO_R_AsO10-1,Weekday,11,25,2,0.1795,0.3977,true,0.0046,0.0508,false,
TRO_R_AsO10-1,Weekday,12,15,2,0.2346,0.3819,true,0.0162,0.5143,true,
TRO_R_UT1-1,Weekday,9,31,2,0.1295,0.6781,true,0.1752,0.3077,true,
TRO_R_UT1-1,Weekday,10,25,2,0.1514,0.617,true,0.5922,0.3,true,
TRO_R_UT1-1,Weekday,11,18,2,0.1631,0.7254,true,0.2325,0.5542,true,
TRO_R_UT1-1,Weekday,12,15,2,0.1818,0.7055,true,0.2809,0.3357,true,
OSL_T_38,Weekday,8,30,2,0.1284,0.7078,true,0.3908,0.4386,true,
OSL_T_38,Weekday,9,33,2,0.1639,0.34,true,0.0369,0.1357,false,
OSL_T_38,Weekday,11,16,2,0.2338,0.347,true,0.1639,0.1059,false,
OSL_T_38,Weekday,12,17,2,0.1342,0.92,true,0.398,0.5368,true,
TRO_R_UT15-2,Weekday,9,57,2,0.2197,0.0084,false,0.084,0.5229,true,
KRO_aYnkLAxyEe,Weekday,8,32,2,0.2114,0.1155,true,0.0854,0.5949,true,
KRO_aYnkLAxyEe,Weekday,9,34,2,0.2996,0.0046,false,-0.0192,0.204,false,
TRO_Plass17,Weekday,9,29,2,0.1582,0.4641,true,0.3551,0.3629,true,
TRO_Plass17,Weekday,12,17,2,0.1823,0.6252,true,0.0302,0.0147,false,
BAR_Plass126,Weekday,9,198,2,0.1176,0.0093,false,-0.0502,-0.1541,false,
TRO_R_Share-4,Weekday,7,16,2,0.1221,0.9711,true,0.0762,0.1735,false,
TRO_R_Share-4,Weekday,9,16,2,0.1826,0.6612,true,0.1434,0.1824,false,
BAR_Plass160,Weekday,8,213,2,0.3034,0.0,false,0.021,0.233,false,
BAR_Plass160,Weekday,9,69,2,0.1878,0.0159,false,-0.0444,0.1625,false,
BAR_Plass160,Weekday,10,18,2,0.3542,0.022,false,0.6109,0.2598,true,
OSL_S_KT45,Weekday,1,23,2,0.2641,0.0815,true,-0.0657,-0.1117,false,
OSL_S_KT45,Weekday,8,32,2,0.2826,0.0123,false,0.5217,0.4728,true,0.572
OSL_S_KT45,Weekday,9,107,2,0.2101,0.0002,false,0.2918,0.4182,true,
OSL_S_KT45,Weekday,10,68,2,0.2083,0.0057,false,0.0727,0.4102,true,
OSL_S_KT45,Weekday,11,40,2,0.1826,0.1403,true,0.107,0.3789,true,
OSL_S_KT45,Weekday,12,60,2,0.1274,0.2874,true,0.2199,0.3504,true,
ASK_Plass87,Weekend,7,16,2,0.1879,0.6255,true,-0.2157,0.0118,false,
OSL_T_26,Weekday,6,32,2,0.3384,0.0013,false,0.0314,-0.1725,false,
OSL_T_26,Weekday,9,129,2,0.1582,0.0034,false,0.1454,0.0823,false,
OSL_T_26,Weekday,12,20,2,0.2666,0.1171,true,0.2741,0.2052,false,
ASK_Plass7,Weekend,8,15,2,0.2181,0.4744,true,0.0194,0.1929,false,
ASK_Plass7,Weekend,9,15,2,0.1158,0.988,true,0.3348,0.3003,true,
ASK_Plass7,Weekend,10,20,2,0.1835,0.5123,true,-0.1014,-0.0887,false,
ASK_Plass57,Weekday,8,27,2,0.2088,0.1912,true,0.0664,0.2858,false,
ASK_Plass57,Weekday,9,83,2,0.1762,0.0121,false,0.0953,0.3921,true,
ASK_Plass57,Weekday,10,73,2,0.1795,0.0187,false,0.066,0.1815,false,
ASK_Plass57,Weekday,11,53,2,0.1974,0.0329,false,-0.0396,-0.1093,false,
OSL_T_35,Weekday,6,16,2,0.2091,0.4872,true,0.3944,0.3311,true,
OSL_T_35,Weekday,7,25,2,0.192,0.3168,true,0.2361,-0.1089,false,
OSL_T_35,Weekday,8,57,2,0.198,0.0235,false,-0.1702,-0.1474,false,
OSL_T_35,Weekday,9,61,2,0.2909,0.0001,false,0.1829,0.1818,false,
OSL_T_35,Weekday,10,25,2,0.1474,0.6506,true,0.2559,0.2347,false,
OSL_T_35,Weekday,11,16,2,0.2356,0.3378,true,0.3153,0.2487,true,
OSL_S_KT162,Weekday,1,32,2,0.1994,0.1582,true,-0.385,-0.6054,true,
OSL_S_KT162,Weekday,9,34,2,0.1837,0.2028,true,0.5852,0.3407,true,
OSL_S_KT162,Weekday,10,16,2,0.1917,0.6,true,0.5671,0.3988,true,
OSL_S_KT162,Weekday,11,21,2,0.1284,0.8802,true,-0.075,0.1169,false,
OSL_S_KT162,Weekday,12,51,2,0.1897,0.0519,true,-0.0987,-0.2028,false,
OSL_S_KT202,Weekend,8,18,2,0.178,0.6194,true,0.571,0.7296,true,
OSL_S_KT137,Weekday,5,20,2,0.2048,0.3724,true,0.4648,0.4992,true,
