user_id,day_type,bin,calendar_date,arrival_hour,duration_h,gap_h,tau_eff_h,energy_kwh
PS_27,Weekday,19,2019-07-01,17.8164,2.1308,22.8825,25.0133,3.105
PS_27,Weekday,17,2019-07-03,16.4384,2.2125,26.2664,28.4789,11.0519
PS_27,Weekday,11,2019-07-03,19.8443,2.8814,19.0409,21.9223,6.9761
PS_27,Weekday,20,2019-07-04,19.7224,2.0996,18.5239,20.6236,7.9753
PS_27,Weekday,17,2019-07-11,16.5341,3.0153,115.0584,118.0737,7.3821
PS_27,Weekday,17,2019-07-12,16.6912,2.5972,12.2093,14.8064,6.4319
PS_27,Weekday,17,2019-07-12,16.3541,1.7241,9.4731,11.1973,6.8828
PS_27,Weekday,10,2019-07-16,13.8509,1.5911,33.5299,35.121,6.8028
PS_27,Weekday,17,2019-07-16,16.2957,2.5001,12.2904,14.7905,7.8031
PS_27,Weekday,19,2019-07-18,12.7926,1.1685,26.4482,27.6167,9.8766
PS_27,Weekday,17,2019-07-19,16.702,2.3442,34.9792,37.3234,4.4501
PS_27,Weekday,19,2019-07-22,13.3948,2.6787,16.6986,19.3774,6.7355
PS_27,Weekday,16,2019-07-23,16.8973,2.6748,13.3794,16.0543,8.5915
PS_27,Weekday,17,2019-07-24,16.3716,1.5202,28.0224,29.5426,13.6295
PS_27,Weekday,11,2019-07-24,12.0834,1.8917,13.6011,15.4928,8.3253
PS_27,Weekday,20,2019-07-25,19.5154,2.4544,17.726,20.1804,7.7413
PS_27,Weekday,16,2019-07-26,12.1413,3.3862,8.6658,12.052,7.9613
PS_27,Weekday,17,2019-07-30,16.8809,2.1761,59.4827,61.6587,6.0988
PS_27,Weekday,20,2019-07-31,19.1849,5.1418,16.8203,21.9621,12.8233
PS_27,Weekday,16,2019-08-02,18.8051,2.4858,40.7727,43.2586,2.7503
PS_27,Weekday,16,2019-08-06,14.529,2.0483,43.798,45.8463,8.0857
PS_27,Weekday,12,2019-08-07,13.4143,3.3631,30.7884,34.1515,9.02
PS_27,Weekday,24,2019-08-09,17.565,3.2629,42.2219,45.4848,9.5337
PS_27,Weekday,20,2019-08-12,19.6507,4.5154,18.8621,23.3775,8.4656
PS_27,Weekday,15,2019-08-13,16.7245,8.4385,13.5538,21.9923,4.9362
PS_27,Weekday,19,2019-08-15,19.3094,0.992,45.0086,46.0006,14.8004
PS_27,Weekday,16,2019-08-16,17.9433,1.9352,20.4443,22.3794,11.3558
PS_27,Weekday,12,2019-08-19,20.7761,1.9169,27.1979,29.1148,8.2073
PS_27,Weekday,24,2019-08-20,17.3664,3.0263,15.6082,18.6345,6.7169
PS_27,Weekday,20,2019-08-21,19.3409,1.9692,17.3028,19.272,7.1567
PS_27,Weekday,19,2019-08-21,16.6051,1.801,8.9469,10.7479,1.4493
PS_27,Weekday,17,2019-08-23,16.8071,1.2127,36.9243,38.1369,5.8014
PS_27,Weekday,10,2019-08-26,13.0412,2.6914,29.6883,32.3797,8.4289
PS_27,Weekday,18,2019-08-27,19.1316,2.4939,17.6487,20.1425,8.5248
PS_27,Weekday,17,2019-08-28,16.3569,1.1008,22.9504,24.0511,10.1056
PS_27,Weekday,19,2019-08-29,16.389,2.4506,25.9829,28.4335,19.0951
PS_27,Weekday,22,2019-09-02,10.9482,2.8987,29.6683,32.5669,8.0201
PS_27,Weekday,14,2019-09-02,18.0112,2.1778,10.5241,12.7019,4.9187
PS_27,Weekday,14,2019-09-03,17.567,2.0709,30.3524,32.4233,14.4058
PS_27,Weekday,14,2019-09-04,14.2446,2.6095,17.5244,20.1339,7.2553
PS_27,Weekday,18,2019-09-05,17.1704,2.0914,15.1514,17.2429,4.2058
PS_27,Weekday,20,2019-09-06,19.4761,2.4272,18.974,21.4012,6.8502
PS_27,Weekday,14,2019-09-09,16.5715,1.2439,18.2164,19.4603,8.0549
PS_27,Weekday,18,2019-09-10,15.1713,2.7869,20.6842,23.471,2.9542
PS_27,Weekday,20,2019-09-11,19.4274,2.6947,17.2799,19.9746,6.3375
PS_27,Weekday,19,2019-09-12,16.777,1.2477,23.3818,24.6295,9.0168
PS_27,Weekday,20,2019-09-12,19.1405,2.591,17.4401,20.0312,8.3596
PS_27,Weekday,16,2019-09-13,18.0487,2.7733,12.8076,15.5809,3.0305
PS_27,Weekday,17,2019-09-16,16.2995,1.7135,18.7846,20.4981,10.3733
PS_27,Weekday,10,2019-09-16,15.4279,1.9731,12.0429,14.0159,8.867
PS_27,Weekday,17,2019-09-19,16.7984,2.9934,59.3314,62.3248,10.9296
PS_27,Weekday,10,2019-09-20,14.4989,1.8549,21.9615,23.8163,16.3148
PS_27,Weekday,20,2019-09-23,19.547,2.0027,13.7589,15.7617,6.8773
PS_27,Weekday,18,2019-09-24,17.7085,3.2176,25.1868,28.4044,8.616
PS_27,Weekday,18,2019-09-24,10.0434,1.6347,11.5243,13.159,5.7053
PS_27,Weekday,16,2019-09-25,13.7256,2.4164,17.827,20.2434,8.8072
PS_27,Weekday,17,2019-09-26,16.2809,0.9089,14.8456,15.7545,9.4242
PS_27,Weekday,18,2019-09-27,19.1295,0.9865,18.357,19.3435,8.6479
PS_27,Weekday,20,2019-09-30,19.3263,2.7228,38.6772,41.4,8.76
PS_27,Weekday,15,2019-10-01,17.22,2.1494,16.2748,18.4242,7.0172
PS_27,Weekday,13,2019-10-02,20.9101,1.5179,15.553,17.0709,6.6754
PS_27,Weekday,20,2019-10-04,19.361,2.7346,40.2726,43.0072,7.9212
PS_27,Weekday,16,2019-10-07,11.145,2.7966,21.6056,24.4022,7.4315
PS_27,Weekday,16,2019-10-08,16.2123,7.2773,28.0602,35.3374,4.7148
PS_27,Weekday,17,2019-10-09,16.7774,1.4199,11.7189,13.1387,3.3928
PS_27,Weekday,13,2019-10-10,7.0215,4.0792,20.2433,24.3225,6.6739
PS_27,Weekday,20,2019-10-11,19.4503,2.4839,15.6479,18.1318,6.6598
PS_27,Weekday,15,2019-10-14,18.3809,2.8405,20.0454,22.8859,11.7605
PS_27,Weekday,19,2019-10-15,13.8776,3.6871,34.758,38.4452,12.6231
PS_27,Weekday,5,2019-10-16,16.6421,5.694,12.4393,18.1332,6.6809
PS_27,Weekday,13,2019-10-16,17.9074,2.2912,12.2339,14.5251,8.4319
PS_27,Weekday,14,2019-10-18,14.0944,2.3498,45.8476,48.1974,11.9633
PS_27,Weekday,14,2019-10-22,15.5716,1.9058,26.6737,28.5795,3.2736
PS_27,Weekday,13,2019-10-24,16.9344,1.5261,45.5958,47.1219,4.2084
PS_27,Weekday,20,2019-10-25,19.4464,1.7252,41.357,43.0822,6.575
PS_27,Weekday,15,2019-10-28,17.9989,1.196,17.2084,18.4045,8.7918
PS_27,Weekday,17,2019-10-29,16.9072,2.4733,18.0716,20.5449,7.8316
PS_27,Weekend,20,2019-05-11,11.563,1.8433,66.0474,67.8907,7.7206
PS_27,Weekend,21,2019-05-12,20.3871,3.365,23.6768,27.0418,6.8206
PS_27,Weekend,14,2019-05-18,17.4321,3.7798,17.9087,21.6885,9.5788
PS_27,Weekend,17,2019-06-09,15.414,2.4407,150.0593,152.5001,9.5598
PS_27,Weekend,17,2019-06-15,19.6187,2.9614,27.8304,30.7919,6.2847
PS_27,Weekend,10,2019-06-16,16.0916,2.1731,18.536,20.7092,4.2419
PS_27,Weekend,16,2019-06-22,20.2812,1.9195,20.3017,22.2212,6.6107
PS_27,Weekend,23,2019-07-06,21.3883,2.3519,108.0269,110.3788,16.7296
PS_27,Weekend,17,2019-07-07,19.958,1.6392,21.5821,23.2213,12.6843
PS_27,Weekend,19,2019-07-13,20.3273,2.4204,18.1945,20.6148,7.7885
PS_27,Weekend,15,2019-07-14,21.8208,2.9981,16.9435,19.9416,5.395
PS_27,Weekend,17,2019-07-20,16.7205,2.3635,23.4636,25.8271,8.1461
PS_27,Weekend,18,2019-07-21,19.1377,3.007,26.4751,29.4821,8.5093
PS_27,Weekend,18,2019-07-28,14.8342,6.2757,25.9563,32.232,4.202
PS_27,Weekend,16,2019-08-17,16.6247,2.0891,117.6944,119.7835,9.1255
PS_27,Weekend,22,2019-08-18,18.7908,2.9657,20.2328,23.1985,8.9616
PS_27,Weekend,21,2019-08-24,16.9254,2.5462,25.4838,28.03,6.8065
PS_27,Weekend,14,2019-08-31,19.0541,2.9043,46.1957,49.1,7.3825
PS_27,Weekend,20,2019-09-01,12.8775,1.6999,27.2951,28.9949,8.6914
PS_27,Weekend,20,2019-09-07,20.2462,2.2429,14.456,16.699,10.1894
PS_27,Weekend,12,2019-09-14,18.4481,3.3,44.6933,47.9934,3.9351
PS_27,Weekend,18,2019-09-15,15.4443,2.6595,15.161,17.8205,6.4964
PS_27,Weekend,10,2019-09-15,17.7863,2.0149,5.3052,7.3202,6.2615
PS_27,Weekend,18,2019-09-15,18.3691,1.5505,14.7993,16.3497,9.4449
PS_27,Weekend,18,2019-10-19,19.2092,2.0299,191.4139,193.4437,7.7739
PS_1222,Weekday,18,2019-05-02,17.4641,1.417,28.2693,29.6863,6.246
PS_1222,Weekday,18,2019-05-02,17.2264,1.6393,11.9856,13.6249,3.8527
PS_1222,Weekday,8,2019-05-03,7.8652,0.9225,8.6323,9.5548,15.2892
PS_1222,Weekday,19,2019-05-07,17.4615,1.1271,53.2034,54.3306,0.2187
PS_1222,Weekday,8,2019-05-07,16.5557,1.6048,6.3679,7.9728,5.0896
PS_1222,Weekday,18,2019-05-08,17.3703,1.346,11.3547,12.7007,5.7005
PS_1222,Weekday,18,2019-05-09,17.7676,1.1178,25.9537,27.0715,5.5993
PS_1222,Weekday,8,2019-05-09,17.2373,1.1967,2.1279,3.3246,2.779
PS_1222,Weekday,22,2019-05-10,16.7171,1.3783,23.6831,25.0614,5.4245
PS_1222,Weekday,4,2019-05-13,17.2121,1.364,22.1371,23.5012,0.4264
PS_1222,Weekday,21,2019-05-14,17.7061,1.2536,22.9011,24.1547,4.78
PS_1222,Weekday,8,2019-05-15,17.0791,1.1766,22.9782,24.1548,1.2528
PS_1222,Weekday,22,2019-05-16,21.2257,0.7315,22.4355,23.1671,14.1384
PS_1222,Weekday,4,2019-05-17,17.6567,3.5553,23.8427,27.398,5.144
PS_1222,Weekday,21,2019-05-20,21.7585,0.8034,23.1071,23.9105,6.0388
PS_1222,Weekday,18,2019-05-21,17.2407,0.8664,23.8725,24.7388,3.7548
PS_1222,Weekday,17,2019-05-22,16.7117,0.5802,23.5242,24.1044,5.7899
PS_1222,Weekday,17,2019-05-23,16.7199,0.7792,24.3665,25.1457,4.5291
PS_1222,Weekday,14,2019-05-24,7.3896,1.1036,8.0958,9.1994,6.7496
PS_1222,Weekday,22,2019-05-27,18.0052,0.9571,25.1435,26.1006,3.332
PS_1222,Weekday,23,2019-05-28,20.0111,0.9682,25.2326,26.2008,0.9183
PS_1222,Weekday,18,2019-05-29,17.1578,0.9842,26.6991,27.6833,3.0221
PS_1222,Weekday,18,2019-05-30,17.9549,1.1352,18.7573,19.8925,7.2569
PS_1222,Weekday,19,2019-05-31,16.9935,0.7494,23.2079,23.9573,7.0877
PS_1222,Weekday,18,2019-05-31,18.3411,1.3272,10.745,12.0722,10.3256
PS_1222,Weekday,18,2019-06-04,17.8178,0.455,35.1904,35.6455,7.0133
PS_1222,Weekday,19,2019-06-05,12.5637,0.2157,21.3723,21.588,4.9598
PS_1222,Weekday,5,2019-06-05,18.0398,0.9357,8.4916,9.4273,13.5132
PS_1222,Weekday,21,2019-06-06,16.4239,1.0001,13.1629,14.1631,1.4449
PS_1222,Weekday,18,2019-06-10,17.0274,1.7732,40.9135,42.6867,7.453
PS_1222,Weekday,8,2019-06-10,18.8747,1.2173,20.9476,22.1648,5.4666
PS_1222,Weekday,17,2019-06-12,16.5269,2.4833,23.6103,26.0935,3.128
PS_1222,Weekday,17,2019-06-12,16.5847,0.9499,19.3419,20.2918,1.5951
PS_1222,Weekday,17,2019-06-13,16.5465,1.3572,23.4933,24.8505,5.4832
PS_1222,Weekday,22,2019-06-24,16.986,1.4433,159.4094,160.8527,6.9783
PS_1222,Weekday,4,2019-06-25,16.8018,0.9497,10.8937,11.8433,3.27
PS_1222,Weekday,21,2019-06-25,11.4867,1.1992,9.2896,10.4888,13.3742
PS_1222,Weekday,18,2019-06-26,17.8874,0.4705,27.143,27.6135,8.499
PS_1222,Weekday,19,2019-06-27,17.5782,1.0757,22.2452,23.3209,5.9412
PS_1222,Weekday,18,2019-06-28,17.8702,1.4139,10.3408,11.7546,8.3943
PS_1222,Weekday,17,2019-07-01,16.5285,0.9086,24.53,25.4386,3.9766
PS_1222,Weekday,17,2019-07-02,16.7383,0.3529,22.2635,22.6163,4.03
PS_1222,Weekday,17,2019-07-02,16.4997,0.8949,16.588,17.4829,4.0752
PS_1222,Weekday,17,2019-07-03,16.6065,1.6233,23.5053,25.1285,3.3192
PS_1222,Weekday,17,2019-07-04,16.852,2.5183,14.1194,16.6377,5.9994
PS_1222,Weekday,17,2019-07-05,16.8433,2.2215,23.5547,25.7762,6.5409
PS_1222,Weekday,14,2019-07-08,22.9702,3.0815,10.2387,13.3202,3.2498
PS_1222,Weekday,7,2019-07-08,18.2722,1.045,11.9639,13.0089,7.4716
PS_1222,Weekday,23,2019-07-17,7.3417,1.1188,170.4227,171.5415,5.3028
PS_1222,Weekday,18,2019-07-19,17.9896,0.6014,25.6136,26.215,4.9953
PS_1222,Weekday,8,2019-07-19,16.8865,2.2625,11.096,13.3585,6.3015
PS_1222,Weekday,19,2019-07-19,19.2162,1.2276,4.9957,6.2233,5.9596
PS_1222,Weekday,5,2019-07-22,17.9416,0.2152,21.0581,21.2733,8.906
PS_1222,Weekday,21,2019-07-23,17.6409,1.165,23.0451,24.2101,4.9556
PS_1222,Weekday,18,2019-07-24,17.3627,0.9119,21.971,22.8829,4.7058
PS_1222,Weekday,18,2019-07-25,17.8321,1.0629,29.3031,30.366,5.2638
PS_1222,Weekday,8,2019-07-26,11.9028,1.218,13.0338,14.2518,0.8829
PS_1222,Weekday,19,2019-07-29,7.9917,0.1903,24.8592,25.0495,1.5831
PS_1222,Weekday,11,2019-07-30,17.9186,0.2305,10.5218,10.7523,6.0636
PS_1222,Weekday,18,2019-07-31,17.6389,0.883,23.4703,24.3533,9.1788
PS_1222,Weekday,8,2019-07-31,17.2605,1.3268,19.9539,21.2807,10.4896
PS_1222,Weekday,19,2019-08-01,17.3054,0.8698,13.2284,14.0982,4.4889
PS_1222,Weekday,20,2019-08-02,21.1131,1.2325,23.7048,24.9373,8.3329
PS_1222,Weekday,19,2019-08-05,18.3065,0.6327,11.1968,11.8295,7.536
PS_1222,Weekday,5,2019-08-05,7.2071,0.6912,14.5337,15.225,6.551
PS_1222,Weekday,21,2019-08-06,7.8279,1.3185,11.6392,12.9578,8.1798
PS_1222,Weekday,8,2019-08-07,7.4506,1.2218,36.6169,37.8387,5.1318
PS_1222,Weekday,18,2019-08-08,17.5465,0.9634,18.7977,19.7612,6.4818
PS_1222,Weekday,12,2019-08-09,20.5372,1.1303,20.8599,21.9902,3.7795
PS_1222,Weekday,17,2019-08-12,16.6099,0.8943,15.3284,16.2227,3.9042
PS_1222,Weekday,19,2019-08-12,20.1913,1.1579,12.3992,13.5571,7.8832
PS_1222,Weekday,21,2019-08-13,17.5874,0.7768,10.0764,10.8532,6.1605
PS_1222,Weekday,8,2019-08-13,18.2482,2.0456,14.8809,16.9265,4.9142
PS_1222,Weekday,17,2019-08-14,16.7187,0.8464,22.9222,23.7686,3.3912
PS_1222,Weekday,17,2019-08-15,16.7965,0.723,23.3879,24.111,2.8542
PS_1222,Weekday,17,2019-08-16,16.3375,0.2934,23.3649,23.6583,4.8159
PS_1222,Weekday,18,2019-08-20,17.718,1.2528,28.4996,29.7524,3.3189
PS_1222,Weekday,19,2019-08-21,10.8637,0.8214,23.0252,23.8466,10.0612
PS_1222,Weekday,5,2019-08-21,17.7597,0.9646,7.9425,8.9072,5.3223
PS_1222,Weekday,21,2019-08-22,21.8757,0.2652,23.0079,23.2731,5.0283
PS_1222,Weekday,8,2019-08-22,17.178,1.3277,9.218,10.5457,1.3113
PS_1222,Weekday,18,2019-08-26,17.5158,1.21,42.0067,43.2166,7.7069
PS_1222,Weekday,17,2019-08-27,16.5156,1.0606,23.2418,24.3023,3.4554
PS_1222,Weekday,17,2019-08-28,16.6063,0.7899,13.6571,14.447,5.5144
PS_1222,Weekday,22,2019-08-28,8.2387,0.1737,8.6321,8.8058,4.9444
PS_1222,Weekday,23,2019-08-29,7.8622,0.9648,10.3496,11.3144,7.4958
PS_1222,Weekday,18,2019-08-30,17.445,1.0211,21.6124,22.6334,11.6943
PS_1222,Weekday,8,2019-09-02,12.0543,5.4456,22.9343,28.3799,4.6933
PS_1222,Weekday,17,2019-09-03,16.9683,0.4878,23.6057,24.0934,5.6347
PS_1222,Weekday,17,2019-09-04,16.6407,0.2872,22.4579,22.7452,5.2988
PS_1222,Weekday,17,2019-09-05,16.2957,0.6924,23.4969,24.1894,10.1158
PS_1222,Weekday,14,2019-09-05,18.18,1.5685,12.6447,14.2132,1.9484
PS_1222,Weekday,13,2019-09-06,16.3884,0.8431,6.7893,7.6325,5.7152
PS_1222,Weekday,18,2019-09-11,17.9842,1.4411,72.3329,73.774,6.5232
PS_1222,Weekday,8,2019-09-12,7.438,1.1502,20.6635,21.8137,5.7943
PS_1222,Weekday,17,2019-09-12,16.7538,1.887,16.0698,17.9568,6.6185
PS_1222,Weekday,17,2019-09-13,16.7937,2.3222,13.994,16.3162,3.9919
PS_1222,Weekday,18,2019-09-17,18.0874,1.9106,33.0921,35.0028,6.6498
PS_1222,Weekday,17,2019-09-18,16.9861,0.9409,23.0586,23.9996,5.4471
PS_1222,Weekday,17,2019-09-18,16.8193,3.2081,7.2725,10.4806,3.3313
PS_1222,Weekday,18,2019-09-19,18.1643,1.1913,17.3454,18.5367,5.26
PS_1222,Weekday,8,2019-09-19,16.891,1.2553,15.9658,17.2211,2.9147
PS_1222,Weekday,18,2019-09-23,17.6798,0.6986,26.3262,27.0248,8.2998
PS_1222,Weekday,17,2019-09-24,16.4691,0.9544,23.2307,24.1851,4.0179
PS_1222,Weekday,17,2019-09-25,16.7999,0.3885,25.3667,25.7552,4.1253
PS_1222,Weekday,17,2019-09-26,16.8408,1.4045,23.327,24.7315,9.7637
PS_1222,Weekday,22,2019-09-27,6.9966,1.2236,21.5625,22.7862,10.1333
PS_1222,Weekday,23,2019-09-27,20.9789,1.6047,10.1528,11.7576,18.3644
PS_1222,Weekday,18,2019-10-01,17.6261,0.9926,36.9586,37.9512,6.2757
PS_1222,Weekday,17,2019-10-02,16.825,1.0255,24.0897,25.1152,3.0522
PS_1222,Weekday,17,2019-10-03,16.6959,0.9907,22.6599,23.6506,3.6606
PS_1222,Weekday,8,2019-10-04,7.8406,0.9463,20.115,21.0613,8.9568
PS_1222,Weekday,18,2019-10-04,17.492,1.3223,4.5391,5.8614,6.2508
PS_1222,Weekday,17,2019-10-07,16.7885,0.3785,24.0594,24.438,2.8333
PS_1222,Weekday,14,2019-10-08,11.6763,1.0132,19.1031,20.1162,6.7789
PS_1222,Weekday,21,2019-10-09,11.5904,0.9112,24.2579,25.1692,6.0352
PS_1222,Weekday,18,2019-10-10,17.3473,1.484,31.236,32.72,8.6268
PS_1222,Weekday,18,2019-10-15,17.7365,0.9466,62.3817,63.3283,6.4151
PS_1222,Weekday,18,2019-10-16,17.3742,1.6686,34.7638,36.4324,4.2993
PS_1222,Weekend,20,2019-05-11,13.7172,0.9995,50.1155,51.1149,3.9502
PS_1222,Weekend,12,2019-05-11,16.6484,2.2906,7.2095,9.5001,6.9793
PS_1222,Weekend,14,2019-05-18,10.8079,4.7382,42.9006,47.6388,3.0404
PS_1222,Weekend,12,2019-05-25,12.055,1.064,51.0495,52.1135,4.74
PS_1222,Weekend,11,2019-05-25,11.5387,0.6391,4.56,5.1991,8.7571
PS_1222,Weekend,17,2019-05-26,15.0023,0.7438,13.1226,13.8663,4.209
PS_1222,Weekend,14,2019-05-26,22.2338,0.7189,10.2749,10.9938,3.0224
PS_1222,Weekend,18,2019-06-02,8.5989,0.9852,35.201,36.1862,3.8553
PS_1222,Weekend,15,2019-06-02,16.581,1.0841,11.4849,12.569,3.5887
PS_1222,Weekend,21,2019-06-08,17.8714,1.2747,21.1769,22.4516,4.7036
PS_1222,Weekend,14,2019-06-09,21.4295,5.429,15.7335,21.1624,4.3871
PS_1222,Weekend,9,2019-06-15,22.1017,4.807,9.5239,14.3309,5.0067
PS_1222,Weekend,15,2019-06-23,13.9636,0.8339,64.5742,65.408,6.0776
PS_1222,Weekend,14,2019-06-29,19.7714,1.0543,20.8322,21.8865,9.3931
PS_1222,Weekend,12,2019-06-30,15.0643,1.0119,34.7276,35.7395,4.7488
PS_1222,Weekend,14,2019-06-30,22.614,0.9759,7.7684,8.7443,11.6369
PS_1222,Weekend,18,2019-07-06,15.421,1.2263,2.5933,3.8196,8.5914
PS_1222,Weekend,23,2019-07-14,12.5604,0.9744,86.8521,87.8265,5.0792
PS_1222,Weekend,18,2019-07-20,13.4898,0.658,12.6009,13.2589,4.6079
PS_1222,Weekend,15,2019-07-20,14.3698,0.9809,13.349,14.3298,4.9975
PS_1222,Weekend,21,2019-07-21,15.7154,1.1228,5.7277,6.8505,3.2729
PS_1222,Weekend,14,2019-07-27,17.9901,0.7442,34.5507,35.2949,6.7427
PS_1222,Weekend,12,2019-07-28,16.6517,2.0843,22.5952,24.6795,13.6657
PS_1222,Weekend,14,2019-08-04,12.3873,0.8305,35.4443,36.2748,7.3433
PS_1222,Weekend,12,2019-08-10,19.6156,0.7354,22.4681,23.2035,4.7425
PS_1222,Weekend,11,2019-08-10,8.5271,4.3098,10.384,14.6938,2.4307
PS_1222,Weekend,17,2019-08-11,16.6045,0.8057,15.6391,16.4448,4.1361
PS_1222,Weekend,16,2019-08-11,15.5192,0.5342,4.212,4.7462,4.5779
PS_1222,Weekend,18,2019-08-24,15.4956,0.6674,69.7689,70.4362,5.9676
PS_1222,Weekend,12,2019-08-25,14.2535,4.2982,7.3045,11.6027,6.7716
PS_1222,Weekend,14,2019-08-25,21.6482,3.2358,7.617,10.8528,4.886
PS_1222,Weekend,23,2019-09-01,15.5176,4.3212,44.4161,48.7372,3.6279
PS_1222,Weekend,14,2019-09-07,19.978,3.8107,11.876,15.6867,6.4281
PS_1222,Weekend,23,2019-09-21,15.0305,0.9052,106.8432,107.7484,7.2815
PS_1222,Weekend,18,2019-09-21,15.1679,0.7495,6.8579,7.6073,7.7295
PS_1222,Weekend,12,2019-09-29,17.3892,5.2255,48.9503,54.1758,8.0992
PS_1222,Weekend,18,2019-09-29,17.017,1.0374,11.2235,12.2609,4.7161
PS_1222,Weekend,15,2019-10-05,18.562,1.0286,22.5926,23.6212,3.4591
PS_1222,Weekend,21,2019-10-05,10.5883,0.9094,5.5257,6.4351,6.9549
PS_1222,Weekend,14,2019-10-06,18.1949,1.1592,18.5249,19.6841,4.0457
PS_1222,Weekend,18,2019-10-12,16.4327,2.3734,2.6581,5.0315,6.6033
PS_1222,Weekend,12,2019-10-12,18.0617,0.8284,21.8754,22.7037,8.7096
PS_1222,Weekend,14,2019-10-13,10.4227,4.4359,16.749,21.1849,4.0571
PS_1642,Weekday,14,2018-01-01,6.5932,0.5222,19.1152,19.6374,10.5812
PS_1642,Weekday,23,2018-01-02,18.473,1.8531,4.7959,6.6491,3.2328
PS_1642,Weekday,15,2018-01-02,21.7424,1.5218,6.5947,8.1165,3.1948
PS_1642,Weekday,7,2018-01-04,17.6296,0.6894,44.2935,44.9829,1.6116
PS_1642,Weekday,17,2018-01-05,16.8309,0.4547,29.7409,30.1956,1.9673
PS_1642,Weekday,17,2018-01-08,16.6764,0.8519,18.0471,18.8991,1.8966
PS_1642,Weekday,21,2018-01-10,21.0552,0.984,43.3785,44.3625,5.2892
PS_1642,Weekday,17,2018-01-10,16.464,3.1385,14.105,17.2435,14.8216
PS_1642,Weekday,5,2018-01-11,7.9455,2.7816,11.1247,13.9064,2.2598
PS_1642,Weekday,15,2018-01-12,16.8208,2.4553,12.8068,15.262,16.2505
PS_1642,Weekday,16,2018-01-15,15.623,9.671,28.2855,37.9565,3.4439
PS_1642,Weekday,21,2018-01-16,20.6523,0.5649,13.0197,13.5846,1.6265
PS_1642,Weekday,13,2018-01-17,19.3041,3.9096,24.3364,28.2459,12.4086
PS_1642,Weekday,8,2018-01-17,7.278,0.7251,9.2244,9.9495,2.1294
PS_1642,Weekday,18,2018-01-18,17.4182,0.7959,4.8209,5.6168,1.8207
PS_1642,Weekday,17,2018-01-19,16.9132,5.7121,30.3549,36.067,9.3149
PS_1642,Weekday,22,2018-01-22,21.5775,2.6414,13.0151,15.6564,12.1323
