user_id,day_type,bin,calendar_date,arrival_hour,duration_h,gap_h,tau_eff_h,energy_kwh
ASK_Plass19,Weekday,9,2019-08-30,16.6485,3.3901,38.5945,41.9846,24.0812
ASK_Plass19,Weekday,8,2019-09-02,19.6983,13.0044,24.8648,37.8691,41.4037
ASK_Plass19,Weekday,9,2019-09-06,16.3525,14.646,71.5248,86.1708,52.8597
ASK_Plass19,Weekday,10,2019-09-10,18.7137,13.2463,43.1147,56.361,39.0985
ASK_Plass19,Weekday,11,2019-09-18,20.8353,11.9347,120.8897,132.8243,42.0637
ASK_Plass19,Weekday,4,2019-09-18,21.8097,9.8649,1.0026,10.8676,37.1928
ASK_Plass19,Weekday,11,2019-09-19,20.5576,5.0175,22.9384,27.9559,46.3519
ASK_Plass19,Weekday,11,2019-09-25,20.4281,13.5,72.8778,86.3779,22.3575
ASK_Plass19,Weekday,11,2019-10-07,20.8609,16.5489,179.9697,196.5186,41.9367
ASK_Plass19,Weekday,12,2019-10-15,18.152,14.1289,126.038,140.1669,35.5298
ASK_Plass19,Weekday,10,2019-10-18,18.919,14.4892,63.1116,77.6008,22.7201
ASK_Plass19,Weekday,5,2019-10-23,21.913,7.1131,59.7458,66.8588,61.9162
ASK_Plass19,Weekday,11,2019-10-28,21.0554,4.2426,59.7836,64.0262,51.7287
ASK_Plass19,Weekday,8,2019-10-30,17.4413,8.7508,47.1287,55.8794,14.1426
ASK_Plass19,Weekday,11,2019-10-31,21.1575,29.2224,5.2739,34.4963,37.0956
ASK_Plass19,Weekday,8,2019-11-07,17.2596,15.0694,94.0301,109.0994,20.6642
ASK_Plass19,Weekday,11,2019-11-08,21.6947,1.1432,23.4342,24.5775,55.1395
ASK_Plass19,Weekday,9,2019-11-12,16.6264,16.3791,37.1635,53.5425,19.4808
ASK_Plass19,Weekday,11,2019-11-18,21.5363,15.566,85.6576,101.2236,34.8561
ASK_Plass19,Weekday,9,2019-11-20,16.6665,17.0809,15.0309,32.1118,42.0634
ASK_Plass19,Weekday,10,2019-11-22,18.4821,11.0264,53.7755,64.8019,17.0321
ASK_Plass19,Weekday,11,2019-11-29,21.9685,19.8757,79.9484,99.8241,52.0964
ASK_Plass19,Weekday,9,2019-12-04,16.8564,2.172,85.4111,87.5831,60.6345
ASK_Plass19,Weekday,8,2019-12-05,17.0448,13.3793,6.399,19.7783,32.124
ASK_Plass19,Weekday,12,2019-12-06,22.0365,7.9013,22.0804,29.9817,44.1435
ASK_Plass19,Weekday,9,2019-12-13,16.7874,13.2093,109.8069,123.0162,20.0661
ASK_Plass19,Weekday,11,2019-12-20,21.3074,2.7709,102.8925,105.6634,7.5485
ASK_Plass19,Weekday,7,2019-12-24,19.4602,11.5812,36.1388,47.72,23.1842
ASK_Plass19,Weekday,7,2019-12-25,7.8159,10.8315,13.4294,24.2609,34.9785
ASK_Plass19,Weekday,10,2019-12-30,18.8455,13.7558,71.3382,85.094,42.4915
ASK_Plass19,Weekday,11,2020-01-02,21.6865,22.5029,29.6718,52.1747,44.4957
ASK_Plass19,Weekday,10,2020-01-08,18.4418,18.1975,84.3432,102.5406,8.0361
ASK_Plass19,Weekday,9,2020-01-09,16.7661,3.325,25.8579,29.1829,36.2111
ASK_Plass19,Weekday,12,2020-01-09,21.7749,1.0624,9.8526,10.915,17.8158
ASK_Plass19,Weekday,7,2020-01-13,14.6984,9.142,33.1153,42.2573,35.7161
ASK_Plass19,Weekday,12,2020-01-15,20.1323,0.4483,50.7997,51.248,36.5815
ASK_Plass19,Weekday,10,2020-01-22,19.3036,11.6437,106.2406,117.8843,1.8844
ASK_Plass19,Weekday,11,2020-01-23,21.1056,10.4475,10.0204,20.4679,29.284
ASK_Plass19,Weekday,11,2020-01-29,21.4336,17.8222,81.2627,99.0848,37.253
ASK_Plass19,Weekend,6,2018-11-24,16.3141,25.6669,39.5671,65.234,6.5639
ASK_Plass19,Weekend,9,2018-12-01,14.6087,18.8141,30.1595,48.9736,51.1153
ASK_Plass19,Weekend,7,2018-12-08,14.6177,5.0379,30.2385,35.2764,22.8143
ASK_Plass19,Weekend,9,2018-12-09,14.9091,5.4584,28.7669,34.2254,0.3618
ASK_Plass19,Weekend,8,2018-12-15,20.3412,0.8661,8.1447,9.0107,28.4031
ASK_Plass19,Weekend,7,2018-12-16,12.121,8.4914,18.0114,26.5028,29.1457
ASK_Plass19,Weekend,9,2018-12-22,20.5148,18.0077,5.0393,23.047,38.2915
ASK_Plass19,Weekend,11,2018-12-22,13.4293,3.5399,11.1965,14.7364,21.5735
ASK_Plass19,Weekend,9,2018-12-30,15.3605,12.5608,48.3171,60.8779,72.9989
ASK_Plass19,Weekend,8,2019-01-13,16.519,1.9016,98.6144,100.516,23.4294
ASK_Plass19,Weekend,6,2019-01-20,16.869,12.0288,35.849,47.8778,49.5263
ASK_Plass19,Weekend,9,2019-01-26,19.567,0.4525,24.6919,25.1443,14.7389
ASK_Plass19,Weekend,11,2019-02-02,15.5058,11.1203,36.5091,47.6294,39.697
ASK_Plass19,Weekend,7,2019-02-16,21.7018,20.6508,80.9436,101.5943,33.3958
ASK_Plass19,Weekend,9,2019-02-17,16.6758,0.3224,17.8133,18.1357,48.8127
ASK_Plass19,Weekend,8,2019-02-23,15.2611,10.0243,3.5417,13.566,17.2684
ASK_Plass19,Weekend,7,2019-02-23,20.3792,2.9301,5.243,8.1731,51.0446
ASK_Plass19,Weekend,11,2019-03-30,11.5931,1.9364,240.0514,241.9878,54.4125
ASK_Plass19,Weekend,7,2019-03-31,16.2142,0.8239,13.7502,14.5741,35.3109
ASK_Plass19,Weekend,9,2019-04-07,15.0625,6.5587,47.9941,54.5528,40.8212
ASK_Plass19,Weekend,7,2019-04-14,18.2039,4.4534,45.1673,49.6207,21.2437
ASK_Plass19,Weekend,9,2019-04-27,12.6997,3.0329,63.8853,66.9181,7.7117
ASK_Plass19,Weekend,8,2019-05-04,17.5929,1.4374,59.0008,60.4382,24.9771
ASK_Plass19,Weekend,9,2019-05-18,12.7274,1.2986,99.3852,100.6838,47.8672
ASK_Plass19,Weekend,8,2019-05-26,20.3444,17.679,56.4364,74.1155,29.3483
ASK_Plass19,Weekend,10,2019-06-08,17.9506,18.8796,42.4925,61.3721,37.8006
ASK_Plass19,Weekend,10,2019-06-16,15.7472,12.3467,63.6483,75.995,19.837
ASK_Plass19,Weekend,8,2019-07-06,13.384,6.2131,109.043,115.2561,21.1874
ASK_Plass19,Weekend,9,2019-07-07,17.4733,7.9666,10.3543,18.3209,64.2641
ASK_Plass19,Weekend,12,2019-07-20,20.4005,21.4043,66.6989,88.1032,71.7433
ASK_Plass19,Weekend,11,2019-07-27,19.3253,0.5261,33.759,34.2851,61.5509
ASK_Plass19,Weekend,7,2019-08-17,16.8185,2.856,137.1674,140.0234,4.3555
ASK_Plass19,Weekend,9,2019-08-18,18.7515,28.0793,9.4983,37.5776,47.6057
ASK_Plass19,Weekend,11,2019-09-08,17.176,36.1444,90.6264,126.7708,47.7853
ASK_Plass19,Weekend,10,2019-09-15,18.369,2.8124,46.9171,49.7295,44.1715
ASK_Plass19,Weekend,8,2019-09-15,17.9316,10.1963,4.6934,14.8897,30.6767
ASK_Plass19,Weekend,11,2019-09-21,5.7145,18.2266,3.9911,22.2178,73.4118
ASK_Plass19,Weekend,11,2019-09-28,18.3514,1.0832,35.9367,37.0199,20.3925
ASK_Plass19,Weekend,9,2019-10-06,20.0396,20.741,48.7577,69.4988,33.2797
ASK_Plass19,Weekend,11,2019-10-13,17.1712,2.1196,59.0896,61.2093,38.0867
ASK_Plass19,Weekend,10,2019-10-20,17.6035,0.6237,39.6402,40.2639,6.1896
ASK_Plass19,Weekend,8,2019-10-26,14.4233,16.5377,3.7936,20.3313,43.594
ASK_Plass19,Weekend,6,2019-11-16,20.9189,34.9878,123.3283,158.316,57.7161
ASK_Plass19,Weekend,9,2019-11-23,12.0477,18.7623,21.4427,40.205,34.3816
ASK_Plass19,Weekend,8,2019-12-07,19.0145,37.4815,54.4774,91.9588,35.4515
ASK_Plass19,Weekend,9,2019-12-08,17.5506,5.9287,25.2916,31.2203,35.8384
ASK_Plass19,Weekend,8,2019-12-21,14.2808,6.4692,55.336,61.8052,23.5844
ASK_Plass19,Weekend,9,2019-12-29,16.5883,6.96,65.4417,72.4017,57.0435
ASK_Plass19,Weekend,11,2020-01-11,13.8703,44.6146,24.7817,69.3964,60.5762
ASK_Plass19,Weekend,11,2020-01-12,19.5627,2.5244,23.4516,25.976,36.4619
ASK_Plass19,Weekend,7,2020-01-12,18.3882,8.5097,2.9446,11.4543,56.0314
ASK_Plass21,Weekday,9,2018-11-20,16.8483,13.9435,11.8765,25.82,5.303
ASK_Plass21,Weekday,9,2018-11-22,17.5335,15.375,40.0839,55.4589,4.5094
ASK_Plass21,Weekday,9,2018-11-23,16.2715,15.5744,1.832,17.4064,7.7215
ASK_Plass21,Weekday,8,2018-11-30,14.9937,88.0547,33.0203,121.0751,3.1669
ASK_Plass21,Weekday,9,2018-12-03,16.641,15.3217,20.65,35.9718,3.2699
ASK_Plass21,Weekday,9,2018-12-05,17.5885,48.8716,1.1383,50.0099,4.0216
ASK_Plass21,Weekday,6,2018-12-06,18.4553,14.3249,5.2816,19.6065,7.9723
ASK_Plass21,Weekday,8,2018-12-07,15.8483,16.0866,2.0306,18.1172,4.6635
ASK_Plass21,Weekday,9,2018-12-10,16.4064,16.3067,4.3297,20.6363,5.425
ASK_Plass21,Weekday,9,2018-12-11,16.0519,14.8424,5.737,20.5794,8.037
ASK_Plass21,Weekday,6,2018-12-11,20.3809,15.458,6.4439,21.9019,7.5498
ASK_Plass21,Weekday,6,2018-12-13,6.8634,13.6202,12.0729,25.693,5.2153
ASK_Plass21,Weekday,9,2018-12-14,17.5098,21.77,13.9345,35.7044,6.7216
ASK_Plass21,Weekday,11,2018-12-17,20.9147,10.6193,6.8585,17.4778,10.3124
ASK_Plass21,Weekday,4,2018-12-20,7.3056,48.3298,38.1213,86.4511,6.139
ASK_Plass21,Weekday,9,2018-12-24,16.3217,13.0423,30.8356,43.8779,8.2552
ASK_Plass21,Weekday,9,2018-12-27,17.5577,14.1167,60.6948,74.8115,10.8118
ASK_Plass21,Weekday,9,2018-12-28,17.7028,4.4715,2.6535,7.125,5.778
ASK_Plass21,Weekday,11,2018-12-31,20.3791,11.4147,29.3386,40.7533,10.6108
ASK_Plass21,Weekday,5,2019-01-02,17.2975,18.9422,15.5938,34.536,3.8352
ASK_Plass21,Weekday,9,2019-01-04,16.8559,4.5246,41.1616,45.6862,5.9858
ASK_Plass21,Weekday,10,2019-01-07,19.4525,12.7873,28.929,41.7163,3.3435
ASK_Plass21,Weekday,9,2019-01-08,17.3819,15.9909,3.5105,19.5015,4.2698
ASK_Plass21,Weekday,9,2019-01-08,17.0779,3.4289,1.7009,5.1298,3.0695
ASK_Plass21,Weekday,9,2019-01-10,17.1276,26.1667,18.1174,44.2841,2.9054
ASK_Plass21,Weekday,8,2019-01-11,15.9545,17.6934,8.9539,26.6474,6.5518
ASK_Plass21,Weekday,9,2019-01-17,16.4521,14.0417,62.6159,76.6576,4.5049
ASK_Plass21,Weekday,4,2019-01-18,15.7883,9.4704,16.7994,26.2698,4.2304
ASK_Plass21,Weekday,8,2019-01-23,14.6465,67.6819,23.8994,91.5813,2.7438
ASK_Plass21,Weekday,9,2019-01-25,16.2037,16.5663,12.3281,28.8944,6.65
ASK_Plass21,Weekday,9,2019-01-30,16.5553,81.0176,5.3629,86.3805,6.3823
ASK_Plass21,Weekday,9,2019-01-31,16.5671,2.8232,5.5657,8.3889,8.7392
ASK_Plass21,Weekday,9,2019-02-04,16.4139,15.1514,48.4532,63.6046,5.6387
ASK_Plass21,Weekday,8,2019-02-05,15.9116,16.9925,2.9969,19.9894,4.823
ASK_Plass21,Weekday,9,2019-02-11,17.9107,74.2708,21.5627,95.8335,10.5878
ASK_Plass21,Weekday,8,2019-02-14,15.8949,67.6297,0.6922,68.3218,5.7557
ASK_Plass21,Weekday,9,2019-02-20,16.2513,91.8078,13.3859,105.1937,4.9019
ASK_Plass21,Weekday,12,2019-02-26,18.2298,11.0053,87.1805,98.1859,5.5251
ASK_Plass21,Weekday,9,2019-02-27,16.6366,18.9858,4.1671,23.153,5.8465
ASK_Plass21,Weekday,9,2019-03-01,17.5475,12.1423,31.0136,43.156,4.4137
ASK_Plass21,Weekday,9,2019-03-05,17.1049,1.0533,34.5167,35.57,4.2785
ASK_Plass21,Weekday,9,2019-03-07,16.4172,38.7275,13.1534,51.8809,8.0657
ASK_Plass21,Weekday,9,2019-03-12,16.5022,15.5937,53.3965,68.9902,3.5401
ASK_Plass21,Weekday,9,2019-03-13,16.5822,16.6996,18.3553,35.0549,8.8545
ASK_Plass21,Weekday,9,2019-03-15,17.574,41.7927,0.5016,42.2943,3.6456
ASK_Plass21,Weekday,9,2019-03-19,17.6868,48.4463,12.8919,61.3382,6.5832
ASK_Plass21,Weekday,6,2019-03-20,16.4717,13.2575,7.23,20.4875,4.2482
ASK_Plass21,Weekday,8,2019-03-21,15.8767,15.9049,0.7579,16.6629,2.7507
ASK_Plass21,Weekday,9,2019-03-22,16.5137,15.2389,9.4324,24.6714,4.7979
ASK_Plass21,Weekday,9,2019-03-26,17.7066,16.5278,24.2678,40.7956,5.6557
ASK_Plass21,Weekday,9,2019-03-27,16.1595,13.6422,5.6524,19.2946,9.4887
ASK_Plass21,Weekday,9,2019-03-27,16.4231,4.4739,5.4515,9.9254,4.4545
ASK_Plass21,Weekday,10,2019-03-28,18.8402,12.2128,14.8122,27.025,2.2233
ASK_Plass21,Weekday,9,2019-03-29,16.378,14.6005,4.379,18.9795,3.2677
ASK_Plass21,Weekday,9,2019-04-02,16.1621,13.2006,33.9062,47.1068,8.9569
ASK_Plass21,Weekday,9,2019-04-03,17.4756,3.7888,33.3905,37.1792,6.3404
ASK_Plass21,Weekday,9,2019-04-04,16.3441,15.1515,5.1549,20.3064,7.6239
ASK_Plass21,Weekday,11,2019-04-05,22.3889,9.075,11.5258,20.6008,4.259
ASK_Plass21,Weekday,9,2019-04-08,16.4215,1.2801,11.1141,12.3942,6.2622
ASK_Plass21,Weekday,12,2019-04-09,18.1674,13.9787,12.0198,25.9985,5.1454
ASK_Plass21,Weekday,9,2019-04-09,16.3544,0.0963,1.3487,1.445,7.0376
ASK_Plass21,Weekday,11,2019-04-10,21.1114,10.2064,9.3441,19.5505,9.1244
ASK_Plass21,Weekday,8,2019-04-10,14.744,1.8845,1.4858,3.3703,3.8566
ASK_Plass21,Weekday,9,2019-04-10,17.5997,1.6835,3.5412,5.2247,5.9025
ASK_Plass21,Weekday,9,2019-04-11,16.7152,13.7123,9.0636,22.7759,4.6784
ASK_Plass21,Weekday,9,2019-04-12,17.7979,15.0808,3.0213,18.1022,4.0244
ASK_Plass21,Weekday,9,2019-04-16,16.4268,53.4127,9.3884,62.801,4.5767
ASK_Plass21,Weekday,9,2019-04-17,17.7635,16.8189,1.2752,18.094,5.1743
ASK_Plass21,Weekday,10,2019-04-18,19.9304,13.5022,14.4546,27.9568,6.3367
ASK_Plass21,Weekday,9,2019-04-19,16.6424,12.1997,6.8411,19.0408,6.9224
ASK_Plass21,Weekday,8,2019-04-22,15.9374,16.1177,7.0746,23.1923,6.4018
ASK_Plass21,Weekday,9,2019-04-24,16.0438,49.1561,9.24,58.3961,3.5001
ASK_Plass21,Weekday,9,2019-04-26,16.5164,5.2417,35.2354,40.4771,4.2727
ASK_Plass21,Weekday,9,2019-04-26,16.531,0.2157,0.365,0.5807,3.237
ASK_Plass21,Weekday,9,2019-04-29,16.7214,15.752,18.654,34.406,3.9283
ASK_Plass21,Weekday,10,2019-05-01,19.3884,12.751,12.4014,25.1524,4.7645
ASK_Plass21,Weekday,9,2019-05-03,16.5002,48.9909,5.4023,54.3932,3.7464
ASK_Plass21,Weekday,9,2019-05-06,17.4329,16.1953,12.6965,28.8918,9.8986
ASK_Plass21,Weekday,9,2019-05-07,17.6651,12.996,22.1764,35.1723,3.9367
ASK_Plass21,Weekday,9,2019-05-08,16.4534,13.269,6.991,20.26,6.0871
ASK_Plass21,Weekday,9,2019-05-10,17.5664,15.6287,17.2155,32.8443,4.026
ASK_Plass21,Weekday,8,2019-05-10,14.7533,2.5788,3.5138,6.0925,4.903
ASK_Plass21,Weekday,9,2019-05-13,17.6428,14.2803,3.5881,17.8684,5.0889
ASK_Plass21,Weekday,9,2019-05-14,17.3286,15.8634,4.8219,20.6854,2.7834
ASK_Plass21,Weekday,9,2019-05-14,17.528,1.257,9.5472,10.8043,1.7248
ASK_Plass21,Weekday,9,2019-05-15,17.481,31.9261,4.1649,36.091,4.6383
ASK_Plass21,Weekday,9,2019-05-20,17.546,49.3879,8.3886,57.7765,8.3639
ASK_Plass21,Weekday,8,2019-05-21,15.9247,16.3741,3.5753,19.9495,13.1998
ASK_Plass21,Weekday,9,2019-05-22,16.7953,16.0992,11.273,27.3722,5.0301
ASK_Plass21,Weekday,10,2019-05-23,19.1495,13.8294,1.9793,15.8087,6.5745
ASK_Plass21,Weekday,9,2019-05-27,16.2568,16.1013,36.6474,52.7487,4.7911
ASK_Plass21,Weekday,9,2019-05-29,16.2866,14.1637,31.1263,45.2899,5.1719
ASK_Plass21,Weekday,9,2019-05-29,17.7067,14.167,2.5258,16.6928,8.9261
ASK_Plass21,Weekday,9,2019-06-04,17.3575,49.5843,43.2987,92.883,5.0714
ASK_Plass21,Weekday,8,2019-06-05,15.9134,0.7087,25.5197,26.2284,2.9733
ASK_Plass21,Weekday,11,2019-06-06,21.9171,11.0035,9.5998,20.6033,8.4645
ASK_Plass21,Weekday,8,2019-06-06,15.9138,1.5036,0.8257,2.3294,4.2652
ASK_Plass21,Weekday,8,2019-06-10,14.8276,15.6594,16.6941,32.3535,8.612
ASK_Plass21,Weekday,10,2019-06-11,18.6828,12.6699,14.2951,26.965,7.0583
ASK_Plass21,Weekday,9,2019-06-12,16.3692,12.7864,13.809,26.5954,3.6096
ASK_Plass21,Weekday,9,2019-06-13,17.75,15.4902,14.8631,30.3534,4.8356
ASK_Plass21,Weekday,12,2019-06-14,19.2007,14.1623,6.5352,20.6975,5.1965
ASK_Plass21,Weekday,9,2019-06-17,17.4723,13.8085,22.3014,36.1099,5.937
ASK_Plass21,Weekday,9,2019-06-19,17.2454,14.6561,29.4413,44.0973,4.459
ASK_Plass21,Weekday,6,2019-06-20,16.1273,15.0674,11.0628,26.1302,1.9215
ASK_Plass21,Weekday,8,2019-06-21,15.9309,1.677,9.1765,10.8535,2.919
ASK_Plass21,Weekday,9,2019-06-24,16.4993,12.6148,8.6854,21.3002,4.1509
ASK_Plass21,Weekday,9,2019-06-24,17.0265,5.2607,2.8396,8.1003,2.1552
ASK_Plass21,Weekday,10,2019-06-26,19.5801,37.835,11.1085,48.9435,1.7956
ASK_Plass21,Weekday,9,2019-06-28,17.5487,14.6167,23.5404,38.1571,4.8379
ASK_Plass21,Weekday,8,2019-07-01,15.1602,16.6067,14.6998,31.3065,2.9734
ASK_Plass21,Weekday,9,2019-07-02,16.6312,16.112,0.4109,16.5229,8.9537
ASK_Plass21,Weekday,9,2019-07-03,16.2996,0.6287,23.7998,24.4285,9.4607
ASK_Plass21,Weekday,10,2019-07-04,19.2208,12.8714,15.1943,28.0656,7.9646
ASK_Plass21,Weekday,11,2019-07-05,20.9266,13.3142,9.108,22.4222,4.0989
ASK_Plass21,Weekday,8,2019-07-10,15.7279,70.3083,2.1297,72.438,2.8137
ASK_Plass21,Weekday,9,2019-07-15,16.5871,42.1036,38.2089,80.3125,7.0064
ASK_Plass21,Weekday,12,2019-07-16,16.0906,0.8899,10.8419,11.7319,5.5986
ASK_Plass21,Weekday,9,2019-07-18,17.3962,4.6169,56.8794,61.4963,7.4489
ASK_Plass21,Weekday,10,2019-07-22,18.4738,24.4588,9.6962,34.155,4.5417
ASK_Plass21,Weekday,7,2019-08-05,16.0104,14.8412,243.6847,258.5258,5.3596
ASK_Plass21,Weekday,9,2019-08-07,16.8142,12.8275,24.4758,37.3033,3.4533
ASK_Plass21,Weekday,10,2019-08-12,19.1868,54.0573,21.3909,75.4482,10.7251
ASK_Plass21,Weekday,9,2019-08-14,17.8119,17.371,23.0435,40.4145,3.5314
