user_id,day_type,bin,n_bin,fallback,pi0,D_family,G_family,E_family,A_family,n_pool_A
KR_U195,Weekday,18,2,2,0.0408,TruncGMM(K=2),Weibull,TruncGMM(K=2),TruncGMM(K=3),20
KR_U195,Weekday,19,11,2,0.2245,TruncGMM(K=2),Weibull,TruncGMM(K=2),TruncGMM(K=3),11
KR_U195,Weekday,20,9,2,0.1837,TruncGMM(K=2),Weibull,TruncGMM(K=2),TruncGMM(K=3),9
KR_U195,Weekday,21,2,2,0.0408,TruncGMM(K=2),Weibull,TruncGMM(K=2),TruncGMM(K=3),20
KR_U195,Weekday,22,2,2,0.0408,TruncGMM(K=2),Weibull,TruncGMM(K=2),TruncGMM(K=3),20
KR_U195,Weekday,23,1,2,0.0204,TruncGMM(K=2),Weibull,TruncGMM(K=2),TruncGMM(K=3),20
KR_U195,Weekday,24,13,2,0.2653,TruncGMM(K=2),Weibull,TruncGMM(K=2),TruncGMM(K=3),13
TRO_R_AsO10-1,Weekend,1,3,2,0.0857,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,2,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,3,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,4,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,5,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,6,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,7,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,8,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,9,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,10,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,11,1,2,0.0286,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,12,1,2,0.0286,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,13,1,2,0.0286,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,14,1,2,0.0286,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,15,2,2,0.0571,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,16,4,2,0.1143,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,17,4,2,0.1143,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,18,5,2,0.1429,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),5
TRO_R_AsO10-1,Weekend,19,2,2,0.0571,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,20,3,2,0.0857,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,21,2,2,0.0571,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,22,4,2,0.1143,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,23,2,2,0.0571,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
TRO_R_AsO10-1,Weekend,24,0,2,0.0,TruncGMM(K=1),LogNormal,LogNormal,TruncGMM(K=2),20
PS_1222,Weekday,1,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,2,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,3,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,4,1,2,0.0123,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,5,1,2,0.0123,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,6,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,7,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,8,12,2,0.1481,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),12
PS_1222,Weekday,9,1,2,0.0123,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,10,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,11,1,2,0.0123,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,12,1,2,0.0123,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,13,2,2,0.0247,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,14,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,15,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,16,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,17,16,1,0.1975,LogNormal,TruncGMM(K=2),TruncGMM(K=2),TruncGMM(K=1),16
PS_1222,Weekday,18,26,1,0.321,LogNormal,LogNormal,LogNormal,TruncGMM(K=1),26
PS_1222,Weekday,19,8,2,0.0988,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),8
PS_1222,Weekday,20,5,2,0.0617,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),5
PS_1222,Weekday,21,4,2,0.0494,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,22,2,2,0.0247,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,23,1,2,0.0123,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
PS_1222,Weekday,24,0,2,0.0,TruncGMM(K=2),TruncGMM(K=3),TruncGMM(K=3),TruncGMM(K=5),20
KR_U434,Weekday,1,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,2,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,3,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,4,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,5,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,6,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,7,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,8,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,9,5,2,0.0373,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),5
KR_U434,Weekday,10,14,2,0.1045,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),14
KR_U434,Weekday,11,9,2,0.0672,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),9
KR_U434,Weekday,12,3,2,0.0224,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,13,1,2,0.0075,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,14,4,2,0.0299,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,15,5,2,0.0373,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),5
KR_U434,Weekday,16,9,2,0.0672,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),9
KR_U434,Weekday,17,20,1,0.1493,Weibull,LogNormal,TruncGMM(K=1),Weibull,20
KR_U434,Weekday,18,46,1,0.3433,Weibull,LogNormal,Weibull,TruncGMM(K=1),46
KR_U434,Weekday,19,17,1,0.1269,TruncGMM(K=1),TruncGMM(K=2),TruncGMM(K=1),LogNormal,17
KR_U434,Weekday,20,1,2,0.0075,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,21,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,22,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,23,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U434,Weekday,24,0,2,0.0,Weibull,TruncGMM(K=6),Weibull,TruncGMM(K=3),20
KR_U194,Weekend,1,3,2,0.1364,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,2,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,3,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,4,1,2,0.0455,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,5,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,6,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,7,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,8,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,9,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,10,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,11,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,12,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,13,1,2,0.0455,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,14,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,15,2,2,0.0909,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,16,2,2,0.0909,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,17,1,2,0.0455,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,18,3,2,0.1364,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,19,1,2,0.0455,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,20,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,21,3,2,0.1364,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,22,0,2,0.0,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,23,1,2,0.0455,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
KR_U194,Weekend,24,4,2,0.1818,TruncGMM(K=2),LogNormal,Weibull,TruncGMM(K=2),20
OSL_T_74,Weekend,1,1,2,0.0192,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,2,0,2,0.0,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,3,0,2,0.0,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,4,0,2,0.0,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,5,2,2,0.0385,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,6,0,2,0.0,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,7,0,2,0.0,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,8,0,2,0.0,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,9,1,2,0.0192,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,10,0,2,0.0,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,11,0,2,0.0,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,12,2,2,0.0385,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,13,2,2,0.0385,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,14,2,2,0.0385,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,15,7,2,0.1346,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),7
OSL_T_74,Weekend,16,5,2,0.0962,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),5
OSL_T_74,Weekend,17,2,2,0.0385,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,18,4,2,0.0769,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,19,5,2,0.0962,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),5
OSL_T_74,Weekend,20,6,2,0.1154,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),6
OSL_T_74,Weekend,21,4,2,0.0769,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,22,5,2,0.0962,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),5
OSL_T_74,Weekend,23,3,2,0.0577,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
OSL_T_74,Weekend,24,1,2,0.0192,Exponential,Weibull,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,1,2,2,0.0513,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,2,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,3,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,4,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,5,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,6,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,7,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,8,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,9,1,2,0.0256,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,10,2,2,0.0513,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,11,1,2,0.0256,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,12,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,13,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,14,1,2,0.0256,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,15,3,2,0.0769,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,16,0,2,0.0,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,17,3,2,0.0769,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,18,5,2,0.1282,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),5
BAR_2_Plass9,Weekend,19,5,2,0.1282,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),5
BAR_2_Plass9,Weekend,20,4,2,0.1026,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,21,2,2,0.0513,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,22,3,2,0.0769,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,23,3,2,0.0769,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
BAR_2_Plass9,Weekend,24,4,2,0.1026,TruncGMM(K=1),Exponential,TruncGMM(K=1),TruncGMM(K=1),20
KR_U1230,Weekday,1,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,2,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,3,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,4,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,5,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,6,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,7,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,8,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,9,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,10,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,11,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,12,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,13,3,2,0.0423,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,14,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,15,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,16,1,2,0.0141,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,17,1,2,0.0141,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,18,57,1,0.8028,TruncGMM(K=2),TruncGMM(K=5),TruncGMM(K=2),TruncGMM(K=1),57
KR_U1230,Weekday,19,8,2,0.1127,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),8
KR_U1230,Weekday,20,1,2,0.0141,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,21,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,22,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,23,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
KR_U1230,Weekday,24,0,2,0.0,TruncGMM(K=2),TruncGMM(K=6),TruncGMM(K=2),TruncGMM(K=3),20
PS_1642,Weekend,1,1,2,0.009,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,2,0,2,0.0,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,3,0,2,0.0,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,4,1,2,0.009,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,5,0,2,0.0,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,6,0,2,0.0,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,7,0,2,0.0,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,8,0,2,0.0,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,9,2,2,0.018,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,10,6,2,0.0541,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),6
PS_1642,Weekend,11,3,2,0.027,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,12,11,2,0.0991,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),11
PS_1642,Weekend,13,25,1,0.2252,Weibull,LogNormal,Weibull,TruncGMM(K=2),25
PS_1642,Weekend,14,8,2,0.0721,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),8
PS_1642,Weekend,15,5,2,0.045,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),5
PS_1642,Weekend,16,6,2,0.0541,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),6
PS_1642,Weekend,17,4,2,0.036,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,18,6,2,0.0541,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),6
PS_1642,Weekend,19,3,2,0.027,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,20,3,2,0.027,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,21,9,2,0.0811,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),9
PS_1642,Weekend,22,11,2,0.0991,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),11
PS_1642,Weekend,23,4,2,0.036,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
PS_1642,Weekend,24,3,2,0.027,Weibull,Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,1,0,2,0.0,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,2,0,2,0.0,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,3,0,2,0.0,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,4,0,2,0.0,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,5,0,2,0.0,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,6,0,2,0.0,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,7,1,2,0.0053,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=3),20
TRO_R_Bl2-1,Weekday,8,9,2,0.0479,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=3),9
TRO_R_Bl2-1,Weekday,9,7,2,0.0372,TruncGMM(K=2),Weibull,TruncGMM(K=1),TruncGMM(K=3),7
