user_id,day_type,bin,calendar_date,arrival_hour,duration_h,gap_h,tau_eff_h,energy_kwh
ASK_Plass19,Weekday,17,2019-05-13,16.2252,16.5148,17.1423,33.6571,13.1861
ASK_Plass19,Weekday,17,2019-05-15,16.6591,14.8635,28.9781,43.8416,31.5815
ASK_Plass19,Weekday,22,2019-05-17,21.7553,10.0946,42.1885,52.2831,37.6867
ASK_Plass19,Weekday,19,2019-05-20,21.1323,10.7222,11.5666,22.2888,40.3629
ASK_Plass19,Weekday,16,2019-05-29,15.2755,3.7669,163.533,167.2999,36.4599
ASK_Plass19,Weekday,23,2019-05-31,22.2335,16.9234,25.4778,42.4012,30.2503
ASK_Plass19,Weekday,11,2019-06-04,21.4855,15.7826,28.0835,43.8661,18.1584
ASK_Plass19,Weekday,18,2019-06-05,7.362,10.158,15.8323,25.9903,48.2104
ASK_Plass19,Weekday,19,2019-06-07,15.4266,3.9231,37.0356,40.9587,39.7619
ASK_Plass19,Weekday,22,2019-06-12,21.5438,15.4278,73.7647,89.1925,20.7988
ASK_Plass19,Weekday,22,2019-06-13,21.9478,7.402,6.4894,13.8915,9.5638
ASK_Plass19,Weekday,23,2019-06-19,12.1777,0.9824,92.294,93.2764,39.7867
ASK_Plass19,Weekday,19,2019-06-20,21.8061,3.0196,20.9007,23.9203,42.2821
ASK_Plass19,Weekday,22,2019-06-25,21.6932,5.6031,76.0035,81.6066,34.3458
ASK_Plass19,Weekday,17,2019-07-03,16.8047,3.2393,129.2753,132.5146,59.4228
ASK_Plass19,Weekday,17,2019-07-05,16.6123,12.4956,36.5204,49.016,44.465
ASK_Plass19,Weekday,13,2019-07-10,21.3712,10.6838,75.7648,86.4486,25.981
ASK_Plass19,Weekday,17,2019-07-11,16.6169,15.2177,5.7529,20.9706,42.2221
ASK_Plass19,Weekday,22,2019-07-16,21.8967,8.8379,57.5713,66.4092,38.5659
ASK_Plass19,Weekday,20,2019-07-24,18.0238,3.4271,147.536,150.9631,56.6591
ASK_Plass19,Weekday,21,2019-07-30,21.7442,2.3524,93.5945,95.9469,42.4289
ASK_Plass19,Weekday,17,2019-07-31,16.7614,1.7836,23.6857,25.4693,21.5011
ASK_Plass19,Weekday,17,2019-08-02,16.3095,2.0078,31.3029,33.3107,52.8319
ASK_Plass19,Weekday,19,2019-08-06,20.4768,3.5048,59.4135,62.9183,30.493
ASK_Plass19,Weekday,23,2019-08-12,15.5868,9.2394,74.1825,83.4219,22.3743
ASK_Plass19,Weekday,13,2019-08-13,21.21,8.3049,20.4127,28.7176,52.9498
ASK_Plass19,Weekday,19,2019-08-16,21.8273,13.5759,49.4743,63.0501,30.1195
ASK_Plass19,Weekday,21,2019-08-23,14.805,7.7614,116.489,124.2504,39.257
ASK_Plass19,Weekday,22,2019-08-30,21.7166,9.8124,107.7659,117.5783,39.8715
ASK_Plass19,Weekday,23,2019-09-03,15.1177,15.5309,37.0159,52.5468,34.5735
ASK_Plass19,Weekday,17,2019-09-04,16.835,14.5105,14.2049,28.7153,37.8
ASK_Plass19,Weekday,23,2019-09-12,18.2447,0.4317,137.7476,138.1792,11.8826
ASK_Plass19,Weekday,19,2019-09-17,21.3992,2.4489,64.6233,67.0721,38.8179
ASK_Plass19,Weekday,9,2019-09-20,21.5999,15.4392,75.9905,91.4297,47.8187
ASK_Plass19,Weekday,19,2019-09-30,19.1708,9.0052,113.9079,122.9131,12.6323
ASK_Plass19,Weekday,21,2019-10-02,18.9372,10.9049,58.1278,69.0327,47.8017
ASK_Plass19,Weekday,20,2019-10-08,21.496,12.0734,66.2882,78.3616,17.0367
ASK_Plass19,Weekday,22,2019-10-09,21.5261,9.7066,26.5149,36.2215,40.1396
ASK_Plass19,Weekday,22,2019-10-11,21.8687,8.0116,43.2628,51.2744,38.1851
ASK_Plass19,Weekday,20,2019-10-15,21.0597,13.9403,17.9359,31.8762,38.1598
ASK_Plass19,Weekday,22,2019-10-18,21.6929,7.8739,65.4761,73.35,41.0893
ASK_Plass19,Weekday,22,2019-10-21,21.2647,6.5746,12.6259,19.2005,19.2246
ASK_Plass19,Weekday,8,2019-10-23,22.4112,8.8742,42.4857,51.3599,51.5887
ASK_Plass19,Weekday,21,2019-10-25,19.141,2.1076,50.7277,52.8352,37.6936
ASK_Plass19,Weekday,13,2019-10-30,18.3975,12.9662,51.8566,64.8228,38.7789
ASK_Plass19,Weekday,23,2019-10-31,20.6011,14.6794,14.7971,29.4765,48.6571
ASK_Plass19,Weekday,13,2019-11-01,21.5594,8.0266,27.5995,35.6261,39.6486
ASK_Plass19,Weekday,17,2019-11-08,16.7407,15.1954,90.8599,106.0553,31.0752
ASK_Plass19,Weekday,19,2019-11-12,22.2907,15.4897,42.3798,57.8695,36.2767
ASK_Plass19,Weekday,21,2019-11-14,20.7309,0.043,55.7751,55.8181,4.8702
ASK_Plass19,Weekday,22,2019-11-18,21.9734,9.1256,39.8614,48.987,32.091
ASK_Plass19,Weekday,15,2019-11-19,22.035,7.8284,14.4984,22.3268,33.2686
ASK_Plass19,Weekday,21,2019-11-22,16.2324,9.4433,64.2553,73.6985,33.8918
ASK_Plass19,Weekday,22,2019-11-27,21.1383,14.5029,46.2773,60.7803,41.1944
ASK_Plass19,Weekday,22,2019-11-29,21.5498,8.8525,28.1533,37.0058,27.342
ASK_Plass19,Weekday,22,2019-12-04,21.5078,10.616,78.0234,88.6393,45.1981
ASK_Plass19,Weekday,20,2019-12-06,21.3163,1.7628,30.3511,32.1139,46.5583
ASK_Plass19,Weekday,22,2019-12-11,21.578,9.4902,66.8234,76.3136,26.4179
ASK_Plass19,Weekday,23,2019-12-17,21.5231,3.3242,109.5339,112.8581,78.2429
ASK_Plass19,Weekday,11,2019-12-20,21.3809,1.9882,61.7685,63.7567,47.0383
ASK_Plass19,Weekday,19,2019-12-25,15.9212,15.021,48.3744,63.3954,46.7923
ASK_Plass19,Weekday,21,2020-01-02,20.9023,7.5063,135.7608,143.2671,41.4591
ASK_Plass19,Weekday,17,2020-01-06,16.7665,3.3011,42.9283,46.2294,30.35
ASK_Plass19,Weekday,11,2020-01-15,20.947,9.6813,156.192,165.8733,43.9665
ASK_Plass19,Weekday,19,2020-01-24,15.1965,0.2214,189.7047,189.9261,38.0869
ASK_Plass19,Weekday,23,2020-01-28,15.0333,8.6682,37.5678,46.236,49.0827
ASK_Plass19,Weekend,14,2018-11-18,17.0499,29.4701,14.7705,44.2406,29.0888
ASK_Plass19,Weekend,17,2018-11-25,21.7634,0.5423,31.0722,31.6145,38.9887
ASK_Plass19,Weekend,20,2018-12-22,20.5812,11.4056,164.2775,175.6831,26.4288
ASK_Plass19,Weekend,16,2018-12-23,11.0529,16.9871,14.6116,31.5987,32.2345
ASK_Plass19,Weekend,12,2019-01-19,12.9004,31.2361,127.9551,159.1912,39.6699
ASK_Plass19,Weekend,17,2019-01-27,20.1573,18.6341,53.6557,72.2898,39.2975
ASK_Plass19,Weekend,22,2019-02-09,18.3099,2.458,62.5967,65.0548,36.0715
ASK_Plass19,Weekend,13,2019-03-03,17.887,49.3914,136.968,186.3594,73.2101
ASK_Plass19,Weekend,17,2019-03-23,18.2599,28.4227,85.0826,113.5053,12.3367
ASK_Plass19,Weekend,20,2019-04-06,15.8785,1.5498,100.6425,102.1923,35.801
ASK_Plass19,Weekend,11,2019-04-07,19.5305,6.5509,2.1291,8.68,16.7977
ASK_Plass19,Weekend,20,2019-04-21,20.5342,34.8911,73.9524,108.8435,36.7542
ASK_Plass19,Weekend,16,2019-04-28,21.2395,0.8648,31.5883,32.4531,46.7567
ASK_Plass19,Weekend,21,2019-04-28,21.147,6.9587,13.0039,19.9626,38.3003
ASK_Plass19,Weekend,13,2019-05-18,10.5223,17.5324,87.7616,105.2941,49.2235
ASK_Plass19,Weekend,17,2019-05-19,12.6652,17.0037,7.3864,24.3901,74.1093
ASK_Plass19,Weekend,17,2019-05-19,3.7718,0.631,11.7797,12.4107,56.2332
ASK_Plass19,Weekend,15,2019-05-25,16.6315,7.5347,3.2682,10.8029,30.7192
ASK_Plass19,Weekend,19,2019-06-09,12.0126,2.0992,130.4712,132.5704,33.1314
ASK_Plass19,Weekend,19,2019-06-16,17.2361,7.2877,34.6883,41.976,14.099
ASK_Plass19,Weekend,11,2019-06-22,17.36,7.1553,24.3818,31.5371,26.4542
ASK_Plass19,Weekend,17,2019-07-07,13.7723,26.4092,72.4763,98.8855,48.27
ASK_Plass19,Weekend,18,2019-07-21,20.1545,5.4611,94.2306,99.6917,33.0402
ASK_Plass19,Weekend,21,2019-08-03,17.4957,2.9528,87.5004,90.4532,95.3806
ASK_Plass19,Weekend,21,2019-08-10,12.8302,0.8413,37.6927,38.534,33.2664
ASK_Plass19,Weekend,17,2019-08-11,16.0813,2.2062,13.6756,15.8818,17.4073
ASK_Plass19,Weekend,21,2019-08-18,17.3433,7.9468,35.88,43.8267,55.9969
ASK_Plass19,Weekend,19,2019-08-18,15.0415,3.6176,14.5389,18.1564,6.8653
ASK_Plass19,Weekend,20,2019-08-31,9.8922,10.9581,41.8465,52.8046,13.0961
ASK_Plass19,Weekend,19,2019-08-31,17.6665,3.8881,10.28,14.1681,10.5018
ASK_Plass19,Weekend,11,2019-09-01,16.2611,1.4293,31.3156,32.7449,9.7192
ASK_Plass19,Weekend,17,2019-09-08,15.5068,19.717,20.0064,39.7234,35.3699
ASK_Plass19,Weekend,21,2019-10-05,14.154,11.3135,141.989,153.3026,41.9287
ASK_Plass19,Weekend,14,2019-10-06,18.8047,7.2982,23.3693,30.6675,51.8911
ASK_Plass19,Weekend,22,2019-10-27,17.5542,23.4405,123.6512,147.0916,18.7268
ASK_Plass19,Weekend,20,2019-11-03,15.5028,14.6976,32.4057,47.1033,39.5507
ASK_Plass19,Weekend,19,2019-11-17,18.3698,12.1397,91.8544,103.9942,35.1244
ASK_Plass19,Weekend,16,2019-11-23,21.0703,1.8786,8.5849,10.4635,0.6843
ASK_Plass19,Weekend,21,2019-12-01,18.3154,8.5035,63.2729,71.7764,20.8613
ASK_Plass19,Weekend,21,2019-12-07,17.9365,0.9085,26.8723,27.7808,55.6056
ASK_Plass19,Weekend,13,2019-12-14,15.1957,29.4991,19.1867,48.6857,35.7556
ASK_Plass19,Weekend,17,2020-01-19,13.5375,4.9771,273.2034,278.1805,40.2796
ASK_Plass19,Weekend,20,2020-01-25,14.5248,12.2667,2.4789,14.7456,47.522
ASK_Plass21,Weekday,22,2018-11-21,17.1136,60.5708,8.9823,69.5531,10.6366
ASK_Plass21,Weekday,19,2018-11-27,16.783,76.779,7.7028,84.4818,2.8654
ASK_Plass21,Weekday,17,2018-11-29,16.5304,13.8883,43.7915,57.6798,5.2009
ASK_Plass21,Weekday,17,2018-12-04,16.214,16.6156,51.713,68.3285,11.654
ASK_Plass21,Weekday,21,2018-12-05,17.3565,3.9112,20.4405,24.3517,3.2768
ASK_Plass21,Weekday,16,2018-12-06,15.6802,7.5312,0.3933,7.9246,1.9116
ASK_Plass21,Weekday,17,2018-12-07,16.6493,15.976,23.1804,39.1564,7.7791
ASK_Plass21,Weekday,17,2018-12-10,16.6546,13.556,4.7398,18.2959,7.5611
ASK_Plass21,Weekday,22,2018-12-11,17.2712,16.1407,11.3165,27.4572,5.5195
ASK_Plass21,Weekday,8,2018-12-12,17.1916,5.4169,8.3992,13.8161,3.7856
ASK_Plass21,Weekday,16,2018-12-13,15.0489,15.9877,6.9431,22.9308,3.4437
ASK_Plass21,Weekday,18,2018-12-18,17.47,76.7446,3.4167,80.1613,11.8008
ASK_Plass21,Weekday,17,2018-12-19,15.2928,17.7915,13.5426,31.3341,6.0407
ASK_Plass21,Weekday,16,2018-12-20,15.9541,12.135,1.6147,13.7497,4.6114
ASK_Plass21,Weekday,17,2018-12-20,16.7803,0.8006,2.0604,2.861,4.2772
ASK_Plass21,Weekday,19,2018-12-20,15.8656,4.5434,4.15,8.6934,6.7642
ASK_Plass21,Weekday,17,2018-12-21,16.5001,15.6623,1.8352,17.4975,5.7066
ASK_Plass21,Weekday,19,2018-12-24,15.6635,10.3514,6.0153,16.3668,5.939
ASK_Plass21,Weekday,17,2018-12-25,16.6664,12.8195,14.9699,27.7894,4.6326
ASK_Plass21,Weekday,20,2018-12-25,16.8666,7.6675,7.1446,14.8121,6.7493
ASK_Plass21,Weekday,18,2018-12-27,16.9411,13.6233,14.8411,28.4644,8.192
ASK_Plass21,Weekday,16,2018-12-28,15.2568,15.072,7.8438,22.9158,4.7867
ASK_Plass21,Weekday,18,2018-12-28,17.6623,7.8712,11.4805,19.3518,12.1073
ASK_Plass21,Weekday,17,2019-01-01,16.4967,11.4223,29.5642,40.9864,1.1448
ASK_Plass21,Weekday,22,2019-01-02,17.371,11.8668,6.9437,18.8105,2.3385
ASK_Plass21,Weekday,10,2019-01-03,16.7041,22.2818,10.4181,32.6999,3.4254
ASK_Plass21,Weekday,18,2019-01-04,17.7418,14.8878,7.5556,22.4434,3.8055
ASK_Plass21,Weekday,18,2019-01-08,17.508,13.4978,36.1497,49.6475,4.3177
ASK_Plass21,Weekday,22,2019-01-09,17.1865,18.5652,5.0838,23.649,9.4418
ASK_Plass21,Weekday,19,2019-01-10,10.7478,6.5141,9.0563,15.5705,3.0478
ASK_Plass21,Weekday,17,2019-01-11,15.906,17.3407,1.2828,18.6235,7.0616
ASK_Plass21,Weekday,18,2019-01-14,17.3974,12.7101,7.671,20.3811,3.6496
ASK_Plass21,Weekday,18,2019-01-15,17.3728,8.7659,16.9549,25.7208,9.0432
ASK_Plass21,Weekday,18,2019-01-16,17.4075,16.2134,11.6425,27.8559,4.1506
ASK_Plass21,Weekday,17,2019-01-18,16.7239,16.85,26.896,43.746,9.2299
ASK_Plass21,Weekday,22,2019-01-21,15.0321,11.7304,22.7102,34.4406,7.3192
ASK_Plass21,Weekday,16,2019-01-23,15.1945,39.7364,9.4068,49.1432,4.2024
ASK_Plass21,Weekday,19,2019-01-24,16.6076,22.0871,10.0614,32.1485,6.3347
ASK_Plass21,Weekday,17,2019-01-25,16.5411,1.5099,6.2611,7.771,1.5226
ASK_Plass21,Weekday,11,2019-01-28,16.421,5.843,31.8999,37.7429,5.8145
ASK_Plass21,Weekday,15,2019-01-29,16.7086,10.8375,11.0428,21.8804,9.0365
ASK_Plass21,Weekday,18,2019-01-29,17.4945,2.9737,3.5493,6.523,8.8518
ASK_Plass21,Weekday,17,2019-02-04,16.7365,16.134,56.9486,73.0826,6.6746
ASK_Plass21,Weekday,17,2019-02-06,16.0356,15.2613,39.7949,55.0562,5.8073
ASK_Plass21,Weekday,11,2019-02-07,15.3502,14.8794,3.8052,18.6846,6.1842
ASK_Plass21,Weekday,12,2019-02-08,12.1042,14.4175,12.5003,26.9178,3.439
ASK_Plass21,Weekday,17,2019-02-11,16.3521,18.1149,4.589,22.7039,9.1545
ASK_Plass21,Weekday,18,2019-02-13,17.708,18.4597,26.5948,45.0545,2.5623
ASK_Plass21,Weekday,18,2019-02-18,17.6194,15.2985,75.0683,90.3668,4.4585
ASK_Plass21,Weekday,18,2019-02-19,17.5068,3.7238,1.2051,4.9288,5.4302
ASK_Plass21,Weekday,17,2019-02-21,16.6738,14.7595,34.135,48.8946,2.1739
ASK_Plass21,Weekday,18,2019-02-21,17.3092,11.6806,0.5281,12.2088,5.3135
ASK_Plass21,Weekday,17,2019-02-26,16.9023,62.5373,18.6331,81.1704,5.6807
ASK_Plass21,Weekday,16,2019-02-27,15.6256,21.5138,3.2425,24.7563,3.6061
ASK_Plass21,Weekday,17,2019-02-28,16.302,12.6174,4.0101,16.6275,3.7722
ASK_Plass21,Weekday,20,2019-03-04,16.691,14.1116,27.5969,41.7086,4.7686
ASK_Plass21,Weekday,18,2019-03-08,17.5996,15.0764,72.7071,87.7835,9.0842
ASK_Plass21,Weekday,17,2019-03-08,16.7793,0.953,16.0409,16.994,6.5049
ASK_Plass21,Weekday,20,2019-03-12,17.2948,23.6572,13.3692,37.0265,5.4989
ASK_Plass21,Weekday,1,2019-03-13,16.8903,19.9712,6.6492,26.6204,7.7294
ASK_Plass21,Weekday,17,2019-03-14,16.7884,14.7367,16.3315,31.0683,6.5745
ASK_Plass21,Weekday,22,2019-03-15,17.457,6.8916,11.1347,18.0263,2.0713
ASK_Plass21,Weekday,17,2019-03-18,16.3005,17.2053,2.8822,20.0875,3.3424
ASK_Plass21,Weekday,17,2019-03-19,16.491,21.0786,18.4144,39.4929,5.9619
ASK_Plass21,Weekday,18,2019-03-21,17.5312,5.16,36.307,41.467,5.3818
ASK_Plass21,Weekday,19,2019-03-22,16.9687,13.541,11.1239,24.6648,5.2982
ASK_Plass21,Weekday,22,2019-03-25,21.1965,5.5547,11.2515,16.8063,9.7632
ASK_Plass21,Weekday,18,2019-03-25,17.4985,10.2419,2.222,12.4638,12.8998
ASK_Plass21,Weekday,17,2019-03-29,16.599,72.3986,4.4293,76.8279,6.3531
ASK_Plass21,Weekday,18,2019-03-29,17.4744,9.8632,6.4377,16.3009,5.2167
ASK_Plass21,Weekday,15,2019-04-01,16.7999,1.0138,7.4468,8.4605,5.4442
ASK_Plass21,Weekday,18,2019-04-04,17.7971,82.2236,5.6585,87.8821,5.7352
ASK_Plass21,Weekday,20,2019-04-10,19.1845,15.7383,61.4583,77.1966,7.4723
ASK_Plass21,Weekday,17,2019-04-11,15.8449,11.5594,14.5114,26.0709,6.5265
ASK_Plass21,Weekday,16,2019-04-11,15.7187,9.1649,2.0645,11.2293,1.9938
ASK_Plass21,Weekday,17,2019-04-11,16.5517,1.0236,3.1357,4.1593,0.7885
ASK_Plass21,Weekday,17,2019-04-11,16.7739,4.0282,0.4157,4.4439,7.3513
ASK_Plass21,Weekday,7,2019-04-15,16.6227,14.001,30.4602,44.4613,4.3743
ASK_Plass21,Weekday,18,2019-04-16,17.8595,15.2218,7.9291,23.151,4.7672
ASK_Plass21,Weekday,15,2019-04-17,17.584,12.8556,8.6508,21.5063,6.535
ASK_Plass21,Weekday,18,2019-04-18,16.9895,12.2397,13.4722,25.7119,5.7762
ASK_Plass21,Weekday,18,2019-04-23,17.5987,6.0523,60.9871,67.0394,5.9281
ASK_Plass21,Weekday,18,2019-04-26,17.0699,62.7314,13.37,76.1014,2.8958
ASK_Plass21,Weekday,17,2019-04-29,16.6194,15.5395,13.1396,28.6791,3.5907
ASK_Plass21,Weekday,17,2019-05-02,16.7164,56.8603,15.3281,72.1883,4.1595
ASK_Plass21,Weekday,17,2019-05-03,16.6685,13.1525,5.2559,18.4084,7.5779
ASK_Plass21,Weekday,22,2019-05-06,17.7604,3.652,8.8675,12.5195,5.838
ASK_Plass21,Weekday,17,2019-05-07,16.7685,0.7643,24.0119,24.7762,7.4312
ASK_Plass21,Weekday,21,2019-05-07,16.3811,4.1394,1.7306,5.87,2.057
ASK_Plass21,Weekday,17,2019-05-09,16.7923,3.081,34.8357,37.9167,3.9898
ASK_Plass21,Weekday,18,2019-05-10,17.3468,8.3523,15.1703,23.5226,5.2298
ASK_Plass21,Weekday,17,2019-05-13,16.5822,14.8998,30.3178,45.2176,7.6067
ASK_Plass21,Weekday,18,2019-05-14,17.6968,11.3616,4.8845,16.2461,5.439
ASK_Plass21,Weekday,17,2019-05-16,16.7336,16.2077,38.7442,54.9519,4.589
ASK_Plass21,Weekday,17,2019-05-20,16.581,19.8375,7.4331,27.2706,7.1804
ASK_Plass21,Weekday,18,2019-05-20,17.5203,15.7135,6.5578,22.2713,4.7654
ASK_Plass21,Weekday,17,2019-05-22,16.3031,4.0379,21.9449,25.9828,8.2738
ASK_Plass21,Weekday,17,2019-05-23,16.0823,14.7055,10.5679,25.2734,7.313
ASK_Plass21,Weekday,17,2019-05-24,16.5229,18.2524,17.297,35.5494,7.4625
ASK_Plass21,Weekday,17,2019-05-27,16.2094,13.7506,3.5105,17.2611,3.8744
ASK_Plass21,Weekday,17,2019-05-28,16.4696,17.6739,6.2644,23.9383,5.6115
ASK_Plass21,Weekday,10,2019-05-28,17.1561,4.4475,10.3787,14.8262,4.3558
ASK_Plass21,Weekday,18,2019-05-30,17.1891,23.1037,6.3083,29.4119,3.5412
ASK_Plass21,Weekday,17,2019-05-31,16.8537,13.6776,8.7613,22.4389,2.9652
ASK_Plass21,Weekday,17,2019-06-06,16.3829,41.7117,59.3399,101.0516,6.695
ASK_Plass21,Weekday,17,2019-06-07,16.6909,16.827,3.1752,20.0022,0.4417
ASK_Plass21,Weekday,17,2019-06-07,16.6533,3.356,12.7845,16.1405,4.734
ASK_Plass21,Weekday,18,2019-06-11,17.2174,21.167,16.8805,38.0474,2.7093
ASK_Plass21,Weekday,22,2019-06-12,17.2754,22.9353,12.7049,35.6402,4.6009
ASK_Plass21,Weekday,8,2019-06-14,17.9043,16.1524,14.5254,30.6778,7.1627
ASK_Plass21,Weekday,16,2019-06-18,15.2742,33.8645,15.8038,49.6683,4.4199
ASK_Plass21,Weekday,17,2019-06-19,16.1307,13.7451,13.7312,27.4763,5.2986
ASK_Plass21,Weekday,11,2019-06-20,17.1203,10.5563,8.5164,19.0728,3.6245
ASK_Plass21,Weekday,15,2019-06-20,14.3274,13.1203,4.3298,17.4501,3.3342
ASK_Plass21,Weekday,18,2019-06-24,17.5595,12.773,14.9563,27.7293,7.1005
ASK_Plass21,Weekday,18,2019-06-25,17.5611,11.8051,11.9392,23.7443,5.1449
ASK_Plass21,Weekday,15,2019-06-26,18.3913,14.8029,11.1042,25.9072,5.4891
ASK_Plass21,Weekday,18,2019-06-27,17.7734,20.5137,13.5292,34.0429,6.1722
ASK_Plass21,Weekday,17,2019-07-03,16.2347,84.1948,13.5922,97.787,2.6433
ASK_Plass21,Weekday,18,2019-07-04,17.4762,18.9265,3.2054,22.1319,6.1687
ASK_Plass21,Weekday,17,2019-07-05,16.9574,19.083,9.324,28.4071,4.0221
ASK_Plass21,Weekday,17,2019-07-11,16.2385,62.7899,20.7766,83.5665,8.0712
ASK_Plass21,Weekday,11,2019-07-12,16.8329,17.1148,8.7686,25.8834,6.0573
ASK_Plass21,Weekday,15,2019-07-15,16.3673,14.6604,18.5404,33.2008,2.6372
ASK_Plass21,Weekday,18,2019-07-17,17.3789,23.2893,13.778,37.0673,6.5293
ASK_Plass21,Weekday,17,2019-07-18,15.665,16.5661,18.7991,35.3652,1.424
ASK_Plass21,Weekday,19,2019-07-19,19.1434,20.8903,10.9859,31.8762,60.1911
ASK_Plass21,Weekday,17,2019-07-23,16.5127,15.5942,15.4671,31.0613,8.434
ASK_Plass21,Weekday,17,2019-07-23,17.0364,16.181,1.185,17.3659,6.7913
ASK_Plass21,Weekday,18,2019-07-25,17.6219,21.7618,18.6746,40.4364,5.4931
ASK_Plass21,Weekday,17,2019-07-30,16.798,11.4991,59.7096,71.2087,5.6013
ASK_Plass21,Weekday,10,2019-08-05,17.4229,91.9196,9.5675,101.4871,3.3704
