user_id,day_type,bin,calendar_date,arrival_hour,duration_h,gap_h,tau_eff_h,energy_kwh
KR_U98,Weekday,10,2022-01-04,19.5245,6.166,55.8785,62.0445,72.6668
KR_U98,Weekday,9,2022-01-05,17.8993,4.0917,25.0537,29.1454,9.6446
KR_U98,Weekday,8,2022-01-11,15.5223,4.2077,74.7094,78.917,36.106
KR_U98,Weekday,8,2022-01-11,15.4431,5.5448,3.8364,9.3812,40.6604
KR_U98,Weekday,7,2022-01-13,16.3189,4.9604,39.6412,44.6016,50.7373
KR_U98,Weekday,9,2022-01-14,17.1423,5.3853,19.5955,24.9808,41.6262
KR_U98,Weekday,11,2022-01-18,18.6092,4.1625,42.5952,46.7577,38.3536
KR_U98,Weekday,10,2022-01-20,18.2603,4.2962,38.8215,43.1177,55.7863
KR_U98,Weekday,9,2022-01-24,16.2331,5.5018,36.5989,42.1007,5.9052
KR_U98,Weekday,9,2022-01-25,16.6248,4.7137,33.8536,38.5673,51.2492
KR_U98,Weekday,9,2022-01-28,16.0512,6.3856,60.7528,67.1384,39.6245
KR_U98,Weekday,1,2022-02-07,17.2021,6.5376,133.722,140.2596,50.1376
KR_U98,Weekday,8,2022-02-09,14.9312,6.0565,56.1184,62.1748,36.6011
KR_U98,Weekday,5,2022-02-15,13.1623,6.7907,91.313,98.1037,54.578
KR_U98,Weekday,10,2022-02-17,18.0433,4.1392,39.1805,43.3197,47.8495
KR_U98,Weekday,8,2022-02-18,15.7893,4.9556,2.3264,7.282,36.4526
KR_U98,Weekday,8,2022-02-23,14.6247,6.5748,84.3423,90.9171,34.6239
KR_U98,Weekday,9,2022-02-28,16.5747,6.9483,51.0553,58.0035,35.9157
KR_U98,Weekday,7,2022-03-03,17.7343,0.3016,89.1946,89.4962,38.6574
KR_U98,Weekday,8,2022-03-08,15.2631,8.6399,41.3186,49.9585,25.9355
KR_U98,Weekday,7,2022-03-09,15.5449,5.5737,32.1988,37.7724,30.0721
KR_U98,Weekday,10,2022-03-11,18.5565,9.715,41.099,50.814,42.0739
KR_U98,Weekday,8,2022-03-15,15.4435,5.9415,45.1753,51.1168,24.0802
KR_U98,Weekday,9,2022-03-18,17.445,1.7391,69.0276,70.7666,49.1102
KR_U98,Weekday,7,2022-03-24,17.5801,6.002,89.7497,95.7517,26.4504
KR_U98,Weekday,9,2022-03-29,17.0311,3.9455,60.3281,64.2735,32.7296
KR_U98,Weekday,8,2022-03-30,14.8932,10.0156,10.4172,20.4328,33.4095
KR_U98,Weekday,9,2022-04-04,17.2293,6.4699,74.2906,80.7605,34.1589
KR_U98,Weekday,8,2022-04-06,15.9107,8.4361,46.3673,54.8034,27.6884
KR_U98,Weekday,10,2022-04-08,18.3472,8.8294,20.4409,29.2703,42.5133
KR_U98,Weekday,10,2022-04-11,18.68,5.7328,17.5556,23.2883,36.5653
KR_U98,Weekday,9,2022-04-15,17.3679,4.5277,103.3205,107.8482,49.7824
KR_U98,Weekday,9,2022-04-22,17.6724,6.1057,116.4609,122.5666,33.4963
KR_U98,Weekday,10,2022-04-25,19.1066,6.0543,16.9025,22.9567,47.1776
KR_U98,Weekday,10,2022-04-26,17.9655,6.41,19.5975,26.0075,61.0235
KR_U98,Weekday,9,2022-05-05,16.4711,7.4779,153.0846,160.5625,33.1572
KR_U98,Weekday,9,2022-05-10,16.8646,5.0852,77.2184,82.3036,56.3453
KR_U98,Weekday,9,2022-05-13,17.5702,7.3655,46.7117,54.0772,32.6068
KR_U98,Weekday,9,2022-05-18,16.2188,6.7382,77.9029,84.6411,7.5127
KR_U98,Weekday,9,2022-05-24,16.9015,6.6029,77.4524,84.0552,34.0599
KR_U98,Weekday,9,2022-05-31,17.0484,5.2414,120.2024,125.4438,34.3656
KR_U98,Weekday,7,2022-06-02,20.0119,6.5212,46.7336,53.2548,2.0953
KR_U98,Weekday,8,2022-06-07,15.0706,5.6209,71.3967,77.0176,32.5716
KR_U98,Weekday,10,2022-06-09,19.1179,3.8095,36.7484,40.5579,8.8481
KR_U98,Weekday,10,2022-06-13,19.1634,9.1176,43.4653,52.5829,31.5412
KR_U98,Weekday,10,2022-06-14,18.7929,4.9419,16.4127,21.3545,40.2076
KR_U98,Weekday,9,2022-06-17,18.0172,5.4349,57.0983,62.5332,50.3075
KR_U98,Weekday,9,2022-06-22,17.7182,4.9359,64.6869,69.6228,34.9146
KR_U98,Weekday,9,2022-06-24,16.5168,2.6591,45.3875,48.0466,33.9111
KR_U98,Weekday,8,2022-06-29,15.4516,0.5399,75.8125,76.3524,38.5058
KR_U98,Weekday,7,2022-07-01,14.9383,4.8487,44.7303,49.5791,33.3474
KR_U98,Weekday,9,2022-07-07,16.2405,5.7503,98.8518,104.6022,36.9902
KR_U98,Weekday,7,2022-07-11,19.6561,5.7025,42.1793,47.8818,52.5686
KR_U98,Weekday,9,2022-07-14,16.2687,7.1879,62.4645,69.6524,46.7611
KR_U98,Weekday,7,2022-07-18,16.6705,5.1252,41.3478,46.473,45.6326
KR_U98,Weekday,8,2022-07-21,14.0443,5.8448,70.6089,76.4537,33.1446
KR_U98,Weekday,8,2022-07-26,14.9648,4.6203,70.3674,74.9877,41.5347
KR_U98,Weekday,9,2022-07-27,16.7481,8.7397,13.7912,22.5309,9.3854
KR_U98,Weekday,8,2022-08-01,15.1089,5.2894,53.93,59.2194,43.3296
KR_U98,Weekday,9,2022-08-03,17.8932,4.9152,45.8134,50.7286,0.0939
KR_U98,Weekday,9,2022-08-05,17.6344,1.7537,36.4801,38.2338,31.8472
KR_U98,Weekday,8,2022-08-16,15.9775,5.7312,164.051,169.7822,44.7718
KR_U98,Weekday,7,2022-08-22,17.3579,2.3379,91.9295,94.2674,10.2278
KR_U98,Weekday,8,2022-08-25,14.386,5.6834,79.5378,85.2213,44.281
KR_U98,Weekday,8,2022-08-29,15.4081,5.7203,43.5924,49.3127,40.1051
KR_U98,Weekday,7,2022-08-31,19.395,3.6348,37.3603,40.9951,60.5727
KR_U98,Weekday,9,2022-09-05,17.3057,9.4258,64.4755,73.9013,55.6497
KR_U98,Weekday,7,2022-09-05,14.8143,5.5753,1.0239,6.5991,45.0932
KR_U98,Weekday,9,2022-09-13,17.7403,7.3873,122.4082,129.7955,47.2333
KR_U98,Weekday,1,2022-09-13,16.5686,5.0913,7.3066,12.3978,4.6084
KR_U98,Weekday,8,2022-09-14,15.0211,4.953,15.0016,19.9546,36.5805
KR_U98,Weekday,11,2022-09-16,17.3296,6.0277,40.6825,46.7101,41.3688
KR_U98,Weekday,10,2022-09-20,18.8329,1.6393,48.8084,50.4477,36.1453
KR_U98,Weekday,10,2022-09-23,18.788,3.1178,68.3177,71.4355,35.1318
KR_U98,Weekday,10,2022-09-27,19.2577,7.1024,42.125,49.2274,48.9611
KR_U98,Weekend,7,2021-10-03,16.8127,2.8746,39.7902,42.6648,23.6831
KR_U98,Weekend,5,2021-10-10,10.934,4.8196,39.7391,44.5587,37.0486
KR_U98,Weekend,10,2021-10-23,18.367,4.7009,66.7486,71.4496,14.7548
KR_U98,Weekend,7,2021-10-23,17.6909,8.6368,0.6059,9.2428,35.5264
KR_U98,Weekend,9,2021-10-30,16.5594,4.5453,41.3505,45.8958,39.0243
KR_U98,Weekend,8,2021-11-20,16.0637,4.106,138.5308,142.6368,25.1329
KR_U98,Weekend,10,2021-11-27,12.1561,5.4102,39.0183,44.4285,17.5031
KR_U98,Weekend,9,2021-12-04,17.953,6.5548,40.1709,46.7257,40.4016
KR_U98,Weekend,9,2021-12-05,17.1588,3.073,10.9105,13.9835,24.5805
KR_U98,Weekend,9,2021-12-12,18.0221,5.5646,40.5319,46.0965,4.4146
KR_U98,Weekend,8,2022-01-02,18.2099,4.3356,138.8115,143.1471,37.4196
KR_U98,Weekend,10,2022-01-08,16.441,3.97,20.0744,24.0445,17.7764
KR_U98,Weekend,5,2022-01-08,11.2904,2.8292,3.9777,6.8068,36.0208
KR_U98,Weekend,10,2022-01-09,17.9555,7.267,12.0374,19.3043,30.3686
KR_U98,Weekend,10,2022-01-22,11.7686,8.4566,66.7528,75.2094,30.9475
KR_U98,Weekend,10,2022-01-30,19.3274,1.9212,65.7176,67.6388,41.4248
KR_U98,Weekend,5,2022-02-06,12.4671,6.5838,41.6035,48.1873,37.6482
KR_U98,Weekend,10,2022-02-06,16.5102,3.0831,9.1383,12.2214,14.6643
KR_U98,Weekend,10,2022-02-12,16.9869,9.6266,3.2092,12.8358,42.1031
KR_U98,Weekend,7,2022-03-05,17.1563,3.4451,142.3668,145.8119,6.4787
KR_U98,Weekend,5,2022-03-06,10.4727,3.2815,14.525,17.8066,36.4557
KR_U98,Weekend,10,2022-03-06,16.1606,6.9731,0.6514,7.6244,38.8935
KR_U98,Weekend,9,2022-03-06,17.7756,5.3132,3.1187,8.4319,33.4519
KR_U98,Weekend,9,2022-03-06,17.3317,4.5663,0.5207,5.0871,37.3232
KR_U98,Weekend,7,2022-03-12,9.0068,4.3184,11.039,15.3574,29.2385
KR_U98,Weekend,11,2022-03-13,17.5527,7.2215,11.9398,19.1613,13.8935
KR_U98,Weekend,11,2022-03-20,16.4453,8.3974,41.8837,50.2811,21.0857
KR_U98,Weekend,11,2022-03-27,18.5186,6.0033,39.3327,45.336,12.74
KR_U98,Weekend,11,2022-04-17,17.5208,4.5879,141.1619,145.7499,39.6919
KR_U98,Weekend,11,2022-05-14,21.256,4.9619,171.5271,176.489,41.586
KR_U98,Weekend,9,2022-05-15,18.0135,4.854,6.6838,11.5378,43.3493
KR_U98,Weekend,9,2022-05-22,21.2515,3.386,40.7718,44.1579,33.2809
KR_U98,Weekend,7,2022-05-28,16.4714,6.0404,18.4363,24.4768,24.1505
KR_U98,Weekend,11,2022-05-29,18.4698,2.14,39.774,41.914,36.7005
KR_U98,Weekend,9,2022-06-11,21.2576,7.1389,67.0057,74.1446,37.9088
KR_U98,Weekend,9,2022-06-12,12.0376,5.2455,12.3056,17.5511,41.7993
KR_U98,Weekend,8,2022-07-09,18.9392,4.3219,156.9681,161.29,33.9446
KR_U98,Weekend,10,2022-08-06,21.2577,6.0034,187.1158,193.1192,45.0668
KR_U98,Weekend,5,2022-09-04,18.8499,3.7669,206.053,209.8199,14.1839
KR_U109,Weekday,12,2021-10-26,22.9374,2.064,43.6614,45.7253,18.5791
KR_U109,Weekday,11,2021-10-28,19.7295,3.7507,45.2221,48.9729,9.4578
KR_U109,Weekday,12,2021-11-02,22.8442,3.4949,69.388,72.8828,18.4654
KR_U109,Weekday,12,2021-11-05,23.0679,2.7894,46.7247,49.5142,12.498
KR_U109,Weekday,1,2021-11-09,19.0799,1.2722,47.0468,48.319,14.261
KR_U109,Weekday,12,2021-11-11,22.9135,2.3074,46.8926,49.2,25.4715
KR_U109,Weekday,10,2021-11-23,20.1036,1.1287,191.5757,192.7044,11.6757
KR_U109,Weekday,10,2021-12-03,19.0369,2.5149,189.9874,192.5023,17.4168
KR_U109,Weekday,11,2021-12-07,19.6938,2.8357,51.4236,54.2593,20.5714
KR_U109,Weekday,12,2021-12-09,23.209,1.5263,50.102,51.6283,7.7341
KR_U109,Weekday,11,2021-12-13,19.5094,3.4244,44.2383,47.6627,26.1471
KR_U109,Weekday,12,2021-12-15,23.0089,3.1647,47.3221,50.4868,16.4828
KR_U109,Weekday,11,2021-12-17,19.0669,2.9585,44.6959,47.6544,11.6962
KR_U109,Weekday,10,2021-12-21,19.4032,2.7637,46.5409,49.3046,27.4025
KR_U109,Weekday,10,2021-12-22,20.1181,0.0542,20.1176,20.1718,21.6679
KR_U109,Weekday,10,2021-12-27,19.548,1.8894,68.7895,70.6789,15.2982
KR_U109,Weekday,10,2021-12-28,18.7733,3.4568,23.6162,27.073,8.6296
KR_U109,Weekday,11,2021-12-30,22.1303,2.5776,46.2651,48.8426,8.5263
KR_U109,Weekday,10,2021-12-31,18.6508,0.0391,20.5823,20.6214,16.7035
KR_U109,Weekday,10,2022-01-12,20.0132,1.6907,191.626,193.3167,13.5359
KR_U109,Weekday,10,2022-01-17,18.8028,3.2272,67.4893,70.7165,17.2576
KR_U109,Weekday,10,2022-01-21,20.1413,3.2536,100.6566,103.9101,6.7303
KR_U109,Weekday,10,2022-01-27,18.4086,2.4316,94.9794,97.4111,18.0029
KR_U109,Weekday,11,2022-01-31,18.9585,1.7631,43.945,45.7081,11.4637
KR_U109,Weekday,10,2022-02-02,20.1367,2.6497,47.7082,50.3578,15.8402
KR_U109,Weekday,10,2022-02-03,19.0922,3.4009,20.569,23.97,17.0481
KR_U109,Weekday,10,2022-02-08,19.4733,1.3416,51.3541,52.6957,27.2337
KR_U109,Weekday,10,2022-02-11,18.0997,3.1737,70.035,73.2087,14.0988
KR_U109,Weekday,10,2022-02-23,19.2082,2.9039,191.0316,193.9355,18.1232
KR_U109,Weekday,11,2022-02-23,8.3738,2.9416,2.1402,5.0818,22.0771
KR_U109,Weekday,12,2022-02-28,22.9692,1.8488,70.5068,72.3557,15.4662
KR_U109,Weekday,12,2022-03-03,23.2198,2.168,70.0954,72.2635,10.9622
KR_U109,Weekday,12,2022-03-14,23.0875,0.9202,169.2976,170.2178,5.2708
KR_U109,Weekday,12,2022-03-15,23.286,0.7988,13.7662,14.565,17.503
KR_U109,Weekday,1,2022-03-15,1.2952,1.9995,1.2211,3.2206,10.8159
KR_U109,Weekday,11,2022-03-17,22.3145,2.882,43.3274,46.2094,13.4816
KR_U109,Weekday,12,2022-03-28,22.7246,1.7359,174.183,175.919,4.0061
KR_U109,Weekday,10,2022-03-31,19.6616,0.0573,68.8123,68.8697,14.0561
KR_U109,Weekday,11,2022-04-05,23.0508,2.4165,82.0973,84.5139,24.3767
KR_U109,Weekday,12,2022-04-07,23.3422,1.5419,46.5361,48.078,6.6098
KR_U109,Weekday,1,2022-04-11,20.5174,1.1773,45.8373,47.0146,16.2
KR_U109,Weekday,12,2022-04-14,23.3394,2.2729,69.7684,72.0414,24.6176
KR_U109,Weekday,12,2022-04-18,22.7038,2.779,47.2609,50.0399,17.7894
KR_U109,Weekday,12,2022-04-21,22.6854,3.0163,50.3248,53.3412,14.1188
KR_U109,Weekday,12,2022-04-25,22.6514,2.8174,44.7082,47.5257,17.184
KR_U109,Weekday,11,2022-04-29,19.9174,3.5305,87.9109,91.4414,9.7856
KR_U109,Weekday,1,2022-05-03,22.4988,3.5935,46.5307,50.1242,9.3835
KR_U109,Weekday,12,2022-05-05,23.5066,3.4744,46.1394,49.6138,18.2272
KR_U109,Weekday,10,2022-05-06,18.8492,3.1827,20.2613,23.4441,17.1137
KR_U109,Weekday,11,2022-05-10,7.4002,3.7474,42.1625,45.9099,12.7797
KR_U109,Weekday,10,2022-05-12,19.6582,3.4832,46.5829,50.066,20.6426
KR_U109,Weekday,11,2022-05-12,0.0763,1.8748,0.643,2.5178,18.5345
KR_U109,Weekday,10,2022-05-16,19.1671,3.4778,47.7357,51.2135,13.6829
KR_U109,Weekday,11,2022-05-19,22.8911,3.3452,67.2974,70.6425,20.4987
KR_U109,Weekday,12,2022-05-23,23.178,3.144,45.8348,48.9788,13.8003
KR_U109,Weekday,12,2022-05-25,23.2035,1.8592,53.9457,55.8048,17.9079
KR_U109,Weekday,12,2022-06-06,22.4671,2.7175,193.4795,196.197,15.1449
KR_U109,Weekday,1,2022-06-08,19.3256,2.9323,43.4529,46.3852,17.0649
KR_U109,Weekday,12,2022-06-10,23.655,1.8352,42.2028,44.038,18.3168
KR_U109,Weekday,12,2022-06-14,23.1042,2.7083,47.6334,50.3417,15.9268
KR_U109,Weekday,3,2022-06-24,21.3486,3.1634,180.8392,184.0026,24.9878
KR_U109,Weekday,12,2022-06-28,23.6691,1.6374,50.0897,51.727,12.0625
KR_U109,Weekday,12,2022-07-01,23.1328,0.8343,69.7479,70.5821,9.6952
KR_U109,Weekday,12,2022-07-06,23.346,1.745,70.7704,72.5154,17.1047
KR_U109,Weekday,12,2022-07-08,22.8544,2.6183,44.1016,46.72,14.5116
KR_U109,Weekday,12,2022-07-12,22.7097,3.0164,45.2935,48.3099,16.1986
KR_U109,Weekday,10,2022-07-14,20.2305,3.3162,44.508,47.8242,17.7093
KR_U109,Weekday,10,2022-07-26,18.0897,2.8399,183.8956,186.7356,13.9566
KR_U109,Weekday,11,2022-07-28,22.5343,2.3146,44.234,46.5486,11.898
KR_U109,Weekday,10,2022-08-03,19.8728,3.7749,95.0632,98.8381,18.9037
KR_U109,Weekday,1,2022-08-05,23.9801,2.2812,59.6667,61.9479,19.4016
KR_U109,Weekday,12,2022-08-08,22.2213,2.8203,6.3308,9.1511,21.1046
KR_U109,Weekday,10,2022-08-12,19.3399,0.1953,89.7161,89.9114,9.0368
KR_U109,Weekday,10,2022-08-12,19.7368,2.5164,20.4282,22.9445,9.4737
KR_U109,Weekday,1,2022-08-17,23.04,3.8004,49.5831,53.3835,24.4608
KR_U109,Weekday,11,2022-08-17,19.5966,2.7498,1.7732,4.523,22.0873
KR_U109,Weekday,12,2022-08-19,23.1421,2.9132,39.0617,41.9749,15.7155
KR_U109,Weekday,1,2022-08-31,17.6091,1.6966,199.0459,200.7425,20.4875
KR_U109,Weekday,11,2022-09-01,1.3199,1.7396,32.1601,33.8997,21.7545
KR_U109,Weekday,12,2022-09-05,23.4145,1.9306,44.9244,46.855,23.6333
KR_U109,Weekday,10,2022-09-07,18.9776,0.3814,46.7428,47.1241,16.5927
KR_U109,Weekday,10,2022-09-14,19.9673,3.0459,108.6274,111.6733,17.2129
KR_U109,Weekday,6,2022-09-16,19.6265,4.177,42.1936,46.3707,3.073
KR_U109,Weekday,9,2022-09-21,23.5053,3.0957,67.5465,70.6422,16.3741
KR_U109,Weekday,4,2022-09-23,19.4897,2.1272,44.9922,47.1194,19.2204
KR_U109,Weekday,8,2022-09-23,20.8584,4.4111,1.2835,5.6946,17.9615
KR_U109,Weekday,10,2022-09-27,19.6913,2.5877,47.2549,49.8426,18.956
KR_U109,Weekday,10,2022-09-28,19.6313,1.6301,23.9664,25.5965,19.5475
KR_U109,Weekend,12,2021-10-23,21.8763,1.1772,8.7113,9.8884,21.3356
KR_U109,Weekend,6,2021-11-06,18.1971,0.6266,105.5275,106.1541,27.9407
KR_U109,Weekend,8,2021-11-07,23.0612,3.191,12.6176,15.8086,5.9159
KR_U109,Weekend,9,2021-11-13,0.1447,2.4202,28.5354,30.9556,18.6662
KR_U109,Weekend,12,2021-11-20,21.9213,2.2052,35.8584,38.0637,3.3922
KR_U109,Weekend,10,2021-11-21,23.6854,3.3559,15.5475,18.9034,21.0466
KR_U109,Weekend,11,2021-12-11,21.1333,0.6719,116.6696,117.3415,23.656
KR_U109,Weekend,9,2021-12-19,19.645,3.3711,88.1537,91.5249,23.9897
KR_U109,Weekend,12,2021-12-26,21.6568,0.0239,45.5901,45.614,6.0929
KR_U109,Weekend,12,2022-01-15,0.1298,1.7845,121.9474,123.7319,19.0671
KR_U109,Weekend,12,2022-01-22,0.1256,2.7544,24.4444,27.1988,6.1188
KR_U109,Weekend,12,2022-01-29,20.0387,2.476,63.4914,65.9673,19.007
KR_U109,Weekend,12,2022-02-05,23.4106,3.3989,32.1591,35.558,4.9209
KR_U109,Weekend,6,2022-02-12,18.9132,3.4614,47.6917,51.1531,22.2157
KR_U109,Weekend,8,2022-02-12,17.6691,0.1721,6.0022,6.1743,18.7565
KR_U109,Weekend,9,2022-02-13,12.9397,1.0536,14.9035,15.9571,24.5651
KR_U109,Weekend,12,2022-02-13,20.9047,0.9883,3.0065,3.9948,26.1654
KR_U109,Weekend,12,2022-03-20,22.3322,1.3366,249.17,250.5066,19.2653
KR_U109,Weekend,10,2022-03-26,23.0495,3.384,18.7989,22.1828,23.8184
KR_U109,Weekend,1,2022-03-27,22.0058,2.8273,1.9541,4.7814,25.7005
KR_U109,Weekend,11,2022-03-27,14.9955,3.2639,1.5319,4.7959,24.4099
KR_U109,Weekend,9,2022-04-10,20.6213,3.1342,108.6156,111.7498,17.1601
KR_U109,Weekend,12,2022-04-24,23.1101,1.2856,80.1781,81.4637,15.2693
KR_U109,Weekend,1,2022-05-07,0.1025,2.5985,84.1564,86.7549,22.7963
KR_U109,Weekend,12,2022-05-28,21.3874,2.475,119.5035,121.9785,22.5192
KR_U109,Weekend,12,2022-05-28,23.5004,0.6646,15.7222,16.3869,21.6495
KR_U109,Weekend,6,2022-06-18,15.0003,2.6555,129.9333,132.5888,7.7655
KR_U109,Weekend,8,2022-06-19,23.4608,3.307,29.2144,32.5214,21.4417
KR_U109,Weekend,9,2022-06-25,0.1226,1.5695,9.3127,10.8822,7.3722
KR_U109,Weekend,12,2022-06-25,20.9502,3.5114,7.1705,10.6818,3.6313
KR_U109,Weekend,12,2022-07-09,23.9669,2.2498,105.3204,107.5702,24.4727
KR_U109,Weekend,6,2022-07-24,23.1393,1.1337,100.5467,101.6804,17.6653
KR_U109,Weekend,8,2022-08-13,23.4967,2.7823,115.5338,118.316,21.41
KR_U109,Weekend,9,2022-08-14,23.932,3.2385,27.0622,30.3007,20.3863
KR_U109,Weekend,12,2022-08-27,21.1329,0.6687,67.7418,68.4105,16.6852
KR_U109,Weekend,10,2022-08-28,0.0651,3.3268,31.4071,34.7338,1.5834
KR_U42,Weekday,5,2022-03-08,17.6019,0.873,13.1467,14.0197,14.6868
KR_U42,Weekday,7,2022-03-10,13.762,0.7425,39.8559,40.5985,22.8345
KR_U42,Weekday,9,2022-03-11,16.6689,1.1088,17.4231,18.532,0.0369
KR_U42,Weekday,5,2022-03-16,22.3657,2.2792,89.2453,91.5245,6.8584
KR_U42,Weekday,5,2022-03-17,23.7101,0.4709,11.9508,12.4217,14.4779
KR_U42,Weekday,5,2022-03-18,18.3874,2.3273,31.6155,33.9428,2.1261
KR_U42,Weekday,7,2022-03-21,19.1538,0.2885,27.3965,27.685,25.1939
KR_U42,Weekday,8,2022-03-22,15.4973,4.2239,6.6394,10.8633,4.3949
KR_U42,Weekday,9,2022-03-25,13.3474,0.8656,62.6087,63.4743,14.0116
KR_U42,Weekday,5,2022-03-25,14.2098,2.4114,12.0348,14.4462,27.9385
KR_U42,Weekday,5,2022-03-25,20.9316,2.291,2.0257,4.3166,15.2133
KR_U42,Weekday,5,2022-03-31,17.9244,2.6821,92.9604,95.6424,5.0664
KR_U42,Weekday,8,2022-03-31,14.3792,0.6,1.9681,2.5681,12.9511
KR_U42,Weekday,9,2022-04-01,15.797,6.305,18.3816,24.6865,20.3203
KR_U42,Weekday,7,2022-04-04,10.3617,0.0525,14.395,14.4475,26.5603
KR_U42,Weekday,5,2022-04-06,21.6116,1.531,55.7267,57.2577,13.0888
KR_U42,Weekday,5,2022-04-07,13.7695,2.2768,3.8666,6.1434,3.0221
KR_U42,Weekday,8,2022-04-13,21.6531,3.2093,89.8468,93.0561,20.1876
KR_U42,Weekday,9,2022-04-13,15.9356,0.7496,7.6983,8.4479,18.2939
KR_U42,Weekday,6,2022-04-13,6.3349,1.3059,2.2053,3.5112,7.6478
KR_U42,Weekday,8,2022-04-13,20.1897,0.6343,3.6035,4.2378,21.6234
KR_U42,Weekday,5,2022-04-15,23.7092,3.1633,49.7915,52.9548,26.4854
KR_U42,Weekday,8,2022-04-18,13.2603,1.2511,0.2125,1.4636,2.8694
KR_U42,Weekday,9,2022-04-19,19.9915,0.2177,35.7237,35.9414,4.6028
KR_U42,Weekday,5,2022-04-20,21.4425,1.307,19.822,21.129,22.4285
KR_U42,Weekday,8,2022-04-21,10.4227,3.1548,15.2819,18.4366,8.3433
KR_U42,Weekday,5,2022-04-21,17.2445,2.9563,14.631,17.5872,0.0747
KR_U42,Weekday,5,2022-04-22,10.4029,0.9742,16.1499,17.1241,18.3237
KR_U42,Weekday,5,2022-04-29,14.4958,1.014,105.7842,106.7982,10.1039
KR_U42,Weekday,7,2022-05-16,16.1447,4.2879,259.3946,263.6825,1.0766
KR_U42,Weekday,7,2022-05-17,13.0425,1.3157,22.429,23.7448,5.8931
KR_U42,Weekday,10,2022-05-17,14.1127,1.8343,9.8542,11.6885,9.3529
KR_U42,Weekday,12,2022-05-17,16.8216,2.4766,1.8666,4.3432,7.6503
KR_U42,Weekday,11,2022-05-19,16.5383,1.3283,37.3396,38.6679,17.6798
KR_U42,Weekday,10,2022-05-19,21.2523,3.4426,8.2788,11.7214,21.103
KR_U42,Weekday,11,2022-05-23,12.1334,0.74,35.4216,36.1616,23.9127
KR_U42,Weekday,12,2022-05-26,17.3621,1.8949,85.9364,87.8313,12.3161
KR_U42,Weekday,10,2022-05-30,8.3963,2.7038,24.1124,26.8162,11.8785
KR_U42,Weekday,6,2022-06-03,14.2231,1.8736,108.5323,110.4059,4.3533
KR_U42,Weekday,4,2022-06-06,5.0618,2.6209,20.5354,23.1563,8.2774
KR_U42,Weekday,7,2022-06-13,16.9694,1.0415,125.4597,126.5012,28.4507
KR_U42,Weekday,9,2022-06-14,19.1437,1.1099,19.9794,21.0892,30.2621
KR_U42,Weekday,6,2022-06-15,21.6038,2.0945,18.133,20.2275,7.9568
KR_U42,Weekday,7,2022-06-16,12.7026,2.9293,11.7576,14.6869,1.8249
KR_U42,Weekday,6,2022-06-16,16.816,5.1603,0.5089,5.6692,21.9249
KR_U42,Weekday,8,2022-06-22,17.5361,0.7057,88.353,89.0587,6.9348
KR_U42,Weekday,9,2022-06-22,7.7264,2.5096,9.035,11.5446,9.6074
KR_U42,Weekday,6,2022-07-04,12.525,2.3037,188.451,190.7547,29.6122
